date,brap3.sa,brap4.sa,brkm5.sa,dxco3.sa,fher3.sa,fesa4.sa,ggbr4.sa,goau4.sa,rani3.sa,klbn11.sa,csna3.sa,suzb3.sa,unip6.sa,usim3.sa,usim5.sa,vale3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2009-07-17,8.78209,9.246128,3.950343,3.706293,9.21,4.247534,14.333349,16.135307,0.637362,NA,11.964836,13.40196,2.00701,16.355539,15.395613,17.424589,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-07-20,8.961315,9.531573,3.960794,3.761231,9.22,4.330312,15.005661,16.824575,0.637362,NA,12.463258,13.40196,2.031486,16.667189,15.807493,18.091488,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-07-21,9.12262,9.845919,3.971245,3.854206,9.11,4.382048,14.880902,16.699259,0.667713,NA,12.597448,13.40196,2.055962,17.319588,16.383329,18.297071,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-07-22,8.93264,9.647194,3.929442,3.799265,8.77,4.449305,15.019523,16.824575,0.667713,NA,12.624835,13.40196,2.055962,17.593836,16.599266,17.926012,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-07-23,8.9649,9.683324,4.060075,3.951406,8.85,4.604513,15.352206,17.20055,0.667713,NA,12.906908,13.40196,2.129389,18.345963,17.195101,18.302088,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-07-24,9.140541,9.892889,4.075752,4.12045,8.91,4.723507,15.255177,17.137882,0.698063,NA,12.830225,13.40196,2.227292,17.888865,16.747229,18.452517,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-07-27,9.248077,9.97238,4.044399,4.027477,9,4.620035,15.088834,16.987503,0.667713,NA,12.871307,13.40196,2.227292,18.113258,16.731234,18.577873,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-07-28,9.316186,10.07355,4.044399,4.217651,9.3,4.620035,14.964074,16.9499,0.667713,NA,13.008236,13.40196,2.17834,18.366735,17.195101,18.522715,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-07-29,9.323353,9.921793,4.002597,4.141582,9.37,4.55795,14.59673,16.429813,0.608529,NA,12.720685,13.40196,2.129389,18.075859,16.95517,18.126587,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-07-30,9.409381,10.022962,4.075752,4.183842,10.21,4.713159,14.943278,16.755655,0.608529,NA,13.065744,13.40196,2.153866,18.620213,17.566994,18.35223,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-07-31,9.839526,10.171103,4.342244,4.243008,9.91,5.033922,15.19973,17.043898,0.608529,NA,13.161597,13.40196,2.300719,19.156254,17.706953,18.577873,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-03,10.036674,10.496291,4.483327,4.521931,10.08,5.096006,15.594795,17.55772,0.608529,NA,13.503919,13.40196,2.276243,19.717234,18.214809,19.094345,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-04,10.176472,10.550487,4.582608,4.479669,10,5.080486,15.726486,17.676773,0.60944,NA,13.309478,13.40196,2.618904,19.539383,18.03046,19.064251,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-05,10.237406,10.532421,4.650537,4.471217,10.06,5.075312,15.698763,17.802103,0.60944,NA,13.542258,13.40196,2.790234,19.873034,18.070621,19.094345,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-06,10.036674,10.434866,4.849098,4.395147,10.99,5.282256,15.2829,17.250675,0.60944,NA,13.651801,13.40196,2.863662,20.356833,18.171015,18.828579,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-07,10.323436,10.586619,5.073788,4.437409,11.59,5.17361,15.213591,17.250675,0.60944,NA,13.720267,13.40196,2.888136,21.070009,18.604704,19.02916,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-10,10.215899,10.546877,5.617222,4.437409,12.04,5.458158,15.2829,17.162951,0.607012,NA,13.75313,13.40196,2.912612,21.874939,18.8577,18.979012,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-11,9.964983,10.261434,5.355955,4.247234,11.98,5.261562,14.839321,16.793255,0.622187,NA,13.509396,13.40196,2.81471,21.599678,18.841631,18.497641,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-12,9.964983,10.333698,5.099915,4.268364,11.63,5.251215,15.421523,17.482521,0.622187,NA,13.909226,13.40196,2.765758,23.013519,19.480129,18.668131,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-13,9.896877,10.640821,4.979732,4.289495,11.79,5.525417,15.851245,17.921152,0.622187,NA,14.018768,13.40196,2.716806,23.130297,20.118624,19.149494,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-14,10.14421,10.622751,4.828197,4.192294,11.31,5.401248,15.948276,17.89609,0.607012,NA,13.747648,13.40196,2.594428,21.81238,19.520287,19.304939,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-17,9.678224,10.622751,5.084239,4.281044,10.85,5.328819,15.948276,17.231876,0.607012,NA,13.197196,13.40196,2.643379,20.707163,18.825569,18.502655,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-18,9.749912,9.990446,5.460461,4.395147,11.3,5.339167,15.213591,17.037628,0.607012,NA,13.473794,13.40196,2.790234,20.039865,18.512348,18.402374,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-19,9.678224,10.048257,5.308928,4.395147,11.6,5.328819,15.19973,17.100292,0.607012,NA,13.364247,13.40196,2.839185,19.601948,18.351719,18.39234,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-20,9.857449,10.210849,5.267125,4.310625,11.7,5.654754,15.45618,17.451199,0.607012,NA,13.692878,13.40196,2.839185,19.768776,18.813522,18.53776,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-21,10.036674,10.442095,5.392532,4.399374,11.54,6.001389,15.712623,17.66424,0.607012,NA,13.775038,13.40196,2.888136,20.381853,19.395796,18.803505,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-24,10.341359,10.785347,5.277576,4.407825,11.12,5.872049,15.872045,17.814629,0.607012,NA,14.185826,13.40196,2.888136,20.319296,19.018324,19.02916,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-25,10.395127,10.839543,5.361181,4.395147,11.36,5.753053,15.532417,17.401068,0.623704,NA,13.942088,13.40196,2.863662,19.785456,18.733212,18.89377,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-26,10.391541,10.763665,5.382082,4.416278,11.37,5.949654,15.45618,17.388529,0.623704,NA,13.881844,13.40196,2.81471,19.697872,18.500299,18.843626,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-27,10.291176,10.76728,5.382082,4.521931,11.25,6.311805,15.878966,17.795834,0.623704,NA,13.870888,13.40196,2.790234,19.772942,18.472195,18.7283,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-28,10.251746,10.817864,5.564968,4.564192,11.16,6.172117,15.761139,17.75197,0.623704,NA,13.807897,13.40196,2.790234,19.230761,18.279436,18.999071,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-08-31,10.248162,10.568554,5.465688,4.674071,11.57,6.311805,15.28983,17.307066,0.623704,NA,13.424501,13.40196,2.692331,18.534267,17.789522,18.39234,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-01,9.929138,10.405961,5.319378,4.568418,11.1,6.151421,15.040317,16.9499,0.623704,NA,13.309478,13.40196,2.790234,18.559294,17.528502,18.33217,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-02,10.20515,10.322859,5.193969,4.564192,11.07,6.027256,14.728421,16.598995,0.623704,NA,13.254709,13.40196,2.741282,17.937868,17.267479,18.056385,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-03,10.108363,10.36983,5.220097,4.636036,11.12,6.058297,14.984869,16.880978,0.623704,NA,13.391637,13.40196,2.716806,17.871136,17.375904,18.292059,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-04,10.330606,10.528811,5.387307,4.648712,11.33,6.177294,15.269039,17.357201,0.623704,NA,13.706573,13.40196,2.741282,17.929527,17.669048,18.602942,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-08,11.355782,11.164728,5.523166,4.690974,11.48,6.415275,15.733424,17.902359,0.623704,NA,13.98043,13.40196,2.741282,18.76782,18.403923,19.204651,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-09,11.828938,11.164728,5.59632,4.750141,11.41,6.24972,15.636385,17.607847,0.607012,NA,13.775038,13.40196,2.692331,18.784504,18.171015,19.129442,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-10,11.631789,11.2659,5.847136,4.733235,11.83,6.213506,15.906693,18.096607,0.607012,NA,13.813375,13.40196,2.765758,18.76782,18.150932,19.480438,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-11,11.57802,11.096079,5.800108,4.648712,12.05,6.213506,16.024519,17.996347,0.607012,NA,13.884583,13.40196,2.741282,18.421659,17.990305,19.254795,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-14,11.57802,11.345387,5.826234,4.648712,12.38,6.208333,15.955211,17.977549,0.607012,NA,14.048895,13.40196,2.765758,18.61351,18.046526,19.50551,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-15,11.631789,11.309257,5.768755,4.648712,12.65,6.192811,15.969076,17.971281,0.607012,NA,14.377525,13.40196,2.741282,18.480051,18.167,19.796335,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-16,11.560096,11.562181,5.800108,4.648712,12.65,6.415275,16.530478,18.673092,0.607012,NA,14.856773,13.40196,2.716806,18.93465,18.869741,20.182438,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-17,11.563683,11.583857,5.75308,4.690974,12.26,6.570485,16.703762,18.792145,0.607315,NA,14.785574,13.40196,2.716806,18.651041,18.77738,19.931726,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-18,11.470486,11.645279,5.695601,4.712104,12.32,6.66361,16.821592,19.049057,0.607315,NA,15.053953,13.40196,2.692331,18.563459,18.873762,20.052074,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-21,11.470486,11.685027,5.821009,4.690974,12.35,6.751564,16.981005,19.143049,0.607315,NA,15.023829,13.40196,2.716806,19.143181,18.897854,20.398052,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-22,12.259082,12.010214,5.930741,4.614903,12.39,6.715346,17.119617,19.425024,0.607315,NA,14.993704,13.40196,2.692331,19.460146,19.12273,20.944605,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-23,11.724987,11.815103,5.847136,4.572643,11.95,6.523922,16.676037,18.77335,0.607315,NA,14.692457,13.40196,2.716806,18.917965,18.833601,20.739023,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-24,11.757243,11.562181,5.883713,4.500801,11.78,6.627395,16.461172,18.76708,0.607315,NA,14.487069,13.40196,2.667855,18.892939,18.717146,20.377995,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-25,11.649714,11.453785,5.888938,4.500801,11.88,6.64809,16.398794,18.648024,0.607315,NA,14.43503,13.40196,2.692331,19.080624,18.833601,20.403065,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-28,11.649714,11.605538,5.925516,4.564192,11.95,6.761908,16.669107,18.77335,0.607315,NA,14.843081,13.40196,2.692331,19.080624,18.938011,20.744036,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-29,11.470486,11.533275,5.878488,4.581097,11.96,6.622221,16.454248,18.604162,0.607315,NA,14.651382,13.40196,2.741282,19.097305,18.841631,20.558502,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-09-30,11.470486,11.778969,5.883713,4.665617,12,6.725694,16.461172,18.5791,0.607315,NA,14.892377,13.40196,2.839185,18.897114,18.757303,20.653784,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-01,11.470486,11.309257,5.75308,4.70788,11.71,6.684305,16.017588,18.171799,0.607315,NA,14.492545,13.40196,2.692331,18.517586,18.407938,20.082151,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-02,11.649714,11.562181,5.700826,4.648712,11.4,6.596354,16.537418,18.641762,0.608226,NA,14.665071,13.40196,2.716806,18.663555,18.592659,20.538448,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-05,11.613864,11.76813,5.935966,4.775497,11.65,6.617048,17.188932,19.493958,0.607315,NA,15.059426,13.40196,2.741282,18.892939,18.873762,20.809221,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-06,11.649714,11.851232,6.249485,5.147393,11.83,6.622221,17.535482,19.901257,0.607315,NA,15.245647,13.40196,2.790234,18.72612,18.793444,20.999765,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-07,11.936471,12.104156,6.207684,5.219238,11.63,6.751564,17.639454,20.114304,0.607315,NA,15.267561,13.40196,2.741282,18.788675,19.074543,21.506203,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-08,12.18739,12.678651,6.348766,5.126263,11.6,7.139582,17.951345,20.283485,0.607315,NA,15.582494,13.40196,2.741282,19.184885,19.636742,21.812077,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-09,12.545844,12.844857,6.448048,5.092454,12.2,7.010242,17.958279,20.490271,0.607315,NA,15.555112,13.40196,2.741282,19.626968,19.953979,21.922394,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-13,12.696394,13.307346,6.64661,5.092454,12.31,6.865383,18.679104,21.123152,0.607315,NA,15.798846,13.40196,2.839185,20.019009,20.182877,21.711788,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-14,13.262751,13.690345,6.71454,5.341794,12.17,6.9016,19.857372,22.48917,0.607619,NA,16.595772,13.40196,2.790234,20.857307,21.202862,22.71464,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-15,13.614034,13.632533,6.636159,5.523519,11.94,6.942986,20.702961,23.554409,0.607619,NA,16.9244,13.40196,2.790234,21.228490999999998,21.363491,22.960339,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-16,13.388207,13.459101,6.510752,5.388281,11.82,6.927466,19.968266,22.80875,0.607012,NA,16.636847,13.40196,2.790234,20.865648,21.042236,22.936026,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-19,13.97965,14.015526,6.604806,5.498161,11.94,7.087848,20.654436,23.498011,0.607315,NA,17.239336,13.40196,2.765758,21.68726,21.765057,23.62538,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-20,13.370283,13.448258,6.270387,5.223463,11.36,6.673959,20.224714,22.852602,0.617634,NA,16.787468,13.40196,2.692331,20.602898,21.765057,23.199602,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-21,13.746659,13.368768,6.474174,5.430542,11.4,6.803299,20.342548,22.85887,0.617634,NA,17.389961,13.40196,2.741282,20.6446,20.965933,23.371941,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-22,13.495742,13.66866,6.547329,5.455899,11.45,6.927466,20.585135,23.278704,0.617634,NA,17.485807,13.40196,2.716806,20.598724,20.965933,23.782505,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-23,13.298594,13.260375,6.353992,5.265724,11.31,6.803299,19.968266,22.307453,0.637362,NA,17.242073,13.40196,2.741282,20.144125,20.484051,23.371941,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-26,13.262751,13.495232,6.395794,5.320663,10.97,6.673959,19.836578,22.33251,0.652537,NA,16.869629,13.40196,2.692331,20.23171,20.520195,23.51894,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-27,13.223318,13.274828,6.353992,5.198107,10.72,6.467012,19.060312,21.298603,0.619455,NA,16.376682,13.40196,2.643379,19.189054,20.520195,22.631905,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-28,12.18739,12.284814,6.035247,4.986802,9.75,6.094513,17.694901,19.613007,0.607012,NA,15.555112,13.40196,2.569952,18.054644,18.351719,21.648565,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-29,13.402543,13.422971,6.275611,5.320663,10.35,6.311805,19.060312,21.11689,0.619152,NA,16.404072,13.40196,2.716806,18.480051,18.897854,23.569624,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-10-30,12.904298,13.170047,6.113627,5.113584,10,6.208333,18.228582,20.05164,0.619152,NA,15.965897,13.47466,2.594428,18.221472,18.472195,22.707933,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-11-03,13.226733,13.319485,6.453274,5.071323,9.91,6.151421,18.443449,20.646923,0.619152,NA,16.048052,13.47466,2.643379,17.975405,18.436049,23.569624,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-11-04,13.476084,13.721999,6.244259,5.307986,10.06,6.285936,19.053371,21.192076,0.619152,NA,16.540998,13.47466,2.667855,18.313225,18.632816,23.792646,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-11-05,13.732672,13.941554,6.113627,5.472804,10.28,6.311805,19.441513,21.605637,0.619152,NA,16.645061,13.47466,2.643379,18.642704,18.833601,23.894016,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-11-06,13.909752,13.721999,6.103178,5.375604,10.96,6.311805,18.866238,21.079288,0.619152,NA,16.349297,13.47466,2.643379,18.872087,19.195013,23.741959,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-11-09,13.754353,14.139148,6.181556,5.650301,11,6.575659,19.441513,21.6495,0.619455,NA,16.431456,13.47466,2.618904,19.543558,19.829493,24.558031,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-11-10,13.660395,13.904962,6.176332,5.722142,11.08,6.653263,19.614788,21.536715,0.637362,NA,16.332863,13.47466,2.643379,19.656162,20.018229,24.289375,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-11-11,13.732672,13.828115,6.239035,5.582681,10.96,6.767084,19.71876,21.7623,0.637362,NA,16.335606,13.47466,2.643379,19.664505,20.018229,24.243767,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-11-12,13.371284,13.191419,6.07705,5.536196,10.6,6.694652,18.873173,20.659452,0.646467,NA,16.157598,13.47466,2.594428,18.872087,19.27533,23.366875,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-11-13,13.732672,13.575633,6.087501,5.536196,11.03,6.622221,19.150408,20.86624,0.646467,NA,16.089136,13.47466,2.643379,19.018061,19.676895,23.772366,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-11-16,13.913363,14.047671,6.082275,5.70524,10.9,6.327325,19.580133,21.304871,0.646467,NA,16.587553,13.47466,2.643379,20.019009,19.676895,24.720228,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-11-17,14.094054,14.366018,6.040473,5.916545,10.63,6.301458,19.736494,21.3395,0.646467,NA,16.683403,13.47466,2.618904,20.536167,20.158779,25.044621,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-11-18,14.094054,14.1794,6.030022,5.768631,10.22,6.197985,19.486317,20.949108,0.646467,NA,16.436934,13.47466,2.545476,20.352659,20.066423,24.613781,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-11-19,13.804945,14.014737,6.113627,5.853154,10.16,6.208333,19.660057,21.037258,0.646467,NA,16.491707,13.47466,2.569952,20.436073,19.845554,24.669542,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-11-23,13.877224,13.95985,6.014346,5.916545,10.36,6.26007,19.666998,21.144302,0.667713,NA,16.390377,13.47466,2.545476,19.827158,19.797367,24.933109,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-11-24,13.877224,14.161105,5.99867,6.165885,10.65,6.099687,19.653105,21.326906,0.667713,NA,16.258926,13.47466,2.521001,20.315123,20.190908,25.075035,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-11-25,14.057916,14.344063,5.935966,6.423676,10.72,6.208333,19.805992,21.289129,0.670748,NA,16.302742,13.47466,2.545476,20.857307,20.680819,25.495737,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-11-26,13.985639,13.978145,5.930741,6.318026,10.43,5.954827,19.298683,21.125412,0.670748,NA,16.045313,13.47466,2.472049,20.46944,20.279251,24.73543,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-11-27,13.949502,14.124512,5.967318,6.423676,10.35,6.115206,19.312582,21.125412,0.652537,NA,16.061749,13.47466,2.496525,20.611238,20.259171,25.140936,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-11-30,14.307277,14.161105,6.019571,6.537781,10.4,6.130728,18.833063,20.810575,0.652537,NA,16.020668,13.47466,2.545476,20.602898,20.560347,24.846943,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-01,14.636136,14.486772,6.186781,6.52933,10.8,6.415275,19.493265,21.603962,0.652537,NA,16.352037,13.47466,2.521001,20.978254,20.704914,25.292997,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-02,14.365094,14.468482,6.463723,6.495522,11.16,6.26007,19.875492,21.912502,0.652537,NA,16.590292,13.47466,2.496525,21.082516,20.741056,25.09024,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-03,14.347028,14.398953,6.359218,6.347607,11.06,6.099687,19.979727,22.16437,0.652537,NA,16.546474,13.47466,2.472049,20.965742,20.640665,24.811468,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-04,14.455442,14.252584,6.395794,6.191241,11.03,6.001389,19.771246,22.101398,0.652537,NA,16.376682,13.47466,2.472049,20.673798,20.540268,24.355274,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-07,14.383163,14.44286,6.866073,6.318026,10.8,5.970347,20.361946,22.45401,0.652537,NA,16.458843,13.47466,2.521001,21.270197,20.869558,24.395826,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-08,13.913363,13.981806,7.001933,6.250407,10.62,5.825487,19.944981,21.975468,0.652537,NA,16.195938,13.47466,2.472049,20.894842,20.198936,24.177866,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-09,13.967573,14.014737,7.315451,6.170111,10.8,5.753053,20.355,22.321787,0.652537,NA,16.267141,13.47466,2.472049,20.632097,19.877682,24.431309,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-10,13.841084,13.956192,7.592394,6.296893,11.11,5.794443,20.88316,22.825521,0.652537,NA,16.349297,13.47466,2.521001,20.932375,19.941935,24.836807,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-11,14.021777,14.135492,7.419958,6.254633,11.15,5.84618,20.841461,22.856997,0.652537,NA,16.404072,13.47466,2.716806,21.382805,20.287281,25.03956,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-14,14.021777,14.102554,7.289325,6.339157,11,5.768576,20.549583,22.35327,0.652537,NA,16.483488,13.47466,2.765758,21.645554,20.239094,25.485603,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-15,14.090445,14.124512,7.388606,6.305346,11,5.861701,20.577379,22.491795,0.652537,NA,16.376682,13.47466,2.716806,21.090862,20.223028,25.455191,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-16,14.274749,14.073282,7.179593,6.48707,10.79,5.825487,20.153469,21.786564,0.698063,NA,16.319176,13.47466,2.888136,20.173321,19.829493,25.323406,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-17,13.732672,13.630522,7.048959,6.326477,10.6,5.665102,19.736494,21.251345,0.698063,NA,16.171291,13.47466,2.765758,19.998156,19.636742,24.537754,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-18,13.660395,13.641497,7.022833,6.339157,10.8,5.623714,19.715649,21.156893,0.698063,NA,15.36867,13.47466,2.716806,20.010668,19.215092,24.481997,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-21,13.371284,13.597591,7.289325,6.536512,10.91,5.690973,19.277828,20.709833,0.682888,NA,14.866644,13.47466,2.790234,19.230761,18.75329,24.4009,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-22,13.660395,13.828115,7.691674,6.791183,10.92,5.701318,20.243809,21.786564,0.682888,NA,15.116268,13.47466,2.839185,20.144125,19.295406,24.862152,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-23,14.003713,14.000096,7.602845,6.876072,10.89,5.753053,20.3272,21.975468,0.682888,NA,15.141232,13.47466,2.81471,20.144125,19.399813,25.19669,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-24,14.003713,14.000096,7.602845,6.876072,10.89,5.753053,20.3272,21.975468,0.682888,NA,15.141232,13.47466,2.81471,20.144125,19.399813,25.19669,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-28,14.274749,14.0806,7.37293,6.795427,10.67,5.727187,20.382793,22.069927,0.682888,NA,15.227217,13.47466,2.81471,20.398537,19.596582,25.242306,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-29,14.271134,14.0806,7.37293,6.93974,10.81,5.727187,20.508657,22.234858,0.682888,NA,15.318743,13.47466,2.81471,20.561192,19.982088,25.171345,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2009-12-30,14.271134,14.098896,7.357255,6.93974,10.81,6.053123,20.375803,22.152386,0.682888,NA,15.318743,13.882633,2.839185,20.81229,20.097769,25.171345,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2010-01-04,14.383163,14.344063,7.446085,7.190165,10.8,5.84618,20.697458,22.691601,0.682888,NA,15.590558,13.882633,2.790234,21.534176,20.752913,26.098927,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2010-01-05,14.455442,14.633139,7.378156,7.512744,10.6,5.747881,21.047071,22.964386,0.682888,NA,15.734789,13.882633,3.010515,21.669266,20.813946,26.34222,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2010-01-06,14.599998,14.838058,7.555816,7.720726,10.7,5.872049,21.186926,23.192762,0.713238,NA,15.754204,13.882633,2.961564,21.779026000000002,20.793598,26.899782,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2010-01-07,14.780691,15.002724,7.367704,7.682526,11.67,6.099687,20.711437,22.736015,0.728414,NA,15.587785,13.882633,2.863662,21.67771,20.988928,27.011297,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2010-01-08,14.961382,15.222272,7.263199,7.699505,11.61,6.311805,20.655504,22.774067,0.728414,NA,15.940037,13.882633,2.839185,21.956333,20.691874,27.27487,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2010-01-11,15.051729,15.288136,7.968617,7.640079,11.6,6.415275,20.669485,23.154699,0.728414,NA,16.253452,13.882633,2.912612,21.973217000000002,20.74884,27.193771,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
2010-01-12,15.178215,15.291798,7.890238,7.975395,11.5,6.384235,20.52265,22.786762,0.765442,NA,15.95113,13.882633,2.912612,21.314655,20.183222,27.117739,2022-11-21,MATRIZ_PRECO_CT_B3_IMAT
