date,alpa4.sa,abev3.sa,brkm5.sa,brfs3.sa,cyre3.sa,dxco3.sa,dirr3.sa,embr3.sa,eztc3.sa,ggbr4.sa,goau4.sa,grnd3.sa,mypk3.sa,jbss3.sa,jhsf3.sa,kepl3.sa,klbn11.sa,mdia3.sa,pomo4.sa,mrfg3.sa,beef3.sa,mrve3.sa,posi3.sa,rapt4.sa,smto3.sa,csna3.sa,suzb3.sa,tasa4.sa,tend3.sa,tupy3.sa,unip6.sa,usim5.sa,wege3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2015-09-18,4.62642,15.155539,9.553548,67.652145,6.046042,3.61697,2.441207,25.225056,7.156007,4.636465,2.53168,4.249036,12.132924,12.508388,1.158723,14.172073,16.428974,17.123705,1.372456,4.504845,10.378109,4.154536,1.317478,2.271311,9.984728,3.9066,17.796516,1.087806,4.650417,12.988903,1.083265,3.73045,5.598379,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-09-21,4.503775,15.046562,9.73322,66.95079,6.024755,3.605052,2.39527,25.360777,6.877562,4.513117,2.476941,4.17316,11.560616,12.677524,1.094349,14.172073,16.345304,17.106577,1.333465,4.44531,10.418272,4.023142,1.308753,2.19299,9.643722,3.845453,17.796516,1.115939,4.650417,13.193991,1.102658,3.619982,5.533679,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-09-22,4.667301,15.101048,9.73322,67.311211,5.868636,3.611012,2.342771,25.612833,6.749479,4.440558,2.401675,4.147079,11.270646,12.608332,1.078256,13.837632,16.459394,16.886749,1.321046,4.425465,10.305816,4.01063,1.308753,2.185158,9.722836,3.478573,17.796516,1.087806,4.650417,13.292738,1.108199,3.322566,5.622217,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-09-23,4.558284,14.922016,10.104955,67.311211,5.854443,3.676558,2.316521,25.215359,6.79403,4.280931,2.305882,4.220582,11.270646,13.077298,1.062162,14.966377,16.299669,16.101652,1.321046,4.438695,10.466469,3.948061,1.326203,2.224318,9.512774,2.765194,17.796516,1.125317,4.650417,13.444656,1.11097,2.812709,5.562129,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-09-24,4.490147,14.883098,10.061584999999999,67.496292,5.854443,3.611012,2.316521,24.47858,6.69379,4.426047,2.326409,4.185016,11.71323,12.900476,1.150676,15.367713,16.147554,16.615532,1.297315,4.537921,10.32188,4.035655,1.334928,2.23215,9.766483,2.853517,17.796516,1.125317,4.650417,13.338309,1.144216,3.008154,5.551878,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-09-25,4.43564,15.023208,10.408537,67.759293,5.889924,3.479919,2.388707,24.47858,6.699358,4.433304,2.27167,4.185016,11.614032,12.938917,1.166769,16.40449,16.292057,17.058044,1.321046,4.418849,10.41024,3.891749,1.326203,2.271311,9.943809,2.724429,17.796516,1.162827,4.650417,13.786469,1.146986,2.897685,5.391301,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-09-28,4.326622,15.007645,10.104955,67.87619,5.861539,3.348826,2.42152,24.653078,6.420916,4.266419,2.175876,4.1945,11.354586,12.869723,1.166769,16.713848,16.246426,16.644077,1.265673,4.43208,10.402207,3.872979,1.282578,2.263479,9.821046,2.690459,17.796516,1.144072,4.650417,13.718107,1.127593,2.906183,5.343468,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-09-29,4.565097,15.069914,10.055389,68.392479,5.875731,3.342867,2.408394,24.69186,6.54343,4.121303,2.114295,4.17316,11.820061,12.754403,1.126536,17.131903,16.444185,16.701181,1.3447769999999999,4.49823,10.225489,3.935547,1.273853,2.263479,10.328466,2.670076,17.796516,1.125317,4.650417,13.353504,1.141445,2.91468,5.295637,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-09-30,4.578725,15.11662,10.327994,68.762627,5.868636,3.503754,2.3755829999999998,24.720943,6.437622,3.968932,1.997974,4.180274,11.560616,12.915852,1.166769,17.541597,16.641935,16.586987,1.265673,4.742988,10.715479,3.81041,1.308753,2.279142,10.694027,2.663282,17.796516,1.134694,4.650417,13.672531,1.160839,2.846699,5.278553,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-01,4.621202,15.334574,10.811248,68.217125,5.804769,3.503754,2.362458,24.575527,6.927684,3.954419,1.922709,4.279861,11.820061,12.677524,1.126536,17.809155,17.090687,17.083736,1.297315,4.266704,10.924326,4.004372,1.282578,2.271311,10.584904,2.507019,17.796516,1.134694,4.650417,14.052323,1.158068,2.6512540000000002,5.428881,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-02,4.72607,15.614792,11.145807,69.600372,5.911213,3.575259,2.3755829999999998,24.52705,6.988941,4.1067920000000004,2.059556,4.346252,11.369845,12.931227,1.134582,19.314154,17.326483,17.629019,1.273583,4.518076,11.044814,4.129508,1.291303,2.388793,10.748589,2.568165,17.796516,1.144072,4.650417,15.1917,1.155298,2.685245,5.582627,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-05,5.145544,15.840537,11.195374,69.47374,6.138294,3.754022,2.526517,24.953609,7.362055,4.324466,2.148507,4.339139,12.117661,12.915852,1.142629,20.643568,17.775232,17.985888,1.297315,4.537921,11.052847,4.198334,1.317478,2.396624,10.639466,2.778782,17.796516,1.15345,4.650417,14.963825,1.146986,2.804211,5.719287,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-06,5.69785,15.482469,11.728192,67.116386,6.24474,4.022167,2.493706,24.623995,7.323074,4.360744,2.196404,4.350994,12.338955,12.454571,1.182862,22.223816,17.394938,19.670277,1.415971,4.617302,10.643186,4.198334,1.334928,2.388793,11.307844,3.016575,17.796516,1.172205,4.650417,15.001804,1.124822,2.821206,5.705623,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-07,5.718824,15.568092,11.734385,64.749298,6.195065,4.19497,2.579016,25.47711,7.484571,4.66549,2.312725,4.396046,11.759016,12.10861,1.255283,21.153597,17.813265,20.555298,1.479255,4.504845,10.683347,4.367268,1.369828,2.459281,11.294201,3.193221,17.796516,1.15345,4.650417,15.039783,1.124822,2.88069,5.753454,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-08,5.558026,15.319004,11.802537,64.291466,6.251836,4.19497,2.710264,25.448027,7.556967,4.839629,2.381148,4.422129,11.629292,11.99329,1.231142,20.618484,17.204782,20.392569,1.55836,4.55115,10.281717,4.335984,1.334928,2.537602,11.206904,3.397044,17.796516,1.15345,4.650417,14.811907,1.099887,3.118623,5.551878,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-09,5.662895,15.40463,11.740583,64.895409,6.422147,4.230723,2.67089,25.700089,7.768584,4.868651,2.292197,4.433983,11.446154,11.53201,1.424263,19.230541,17.022238,21.266171,1.439703,4.405619,10.25762,4.492404,1.378553,2.474945,11.697956,3.621249,17.796516,1.15345,4.650417,15.449959,1.091576,3.169609,5.452798,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-13,5.495105,14.556168,11.678626,64.359642,6.351184,4.040042,2.651203,24.876055,7.712895,4.571164,2.093768,4.291717,11.957416,11.53201,1.359889,19.213818,17.417746,20.709465,1.510897,4.293164,10.313848,4.436093,1.300028,2.443616,11.362404,3.166045,17.796516,1.162827,4.650417,15.282852,1.105429,2.804211,5.582627,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-14,5.348289,14.322647,11.721995,62.538048,6.322798,3.986414,2.677453,24.313772,7.434452,4.578419,2.066398,4.32254,12.033723,11.332121,1.40817,18.252289,17.143934,20.483927,1.487165,4.127788,10.000577,4.417322,1.334928,2.365296,11.043221,3.016575,17.796516,1.15345,4.650417,14.994207,1.083265,2.804211,5.517711,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-15,5.502096,14.875315,11.5733,64.252495,6.273125,3.920868,2.546205,25.118412,7.579241,4.636465,2.066398,4.166048,12.132924,11.393626,1.40817,18.645264,17.060268,20.492491,1.479255,4.253474,10.345979,4.523687,1.291303,2.349632,11.411511,3.186427,17.796516,1.125317,4.650417,14.994207,1.124822,2.855196,5.531378,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-16,5.516079,15.015426,12.2734,65.557808,6.450532,4.165177,2.513393,25.641916,7.350919,4.498605,2.080083,4.059347,12.186337,11.624267,1.351843,18.034904,17.174358,21.020649,1.510897,4.286549,10.57089,4.542459,1.300028,2.333968,11.673404,3.410632,17.796516,1.144072,4.650417,15.715816,1.122052,2.829704,5.466465,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-19,5.592982,15.155539,12.911542,65.070755,6.564072,4.141341,2.539642,25.641916,7.23954,4.433304,2.018502,4.0878,12.132924,11.339809,1.38403,17.014849,17.258022,20.552444,1.502987,4.240243,10.611053,4.71765,1.369828,2.318304,11.586104,3.485367,17.796516,1.125317,4.650417,15.419574,1.108199,2.727733,5.435717,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-20,5.558026,15.241165,12.620351,65.937714,6.52859,4.171136,2.513393,25.593443,7.317503,4.404281,2.01166,4.090171,11.675078,11.416691,1.448403,18.804127,16.649546,20.555298,1.510897,4.167479,10.44237,4.598772,1.387278,2.349632,11.812535,3.261162,17.796516,1.115939,4.650417,15.1917,1.122052,2.642757,5.449381,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-21,5.837675,15.334574,12.651328,66.775452,6.521494,4.200929,2.434644,25.738863,7.222834,4.520373,1.997974,4.102026,12.132924,11.501259,1.448403,19.489737,16.50503,20.255531,1.447614,4.134403,10.386142,4.642569,1.317478,2.380959,12.139905,3.179633,17.796516,1.134694,4.650417,15.336022,1.122052,2.557781,5.350301,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-22,5.858649,15.303433,12.837193,67.866447,6.670516,4.230723,2.467456,26.107256,7.350919,4.360744,1.984291,4.185016,12.209231,11.83953,1.464496,19.648598,16.854906,20.478218,1.463434,4.233629,10.522695,4.617542,1.326203,2.427953,12.298131,3.261162,17.796516,1.125317,4.650417,15.457555,1.144216,2.608766,5.415215,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-23,5.69785,15.389059,12.78763,67.613182,6.642131,4.087713,2.493706,26.378698,7.23954,4.179349,1.929551,4.14945,12.048986,11.64733,1.57715,19.305792,17.189573,20.069967,1.471345,4.273319,10.450402,4.542459,1.308753,2.396624,12.527288,3.342691,17.796516,1.115939,4.650417,15.1917,1.149757,2.608766,5.415215,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-26,5.837675,15.319004,13.134582,67.096901,6.592458,3.932785,2.414957,25.767946,7.128162,4.14307,1.902182,4.102026,12.132924,11.662707,1.50473,18.854294,17.372114,19.356237,1.463434,4.279934,10.651217,4.56123,1.317478,2.271311,11.921658,3.369868,17.796516,1.115939,4.650417,14.735948,1.160839,2.583273,5.346886,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-27,5.837675,15.420197,13.450555,66.931305,6.698901,3.902991,2.39527,26.999146,7.323074,4.0922789999999996,1.820073,4.14945,12.400001,11.985603,1.472543,18.728868,17.212391,19.524677,1.526718,4.346085,10.996618,4.523687,1.300028,2.263479,11.807078,3.342691,17.796516,1.097184,4.650417,15.472747,1.122052,2.583273,5.33322,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-28,5.774755,15.287868,13.295667,66.941048,6.727287,3.873198,2.467456,26.970058,7.495709,4.0922789999999996,1.772176,4.201613,12.064246,11.847219,1.512776,18.603458,17.032446,19.881544,1.56627,4.326239,10.787771,4.655083,1.291303,2.255646,12.336324,3.288339,17.796516,1.200338,4.650417,15.647453,1.11374,2.472805,5.179476,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-29,5.732807,14.789688,13.128386,64.729805,6.564072,3.748064,2.316521,27.183342,7.206126,3.939907,1.717437,4.203722,12.209231,11.224491,1.448403,18.728868,16.73431,19.69883,1.534629,4.319624,10.482532,4.548717,1.326203,2.247814,12.044421,2.928252,17.796516,1.106561,4.650417,15.358809,1.063871,2.387828,4.964234,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-10-30,5.767764,14.859746,13.493924,58.544189,6.35828,3.813609,2.323083,27.416006,7.072474,3.939907,1.779019,4.323487,12.209231,10.95541,1.40817,19.096764,16.764887,19.95577,1.542538,4.213784,10.249587,4.642569,1.308753,2.216486,12.120807,2.948634,17.796516,1.069051,4.650417,16.027241,1.080494,2.362335,4.919818,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-11-03,6.012456,15.256733,13.314252,56.323215,6.571169,3.950661,2.39527,28.521181,7.350919,4.266419,1.922709,4.31151,12.377108,10.640201,1.400123,20.819149,17.735764,20.26981,1.55836,4.286549,10.402207,4.874071,1.334928,2.341799,12.587307,3.437809,17.796516,1.087806,4.650417,15.806963,1.072183,2.4898,4.916403,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-11-04,5.963517,15.256733,13.419579,54.48214,6.670516,3.897032,2.474018,27.435396,7.317503,4.121303,1.854285,4.261209,12.60603,11.047666,1.40817,21.103428,17.58287,20.877901,1.684927,4.233629,10.675315,4.967925,1.378553,2.412288,12.819194,3.369868,17.796516,1.087806,4.650417,16.201944,1.080494,2.472805,4.909567,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-11-05,5.928561,15.147752,13.512512,56.63493,6.805346,3.992373,2.611828,27.697149,7.267385,4.201118,1.854285,4.31151,12.743385,10.932345,1.40817,20.902763,17.277084,20.809381,1.851046,4.207169,10.402207,5.07429,1.378553,2.521937,12.680061,3.363073,17.796516,1.087806,4.650417,16.179161,1.083265,2.464307,5.258054,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-11-06,5.9775,14.766335,13.785115,54.550327,6.599554,4.05196,2.474018,27.251202,7.033491,4.1067920000000004,1.785861,4.206119,13.170709,10.763211,1.375983,20.877678,17.307659,20.26981,1.803584,4.260089,10.402207,4.967925,1.413453,2.521937,12.412708,3.397044,17.796516,1.069051,4.650417,15.951287,1.094347,2.353837,5.145309,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-11-09,6.222193,14.556168,13.828485,54.258091,6.436339,4.069837,2.500268,26.902199,6.966665,4.034233,1.799546,4.143839,12.735756,10.72477,1.359889,20.978014,17.032446,20.583847,1.779852,4.246859,10.137131,5.043005,1.396003,2.443616,12.128991,3.437809,17.796516,1.078428,4.650417,15.875326,1.094347,2.31135,5.097478,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-11-10,6.327062,14.517246,13.716963,52.514431,6.322798,3.908949,2.441207,26.902199,6.860857,4.056159,1.744807,4.232467,12.400001,10.663265,1.367936,20.526512,17.147121,19.998592,1.7403,4.200553,10.121066,5.017978,1.457078,2.326135,12.660966,3.505749,17.796516,1.069051,4.650417,15.579088,1.108199,2.294355,4.943734,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-11-11,6.592729,14.836392,14.627712,54.36525,6.457629,4.111548,2.585579,26.960367,7.044629,4.063466,1.779019,4.263604,12.514462,10.886216,1.327703,20.484703,17.796923,20.232691,1.898509,4.286549,10.265653,5.21194,1.561779,2.318304,12.412708,3.628042,17.796516,1.078428,4.650417,15.951287,1.116511,2.370833,4.967652,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-11-12,6.60671,14.704063,14.578148,53.556732,6.443435,3.95662,2.565892,26.553196,6.949958,3.822289,1.676383,4.218095,12.857845,10.963098,1.287469,19.230541,18.056847,20.169886,1.866867,4.260089,10.008611,5.19317,1.553054,2.373128,12.412708,3.682395,17.796516,1.069051,4.650417,15.837347,1.086035,2.362335,4.86857,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-11-13,6.816448,14.867529,14.448041,54.131458,6.415051,3.962579,2.526517,27.512953,7.156007,3.822289,1.66954,4.103123,12.674706,10.840089,1.215049,18.310822,18.125648,20.720882,1.851046,4.134403,10.000577,5.33082,1.553054,2.302639,12.549112,3.329103,17.888931,1.087806,4.650417,15.966475,1.094347,2.234871,4.800238,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-11-16,6.809456,14.828609,14.745427,54.180164,6.173777,3.974496,2.552767,27.958899,7.323074,3.683431,1.566905,4.074378,12.552615,10.824713,1.223096,19.397762,18.347347,20.600975,1.827315,4.227014,9.831893,5.443443,1.544329,2.263479,12.412708,3.342691,17.888931,1.078428,4.650417,15.784181,1.083265,2.166891,4.851488,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-11-17,6.914325,14.883098,15.569435,54.988678,6.088621,3.980455,2.631516,27.842566,7.19499,3.851523,1.430057,4.155816,12.384738,10.686329,1.190909,19.188736,18.42379,20.726591,1.787763,4.339469,10.000577,5.631148,1.474529,2.247814,12.519105,3.335897,17.888931,1.012785,4.650417,15.647453,1.074953,2.090412,4.926651,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-11-18,6.781491,14.922016,15.588021,54.063271,5.996368,4.016207,2.500268,27.861952,7.19499,3.909991,1.40953,4.165398,11.751385,10.763211,1.134582,19.230541,18.293829,20.812237,1.811494,4.299779,9.783697,5.387132,1.396003,2.216486,12.439991,3.913394,17.888931,0.965897,4.650417,15.495538,1.091576,2.396326,4.82757,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-11-19,6.844412,15.062132,16.412031,54.784115,5.996368,4.081754,2.546205,28.259424,7.350919,4.268102,1.402688,4.210909,12.056616,10.832402,1.182862,19.146931,18.676069,20.812237,1.92224,4.200553,9.671241,5.531038,1.448353,2.114669,12.573666,3.981335,17.888931,0.984652,4.650417,15.647453,1.080494,2.243369,5.022313,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-11-23,6.301111,14.836392,15.922585,55.20298,5.868636,4.177094,2.467456,28.598732,7.529121,4.202326,1.286367,4.242047,11.827692,10.947721,1.207003,18.812489,18.607267,22.12549,1.961793,4.359314,9.462393,5.499754,1.483253,2.153829,13.135649,3.893012,17.888931,0.965897,4.650417,14.887866,1.05833,2.141398,5.022313,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-11-24,5.843488,14.742986,15.854433,54.569809,5.776384,4.218806,2.39527,28.685987,7.428881,4.480045,1.320579,4.191747,11.59877,10.80165,1.215049,18.595097,18.347347,22.410984,1.92224,4.451925,9.23748,5.506011,1.491978,2.075508,13.231131,4.096835,17.888931,0.99403,4.650417,14.963825,1.047248,2.226374,5.162392,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-11-25,5.456269,14.478326,15.749108,56.0602,5.648651,4.200929,2.388707,28.463013,7.300797,4.567746,1.354791,4.031261,11.667447,10.56332,1.142629,18.38607,18.790733,22.231129,1.930151,4.293164,9.478458,5.374618,1.439628,2.153829,13.113824,4.144393,17.888931,1.003407,4.650417,15.039783,1.050019,2.200881,5.275138,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-11-26,5.308423,14.641792,15.705738,55.563404,5.755094,4.278394,2.39527,28.45332,7.517983,4.45812,1.368476,4.127074,11.446154,10.363433,1.118489,17.884405,18.897764,22.396715,1.898509,4.187324,9.398133,5.512268,1.483253,2.145997,12.876481,4.09004,17.888931,0.984652,4.650417,14.887866,1.063871,2.175389,5.24439,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-11-27,5.414028,14.454971,15.885407,54.258091,5.677035,4.117507,2.336209,28.346678,7.462296,4.406962,1.354791,4.083958,11.522464,10.348058,1.110442,17.558319,18.515528,22.068398,1.898509,4.187324,9.157156,5.368362,1.518154,2.177325,12.794642,3.994924,17.888931,0.984652,4.650417,15.115737,1.072183,2.124403,5.350301,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-11-30,5.442188,14.50946,16.244753,53.615177,5.244162,3.992373,2.277147,29.471239,7.295229,4.45812,1.354791,4.083958,11.10277,9.548505,1.094349,14.431268,18.140938,20.555298,1.779852,3.889646,9.173221,5.168143,1.483253,2.106836,13.10291,3.736748,17.888931,0.99403,4.650417,15.184102,1.069412,1.869474,5.19314,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-12-01,5.357704,14.579518,15.903997,54.84256,5.329318,4.081754,2.362458,28.821711,7.18942,4.326569,1.313737,4.081563,11.446154,8.979592,1.046069,14.213879,17.521713,20.529606,1.779852,3.863186,9.157156,5.380875,1.474529,2.075508,13.209307,3.492161,17.888931,0.99403,4.650417,15.305637,1.05833,1.725015,5.428881,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-12-02,5.526674,14.353781,15.903997,54.764633,5.584783,4.111548,2.296834,29.083458,7.206126,4.326569,1.272683,4.167794,11.446154,9.379368,1.005836,13.963047,18.33205,20.700903,1.700747,4.061638,9.068796,5.230711,1.457078,2.059844,13.231131,3.383456,17.888931,0.975274,4.650417,15.009402,1.052789,1.74201,5.49038,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-12-03,5.66748,14.595088,16.145624,55.280914,5.59188,4.230723,2.441207,29.17071,7.323074,4.399653,1.300052,4.239651,11.652184,9.748392,1.046069,14.088462,18.68371,20.760849,1.819405,4.094713,9.036666,5.518525,1.483253,2.052011,13.503939,3.417426,17.888931,0.975274,4.650417,15.039783,1.050019,1.759005,5.63729,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-12-04,5.343624,14.431622,16.461596,55.738747,5.471242,4.177094,2.480581,29.03499,7.039061,3.975766,1.183732,4.079167,11.407999,9.417808,1.021929,13.795822,18.668421,20.515331,1.74821,4.028562,8.916176,5.474727,1.439628,1.997187,13.135649,3.308721,17.888931,0.947141,4.650417,14.811907,1.061101,1.682527,5.329802,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-12-07,5.378825,14.478326,16.728006,56.391399,5.492532,4.159218,2.50683,29.199793,6.821875,3.873448,1.135835,4.170188,11.446154,9.502376,0.997789,13.628599,18.607267,20.4097,1.7403,4.134403,9.35797,5.612378,1.413453,1.973691,13.138377,3.301926,17.888931,0.947141,4.650417,15.001804,1.066641,1.614546,5.507463,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-12-08,5.412972,14.120257,16.09606,56.13813,5.499629,3.873198,2.500268,29.005903,6.821875,3.646888,1.067411,4.119888,11.041722,9.225608,0.997789,13.110212,18.179163,20.232691,1.708658,4.121173,9.157156,5.443443,1.404728,1.950194,12.944684,3.09131,17.888931,0.937764,4.650417,15.001804,1.066641,1.52957,5.305887,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-12-09,5.275478,14.384915,16.275732,56.51804,5.606073,3.867238,2.414957,28.395153,7.016784,3.610346,1.081096,4.10791,11.21723,9.417808,1.021929,13.001518,17.735764,20.089949,1.7403,4.193939,9.116992,5.54981,1.465804,1.958026,12.860114,3.159251,17.888931,0.965897,4.650417,15.077762,1.066641,1.555063,5.278553,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-12-10,5.311662,14.244805,16.046495,56.108906,5.598976,3.879156,2.362458,28.773237,7.23954,3.654197,1.060569,4.048028,10.797537,9.502376,1.038022,12.458044,18.110361,19.998592,1.708658,4.200553,9.398133,5.443443,1.474529,2.067676,12.925589,3.138868,17.888931,0.965897,4.650417,14.925843,1.063871,1.572058,5.466465,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-12-11,5.33337,14.229237,15.866824,56.021236,5.606073,3.777857,2.382145,28.501787,7.211696,3.573804,0.992145,4.05761,10.736492,9.771456,1.062162,12.458044,18.110361,19.998592,1.605823,4.246859,9.478458,5.480984,1.483253,2.099004,13.059263,3.064133,17.888931,0.965897,4.650417,14.811907,1.077723,1.52957,5.609959,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-12-14,5.35508,14.050204,15.941169,55.621853,5.471242,3.66464,2.329646,28.307901,6.988941,3.537262,0.964775,3.995333,10.667816,9.794522,0.989742,12.48313,17.819857,19.216345,1.550449,4.141018,9.245514,5.437187,1.439628,2.052011,12.510921,3.016575,17.888931,0.975274,4.650417,14.492884,1.074953,1.478584,5.357134,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-12-15,5.340607,13.894526,16.083666,55.08609,5.549302,3.61697,2.323083,28.114012,7.016784,3.581112,0.97846,4.071981,10.43126,9.425496,0.989742,12.725601,17.590513,19.291374,1.55836,4.174093,8.916176,5.399645,1.439628,2.036347,12.202649,2.996193,17.888931,0.975274,4.650417,14.857485,1.108199,1.427598,5.261472,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-12-16,5.174164,14.120257,16.337687,55.485474,5.542206,3.640805,2.329646,28.569649,7.078043,3.559188,0.992145,3.976171,10.232862,9.279425,1.021929,13.068407,17.544647,19.103802,1.534629,4.114557,8.98847,5.287022,1.483253,2.091172,12.303587,2.914663,17.888931,0.99403,4.650417,14.925843,1.135904,1.359618,5.367387,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-12-17,5.275478,14.128044,16.424423,55.865379,5.563495,3.807036,2.355896,28.356369,7.206126,3.54457,0.998987,4.10791,10.164185,9.648449,0.997789,13.09349,17.200638,19.695391,1.56627,4.114557,9.157156,5.599865,1.605404,2.091172,12.404527,2.921458,17.888931,1.022163,4.650417,14.766332,1.144216,1.291637,5.281646,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-12-18,5.130745,13.855604,16.91387,55.748486,5.364798,3.645035,2.323083,27.532343,6.849719,3.603038,1.053726,3.937848,9.660553,9.725327,0.949509,13.252352,16.749599,19.39238,1.510897,4.134403,9.502556,5.474727,1.535604,2.091172,12.505465,2.846723,17.888931,1.003407,4.650417,14.584031,1.149757,1.232154,5.213053,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-12-21,5.043906,14.011285,17.192671,56.49855,5.322221,3.645035,2.296834,27.745621,6.849719,3.398403,1.040042,3.856405,9.309539,9.533129,0.965602,12.792491,16.810751,19.334663,1.518808,4.061638,9.3901,5.405902,1.483253,2.052011,12.76736,2.724429,17.888931,1.003407,4.650417,14.811907,1.155298,1.300134,5.209621,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-12-22,4.964303,14.08978,17.582991,57.492149,5.26545,3.632572,2.323083,28.415478,6.849719,3.449561,1.074253,3.904311,9.271383,9.556192,0.981695,12.675435,17.284731,19.18749,1.495076,4.101327,9.799762,5.349591,1.422178,1.965858,12.546386,2.731224,17.888931,1.03154,4.650417,14.811907,1.144216,1.283139,5.305654,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-12-23,4.964303,14.286015,17.93614,57.579823,5.251258,3.750959,2.342771,28.23102,7.016784,3.529954,1.135835,4.095934,9.347692,9.633074,1.013882,12.708879,17.36882,19.317352,1.495076,4.200553,10.185328,5.380875,1.500703,1.997187,12.47273,2.94184,17.888931,1.040918,4.650417,14.697968,1.149757,1.317129,5.333091,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-12-28,4.862992,14.238917,18.190157,57.501892,5.272547,3.657496,2.39527,27.803864,6.994509,3.478796,1.135835,3.949821,9.721601,9.510064,1.046069,13.252352,17.498779,19.26252,1.447614,4.200553,10.249587,5.531038,1.465804,1.942362,12.674604,2.880693,17.888931,1.050295,4.650417,14.614414,1.144216,1.342622,5.405115,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
2015-12-29,4.913648,14.286015,17.898966,55.865379,5.251258,3.707343,2.329646,28.211603,6.988941,3.391095,1.128993,4.000123,9.424,9.533129,1.046069,13.377767,17.483494,19.046089,1.447614,4.121173,10.265653,5.474727,1.500703,1.965858,12.379973,2.853517,17.888931,1.069051,4.650417,14.044726,1.174691,1.317129,5.34338,2023-02-01,MATRIZ_PRECO_CT_B3_INDX
