ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,setor,sub_setor,segmento,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
MOSC34,MOSAIC CO,DRN,19610130,0.034,OTHERS,OTHERS,OTHERS,95367899.53289524,0.20562610790474503,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
N1DA34,NASDAQ INC,DRN,11539292,0.109,OTHERS,OTHERS,OTHERS,95367899.53289524,0.1209976528425034,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
NFLX34,NETFLIX,DRN,218839850,0.864,OTHERS,OTHERS,OTHERS,95367899.53289524,2.2946908873096823,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
E1DU34,NEW ORIENTAL,DRN,25490640,0.052,OTHERS,OTHERS,OTHERS,95367899.53289524,0.26728742191923305,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
N1EM34,NEWMONT GOLD,DRN,11524920,0.131,OTHERS,OTHERS,OTHERS,95367899.53289524,0.12084695223915161,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
NEXT34,NEXTERA ENER,DRN,80948560,0.392,OTHERS,OTHERS,OTHERS,95367899.53289524,0.848803008103145,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
NIKE34,NIKE,DRN,122401287,0.429,OTHERS,OTHERS,OTHERS,95367899.53289524,1.283464222233186,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
N1VO34,NOVO NORDISK,DRN,274810240,1.449,OTHERS,OTHERS,OTHERS,95367899.53289524,2.881580084556751,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
NVDC34,NVIDIA CORP,DRN,1185600000,6.128,OTHERS,OTHERS,OTHERS,95367899.53289524,12.431856062752553,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
OXYP34,OCCIDENT PTR,DRN,52822248,0.181,OTHERS,OTHERS,OTHERS,95367899.53289524,0.5538786977454613,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
ORCL34,ORACLE,DRN,164389260,1.036,OTHERS,OTHERS,OTHERS,95367899.53289524,1.7237378699244312,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
PAGS34,PAGSEGURO,DRN,10433670,0.009,OTHERS,OTHERS,OTHERS,95367899.53289524,0.1094044227785589,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
P2LT34,PALANTIRTECH,DRN,62083140,0.172,OTHERS,OTHERS,OTHERS,95367899.53289524,0.6509857122163593,2024-02-19,2024-02-18,CARTEIRA_TEORICA_B3_BDRX
