date,abev3.sa,arzz3.sa,b3sa3.sa,bpan4.sa,bbdc3.sa,bbdc4.sa,bbas3.sa,brkm5.sa,brfs3.sa,ccro3.sa,cmig4.sa,ciel3.sa,cogn3.sa,cple6.sa,csan3.sa,cpfe3.sa,dxco3.sa,ecor3.sa,elet3.sa,elet6.sa,embr3.sa,enbr3.sa,engi11.sa,enev3.sa,egie3.sa,eztc3.sa,flry3.sa,ggbr4.sa,goll4.sa,hype3.sa,itsa4.sa,itub4.sa,jbss3.sa,klbn11.sa,rent3.sa,lren3.sa,mdia3.sa,mglu3.sa,mrfg3.sa,beef3.sa,mrve3.sa,mult3.sa,pcar3.sa,petr3.sa,petr4.sa,pssa3.sa,radl3.sa,rail3.sa,sanb11.sa,stbp3.sa,smto3.sa,csna3.sa,slce3.sa,suzb3.sa,taee11.sa,vivt3.sa,tims3.sa,tots3.sa,trpl4.sa,ugpa3.sa,usim5.sa,viia3.sa,wege3.sa,yduq3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2016-11-11,14.005459,24.537239,4.516919,1.142244,10.911623,11.170503,17.155952,19.36931,48.880001,11.530668,3.108343,17.646553,12.825311,1.591842,7.66653,16.136259,4.539091,7.25161,17.575481,17.853729,17.109371,9.141538,16.492018,3.5025,17.939404,9.048823,14.674398,8.863343,5.5,19.483257,4.594986,17.732954,7.324607,13.366136,9.810158,16.780941,34.379753,0.35318,3.823496,8.394058,7.513463,16.789251,42.199905,7.661601,6.173611,9.242228,12.111905,5.50398,16.97386,2.507333,15.469437,7.07944,3.999233,18.122595,9.748041,21.159874,6.55303,7.520628,8.857785,29.388603,3.331064,3.403157,5.692359,13.392772,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-11-14,13.885068,23.995787,4.450494,1.142244,10.87639,11.251221,17.632496,19.052574,50.32,11.864064,3.214309,17.634724,13.40786,1.550525,7.873733,16.108953,4.431469,6.673261,17.607292,17.71315,17.275293,9.088734,16.524595,3.71,18.066996,9.017728,14.749653,9.787068,5.56,19.740044,4.589629,17.625475,7.477538,13.303232,9.74602,17.112434,34.165337,0.343374,3.929337,8.514547,7.526395,16.932297,42.199905,7.633451,6.169206,9.3611,12.261504,5.244264,17.267332,2.630501,15.282197,7.44632,4.022134,18.122595,9.742817,21.665461,6.710235,7.321981,8.830976,29.487457,3.585991,3.751434,5.695858,13.978703,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-11-16,14.31045,24.124701,4.453151,1.150521,11.099554,11.420352,18.773338,18.756489,52.34,12.343832,3.210383,17.835859,13.648275,1.627018,7.66653,16.347858,4.532761,7.198224,18.211697,18.542574,17.333853,9.471558,16.288416,3.575,18.42425,9.204303,14.858772,9.237233,5.93,20.341871,4.739584,18.495501,7.686814,13.098807,9.790638,17.311337,36.228413,0.341547,3.810266,8.27357,7.5651910000000004,16.908937,42.199905,7.952488,6.49529,9.78045,12.344824,5.454034,18.195539,2.551322,14.869163,7.133791,4.070801,18.122595,9.706246,22.895105,6.99155,7.21645,9.031359,30.763662,3.365053,3.751434,5.800818,13.945223,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-11-17,14.141903,24.468481,4.373441,1.150521,10.911623,11.062867,18.426752,18.756489,53,12.1812,3.143664,17.545988,13.225773,1.554992,7.355725,16.300079,4.615059,7.02027,17.686821,17.748293,17.499777,9.299946,16.247692,3.47,18.32218,9.14833,15.314056,9.391188,5.82,20.125214,4.627119,17.942781,8.209997,13.035913,9.386293,16.82514,34.770931,0.342107,3.869801,8.377994,7.461735,16.765896,42.199905,7.722594,6.296996,9.760639,12.11001,5.783673,17.943016,2.56012,14.621342,7.18135,4.022134,18.122595,9.873417,22.158567,6.850893,7.415097,8.996079,30.556948,3.348058,3.57232,5.674865,13.501586,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-11-18,13.90112,24.322374,4.400012,1.142244,11.083892,11.255067,18.96829,18.308922,53,12.03483,3.159364,17.22654,12.87259,1.577325,7.656169,16.450249,4.393486,6.922396,17.893591,18.352791,17.089853,9.247143,15.970792,3.25,18.352798,8.974194,14.881347,9.750412,5.7,20.293724,4.702095,18.11166,8.169754,12.666375,9.369566,16.795679,34.808601,0.347849,4.074867,8.707329,7.338882,16.838873,42.199905,7.703826,6.398347,9.839886,12.342934,5.743717,18.925821,2.630501,15.174809,7.378379,4.070801,18.122595,9.847296,21.965069,6.850893,7.294046,8.891655,31.100691,3.390546,3.651926,5.748336,13.325807,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-11-21,14.005459,24.245024,4.370784,1.150521,11.146531,11.320409,20.455721,19.052574,52.880001,12.197462,3.190761,17.037235,13.383778,1.630926,7.805356,16.518505,4.355502,7.011373,18.728624,18.7675,16.582327,9.405551,15.921924,3.465,18.220108,8.824935,14.918978,9.926362,5.5,20.301752,4.750292,18.260077,7.928284,12.32043,9.740446,16.891443,33.872681,0.357728,4.088098,8.916177,7.481133,17.037395,42.199905,8.097933,6.865442,9.678088,12.479278,5.983455,19.376272,2.639299,15.279442,7.786025,4.116605,18.122595,10.071929,22.314619,6.933634,7.238178,9.010191,31.051252,3.475523,3.482764,5.580401,13.72759,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-11-22,13.78073,23.669195,4.403385,1.133967,11.354046,11.39729,20.716581,19.183399,52.900002,12.522726,3.202534,17.747124,14.127319,1.61976,7.884092,16.579937,4.469454,7.10035,19.006969,18.978373,15.957689,9.37255,15.921924,3.2775,18.209898,8.887127,14.68569,10.344853,5.79,20.919632,4.750292,18.321495,7.847793,12.729276,10.214499,16.891443,34.185619,0.359854,4.028562,9.189285,7.410008,16.660795,42.199905,8.299676,7.019673,9.384212,12.498211,6.193225,19.731174,2.630501,15.301467,8.146112,4.085114,18.122595,9.85252,22.283405,6.892265,7.284735,8.990434,31.563536,3.577494,3.552419,5.541915,14.229816,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-11-23,14.157954,23.970003,4.352648,1.12569,11.428427,11.447263,20.622349,18.487951,53.110001,12.075488,3.237857,17.960089,13.681194,1.643768,7.774276,16.538982,4.355502,6.931293,18.927441,18.704241,16.387129,9.286745,15.881205,3.5,18.17417,8.961757,14.520131,10.550426999999999,5.89,20.702971,4.664606,18.152596,7.904138,13.13026,10.239597,16.537848,33.467026,0.366825,4.048407,9.454359,7.371212,16.859314,42.199905,8.351284,6.984422,9.344588,12.297486,6.173247,19.376272,2.498536,15.268428,8.689639,4.168134,18.122595,9.93088,22.189775,6.917086,7.259904,8.950923,31.379288,3.849418,3.731532,5.611888,13.802924,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-11-24,13.925201,24.107512,4.36333,1.133967,11.299228,11.339627,20.071455,18.570578,52.599998,12.197462,3.202534,17.741203,13.439542,1.603009,7.857156,16.709627,4.368163,6.940192,19.722712,19.505548,16.221209,9.339548,15.954499,3.5475,18.118032,9.061263,14.542706,10.278776,5.81,20.590628,4.627119,17.963255,7.912185,12.973012,10.094594,16.832508,33.701721,0.363134,4.207168,9.566818,7.410008,16.567377,42.199905,8.238685,6.865442,9.324779,12.282337,6.163258,18.980419,2.577715,14.979303,8.540169,4.168134,18.122595,10.177258,22.395758,6.759881,7.266112,8.974914,31.455687,3.747445,3.761384,5.492933,13.72759,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-11-25,13.828886,23.540277,4.384694,1.109135,11.330548,11.393441,20.027958,18.281382,52.959999,12.164936,3.143664,17.687965,13.077065,1.639302,7.966975,16.68915,4.266871,6.94909,19.873812,19.540693,16.49449,9.37255,15.995221,3.375,18.082306,8.93066,14.576573,10.425613,5.66,20.710993,4.605697,17.84042,7.912185,12.83935,9.98305,16.758841,33.811829,0.363134,4.279934,9.839925,7.40354,16.751293,42.199905,8.248067,6.74206,9.255436,12.176287,6.173247,19.355799,2.551322,14.968289,8.75758,4.191036,18.122595,10.177258,22.620466,6.817798,7.294046,8.980556,31.972458,3.772939,3.393207,5.398469,13.526698,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-11-28,14.08572,23.892649,4.448781,1.084304,11.436259,11.535672,20.948526,19.135201,53.57,12.173068,3.230007,17.806278,13.755548,1.671127,7.977334,16.784714,4.311187,7.055861,20.454363,19.976496,16.396889,9.504558,15.799763,3.3375,18.332388,9.260275,14.542706,10.733978,5.6,20.686922,4.648539,18.219126,7.960479,13.562696,9.971895,17.259766,33.296066,0.366154,4.306394,9.63911,7.351814,16.803844,42.199905,8.271527,6.812565,9.420535,12.341039,6.592788,19.635624,2.568918,14.874671,9.063313,4.150958,18.122595,10.069674,22.345819,6.867443,7.107816,9.00878,31.860115,3.891905,3.502665,5.639879,13.970332,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-11-29,13.692442,23.428553,4.403385,1.076027,11.197433,11.170503,20.187429,18.990602,52.34,11.660773,3.14759,17.587397,12.965532,1.618085,7.913101,16.750584,4.254211,7.029168,20.486172,20.15222,16.094326,9.425353,15.783473,3.5025,18.118032,9.142112,14.294371,10.175986,5.47,20.438162,4.557498,17.779015,7.831697,13.774981,9.288697,16.515743,33.458328,0.377116,4.200553,9.751566,7.254824,16.292957,42.199905,7.835196,6.460039,9.404024,12.153567,6.193225,18.918993,2.533727,14.712212,8.648874,4.110879,18.122595,9.87065,22.096148,6.735058,6.986766,8.943867,31.253471,3.653973,3.502665,5.562907,13.56018,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-11-30,13.764677,23.634813,4.43543,1.142244,11.408849,11.435731,20.658592,18.935518,51.650002,11.961645,3.100493,17.581478,13.430247,1.616409,8.180394,16.832493,4.33651,7.029168,20.398695,19.913233,16.172409,9.359349,16.068521,3.375,18.296659,9.173206,14.696978,9.948386,5.42,20.839386,4.611052,18.127012,7.855843,13.342546,9.665152,16.559944,33.901661,0.387741,4.306394,9.839925,7.474668,16.970249,42.199905,8.66563,7.050519,9.450253,12.212269,6.353051,19.219299,2.384166,14.830612,8.44505,4.18531,18.122595,9.978229,22.938799,6.867443,6.67638,8.909998,31.051252,3.526508,3.612123,5.447451,14.045668,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-01,13.347322,22.51753,4.197769,1.06775,10.743273,10.797633,19.295849,18.673861,48.889999,11.010242,2.90426,17.096395,13.012005,1.54215,7.900669,16.600416,4.127598,6.486409,19.754524,19.175186,16.514011,9.009529,15.294822,3.375,17.45966,8.918224,13.903053,9.507868,4.97,19.964722,4.383048,17.305281,7.30046,12.886524,9.062824,15.97062,32.055901,0.374692,4.207168,9.783696,7.112573,16.348427,42.199905,8.543647,6.803751,9.054014,11.854366,5.903542,17.683664,2.375369,14.61033,7.921905,4.093703,18.122595,9.736172,21.390818,6.536482,6.735354,8.850732,30.601887,3.416039,3.333502,5.10458,13.493217,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-02,13.411532,21.958895,4.272539,1.092581,10.800961,10.970335,19.694519,20.99432,48.799999,11.115953,2.974904,16.918922,13.012005,1.550525,7.913101,16.620895,4.000984,6.281763,19.086496,19.118952,16.592091,9.03593,15.750899,3.305,17.515797,9.104795,14.034749,9.471157,4.93,19.900528,4.399141,17.376953,7.767304,12.768589,9.143691,16.059023,32.62962,0.369099,4.240243,9.855991,7.060848,16.041893,42.199905,8.750082,6.975607,8.954955,11.661212,5.82363,18.120468,2.322583,14.571777,8.091759,4.065076,18.122595,10.005126,21.628008,6.602673,6.688795,8.77453,30.691757,3.373551,3.333502,5.150064,13.72759,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-05,13.210879,20.815828,4.176407,1.076027,10.808793,10.91264,19.317591,22.102911,48.490002,11.24606,2.931732,16.836105,12.835413,1.524841,7.66653,16.614065,4.032637,6.335148,19.078545,19.104895,16.455452,8.884121,15.579868,3.3125,17.35759,9.210522,13.808988,9.581286,4.75,20.077065,4.377683,17.31551,7.469488,12.485539,8.923396,15.977991,31.705296,0.364626,4.081483,9.783696,6.963856,16.1791,42.199905,8.454505,6.900695,8.898824,11.572209,5.833619,17.922537,2.260999,14.445115,8.044201,4.039312,18.122595,10.085811,21.409546,6.528207,6.707418,8.753754,30.399672,3.433034,3.502665,5.059098,13.376029,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-06,13.443635,21.537769,4.28322,1.06775,10.965497,11.147276,19.33934,22.674419,50.220001,11.44122,2.896411,16.765118,13.225773,1.54885,8.083009,16.648195,4.05163,6.352944,19.046732,18.97134,16.104088,8.956726,15.636873,3.25,17.561731,9.347343,13.99712,9.617997,4.85,20.590628,4.474249,17.545902,8.894166,12.595613,9.626112,16.036921,33.206242,0.380098,4.359315,9.960414,7.067312,16.377619,42.199905,8.731316,7.116618,9.047412,11.761577,5.943499,18.209194,2.199416,14.971045,8.146112,4.076527,18.122595,9.951333,21.484446,6.759881,7.092296,8.706553,30.512016,3.407542,3.482764,5.174553,13.593661,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-07,13.35535,21.219767,4.336627,1.200184,10.812715,11.078032,19.571295,22.557364,50.459999,12.124278,2.939581,17.297529,13.058477,1.586259,8.060216,16.65502,4.114936,6.602079,18.760435,18.626923,16.553049,9.049132,15.539145,3.2425,17.439245,9.43441,13.865425,10.0732,4.84,20.686922,4.48498,17.407675,9.216126,13.373999,9.955165,16.442078,33.177261,0.381589,4.266704,9.872055,7.028515,16.508991,42.199905,8.595256,6.988826,8.869106,11.89224,5.913531,18.31839,2.243404,14.731483,8.173286,4.116605,18.122595,9.897542,22.152323,6.784702,7.200932,8.723716,30.246887,3.535006,3.482764,5.286512,13.476476,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-08,13.210879,21.108038,4.307254,1.200184,10.883232,10.962644,19.426319,22.543596,49.16,11.815274,2.868937,16.842016,12.695998,1.596309,7.935894,16.579937,4.114936,6.441921,18.291225,18.373877,15.811285,9.161339,15.465848,3.2375,17.35759,9.403316,14.523892,9.97041,4.77,20.759142,4.479615,17.305281,8.982705,13.617729,9.874295,16.464182,33.232323,0.392923,4.266704,9.847959,7.002651,16.946898,42.199905,8.614024,6.918323,8.948352,11.740747,5.913531,18.345686,2.155427,14.51671,7.915112,4.116605,18.122595,10.198775,22.102392,6.867443,7.219553,8.832421,29.65822,3.501015,3.373305,5.290009,13.150026,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-09,13.35535,21.357277,4.20311,1.200184,11.000759,11.108808,19.60029,22.171768,49.650002,12.051091,2.868937,16.546234,12.119752,1.597984,8.031206,16.887096,4.057961,6.673261,18.211697,18.514458,15.655127,8.930326,15.473992,3.2375,17.403519,9.664517,15.050667,9.44913,4.76,20.775188,4.506438,17.356466,8.870018,13.271783,9.759965,16.604145,33.128006,0.395943,4.253474,9.679275,6.937991,17.142494,42.199905,8.534265,6.865442,8.951654,11.636594,6.013422,18.325214,2.164225,14.442362,7.67732,4.113742,18.122595,10.408561,21.908897,6.668866,7.415097,8.853878,29.568348,3.399044,3.43301,5.300507,12.882171,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-12,12.929971,20.815828,4.131011,1.167075,10.871478,10.647229,18.665215,22.392109,49.240002,11.880329,2.82969,15.942824,11.524916,1.579559,7.91103,16.921227,4.013646,6.593182,18.219652,18.465254,15.215924,8.758715,15.376265,3.245,17.178953,9.235397,14.719552,8.89848,4.44,20.173361,4.329401,16.639692,8.709038,13.177434,9.450434,16.375782,33.139595,0.385914,4.207168,9.526652,6.950923,16.938139,42.199905,8.609331,6.874258,8.459662,11.494566,5.853597,17.758741,2.06745,14.414827,7.500672,4.110879,18.122595,10.543036,21.908897,6.594399,7.309565,8.815259,29.348156,3.331064,3.204142,5.15706,12.388313,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-13,13.074438,21.417442,4.197769,1.191906,10.906741,10.689532,18.837475,22.688194,49.759998,12.140542,2.908184,15.777197,12.17552,1.595193,7.849045,17.146481,4.05163,6.673261,18.0765,18.380905,15.108562,8.785117,15.188944,3.2375,17.35248,9.390876,15.112111,8.582777,4.6,20.125214,4.35086,16.716478,8.974656,13.051636,9.673519,16.795679,32.742622,0.392588,4.180708,9.438296,7.112573,16.815523,42.199905,8.55303,6.808158,8.915331,11.276796,5.92352,17.663193,2.208213,14.084401,7.44632,4.170997,18.122595,10.489245,21.134901,6.528207,7.418201,8.753754,29.990749,3.365053,3.393207,5.244527,12.932394,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-14,12.970099,21.125229,4.058913,1.092581,10.7657,10.562602,18.37944,22.750164,49.93,11.961645,2.810067,15.398584,11.339031,1.552758,7.703262,17.146481,3.981992,6.477512,18.020834,17.924019,15.059762,8.620107,14.822453,3.135,17.281031,9.166987,14.702709,8.002761,4.39,19.940653,4.324035,16.680643,8.821725,13.366136,9.483896,16.722013,32.525311,0.38405,4.180708,9.526652,7.047914,16.535263,42.199905,8.252759,6.49529,8.783252,11.172644,5.703761,17.581285,2.023462,13.894404,7.208526,4.110879,18.122595,10.489245,21.153627,6.321358,7.07057,8.766626,29.482964,3.27158,3.582271,5.090587,12.053493,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-15,13.098517,20.807232,4.005505,1.076027,10.773537,10.597219,19.084665,22.998049,49.66,11.953513,2.837539,14.487565,11.339031,1.553317,7.865947,17.146481,4.24788,6.40633,18.171934,18.170034,14.64008,8.732312,14.333804,3.0375,17.347376,9.135892,14.758357,8.406569,4.42,20.149286,4.324035,16.614077,8.789528,13.712081,9.2636,16.589407,32.36594,0.395757,4.200553,9.57485,7.060848,16.494394,42.199905,8.177693,6.543762,8.796461,11.023046,5.71375,17.792864,2.005867,13.877887,7.425939,4.150958,18.122595,10.478488,21.496925,6.379275,7.138854,9.008357,29.294233,3.441532,3.472813,5.18155,11.961417,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-16,13.387452,20.712088,4.106978,1.084304,10.914569,10.539526,19.208261,23.032473,47.810001,11.880329,2.813992,15.670708,11.264679,1.593517,7.849045,17.153307,4.121267,6.55759,18.060596,17.924019,15.147601,8.712512,14.59442,2.995,17.383102,9.185644,14.523848,8.017445,4.35,20.213482,4.302575,16.317127,8.990754,13.940091,9.202252,16.741608,33.047489,0.398926,4.174093,9.406167,7.203096,16.727943,42.199905,8.079165,6.504105,8.888917,11.023391,5.933509,18.359344,1.997069,14.414827,7.283262,4.128056,18.122595,10.596827,21.777813,6.32963,7.138854,9.039824,29.793028,3.373551,3.482764,5.129071,11.911194,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-19,13.082463,20.156294,4.141694,1.034641,10.691267,10.308727,18.779305,22.998049,46.330002,11.766485,2.90426,15.321679,11.357621,1.510324,7.637766,17.17378,4.026307,6.424126,18.116264,17.931047,14.835281,8.712512,14.472258,2.9875,17.35248,9.07992,13.959427,7.73845,4.18,20.012875,4.227468,15.876822,8.910264,13.80643,9.249658,16.66773,32.614578,0.390724,4.141018,9.357969,7.067312,16.52651,42.199905,7.82112,6.327841,8.750236,11.032884,5.92352,18.065865,2.005867,14.538736,6.855234,4.108016,18.122595,10.768958,21.222286,6.255164,7.154374,9.27583,29.433533,3.297073,3.532517,5.160275,12.095345,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-20,13.162722,20.39946,4.179078,0.993256,10.773537,10.531828,19.084665,22.743277,46.400002,11.782748,2.916034,16.08481,11.413386,1.519815,7.680021,17.126003,3.931348,6.441921,17.495955,17.389811,14.59128,8.613506,14.423389,2.9875,17.107504,9.042606,13.836207,7.797184,4.15,19.723991,4.270386,16.281292,9.087342,13.523383,9.277545,16.165329,33.044559,0.386809,4.154248,9.269611,6.89273,16.511909,42.199905,7.807045,6.323434,8.601644,11.019592,5.963477,18.291086,2.014665,14.654387,6.712559,4.108016,18.122595,10.731305,21.815269,6.387548,7.191619,9.02838,29.572836,3.339561,3.472813,5.103994,12.229274,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-21,13.114567,20.677355,4.160384,1.042918,10.577652,10.443357,19.084665,23.486925,46.459999,12.295042,2.857163,16.623135,11.478449,1.490223,7.715939,17.153307,4.032637,6.63767,17.814062,17.523363,14.923121,8.646508,14.43968,2.975,17.163649,9.160768,13.840182,7.914656,4.05,19.723991,4.270386,16.276171,9.224175,13.570556,9.469952,15.928909,32.529743,0.396764,4.167478,9.63911,6.95739,16.27836,42.199905,7.764821,6.319029,8.488967,11.289196,5.913531,18.263794,1.953081,15.166545,6.678588,4.108016,18.122595,10.941091,22.283405,6.420644,7.278528,9.044113,29.397587,3.433034,3.482764,5.139167,12.304608,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-22,12.870501,21.102888,4.14033,1.001532,10.560537,10.39765,18.902908,22.92919,46.470001,12.465805,2.908184,16.682291,11.989634,1.495806,7.842707,17.160131,3.981992,6.851214,17.495955,17.368725,14.893843,8.910524,14.895756,2.9225,17.36779,9.166987,13.868005,7.576926,3.85,19.427092,4.302575,16.409300000000002,9.240273,13.00446,9.436491,15.773754,32.225544,0.394265,4.167478,9.518623,6.950923,16.64328,42.199905,7.670985,6.173611,8.51217,11.184772,5.92352,18.181889,1.961879,15.150023,6.522324,4.12233,18.122595,11.10784,21.777813,6.304808,7.488091,9.059848,29.649235,3.365053,3.552419,5.086406,12.783074,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-23,13.016941,21.146313,4.259398,1.018087,10.813674,10.615315,19.440912,22.805248,46.48,12.43328,2.951356,16.534405,12.110458,1.471798,7.794113,17.166956,3.988322,6.904602,17.766348,17.692059,14.93288,8.851119,15.148225,2.975,17.423931,9.35978,13.792484,7.562242,4.12,20.052992,4.389249,16.872486,9.175882,13.208881,9.681881,15.891973,32.219692,0.394452,4.141018,9.534688,6.944457,16.792166,42.199905,7.774203,6.274962,8.48565,11.087943,5.913531,18.52997,2.023462,15.406103,6.760118,4.150958,18.122595,11.027155,22.046217,6.296535,7.491229,9.091313,29.613283,3.356556,3.512616,5.223589,13.31858,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-26,13.163382,20.84236,4.297285,1.06775,11.035165,10.809667,19.746269,22.653765,47.150002,12.53899,2.90426,16.56398,12.296345,1.496924,7.711714,17.13283,4.057961,6.975782,18.132172,18.198153,15.079282,8.864319,15.140079,3.12,17.469866,9.490381,13.828259,7.797184,4.31,20.422117,4.444807,17.007593,9.240273,13.366136,9.541521,16.106228,32.576546,0.395197,4.207168,9.606978,6.996185,16.789251,42.199905,7.84927,6.354281,8.691162,11.266414,5.983455,18.830271,2.093843,15.331759,6.902794,4.133782,18.122595,10.855025,22.220985,6.321358,7.506912,8.955431,29.65822,3.399044,3.492714,5.177861,13.31858,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-27,13.106432999999999,20.833672,4.356818,1.051195,11.062858,10.704717,19.884401,22.949848,47.25,12.441411,3.019644,16.209036,12.221991,1.510882,7.544802,17.146481,4.013646,6.940192,17.822016,18.21221,15.235442,8.963326,15.066783,2.9525,17.454554,9.471725,13.772614,8.061494,4.63,20.887533,4.428141,16.997211,9.103439,13.429031,9.505027,16.697277,32.839798,0.391096,4.286549,9.711404,6.98972,16.830118,42.199905,7.830504,6.349875,8.565204,11.300589,5.993444,18.925821,2.06745,15.340017,7.290057,4.150958,18.122595,10.919574,22.189775,6.313082,7.519461,9.089885,29.819988,3.48402,3.492714,5.262284,13.258121,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-28,13.204059,21.615261,4.465062,1.059472,11.319945,11.089526,20.131598,23.679724,47.66,12.547123,3.072835,16.303682,12.333522,1.510324,7.977925,17.139656,4.146589,7.091452,18.084457,18.359819,15.313523,9.148137,15.026062,2.9425,17.760771,9.695614,14.074692,7.907315,4.84,20.935678,4.489257,17.397314,9.240273,13.704216,9.291683,17.170122,33.111828,0.395682,4.359315,9.63911,7.080243,17.092863,42.199905,7.966561,6.512917,8.896677,11.39552,6.14328,19.922274,2.111439,15.686965,7.351203,4.179585,18.122595,11.054048,22.108627,6.41237,7.572791,9.224339,30.215431,3.458527,3.582271,5.276354,13.327216,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2016-12-29,13.342363,21.762901,4.465062,1.06775,11.525619,11.272216,20.422405,23.583324,48.25,12.9781,3.154668,16.498905,12.389286,1.527632,8.060325,17.207914,4.304856,7.331689,18.140123,18.198153,15.616084,9.20617,15.131935,2.975,17.862848,9.732928,14.170091,7.929341,4.62,20.967775,4.600379,17.589588,9.175882,13.932226,9.606087,17.118404,33.641273,0.395831,4.372544,9.759601,7.073778,17.335167,42.199905,7.9477969999999996,6.552576,8.916562,11.61766,6.133291,20.15432,2.111439,16.108255,7.371585,4.142369,18.122595,11.15625,22.720333,6.478564,7.541421,9.278691,30.759167,3.48402,3.582271,5.452232,13.646795,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2017-01-02,13.269143,21.754211,4.405527,1.06775,11.399055,11.194474,20.022541,23.411184,47.900002,12.839861,3.15876,16.120298,12.361404,1.518699,7.849045,17.242041,4.216227,7.242712,17.893591,18.366846,15.616084,9.20617,15.091216,2.97,17.786293,9.857309,13.792484,7.95871,4.51,20.999868,4.561485,17.431019,9.095391,13.444757,9.808201,17.096239,32.696476,0.379203,4.233629,9.558784,7.144902,17.282619,42.199905,7.755435,6.460039,8.919876,11.511336,6.103324,20.133852,2.06745,15.885221,7.378379,4.196761,18.122595,11.511271,22.282816,6.395823,7.400254,9.230061,30.512016,3.467025,3.781286,5.31153,13.344492,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2017-01-03,13.537617,22.501059,4.586836,1.026364,11.861005,11.668599,20.938604,24.746996,49.5,13.327759,3.228318,16.569899,12.974829,1.632043,8.214559,17.282995,4.621389,7.571927,17.766348,18.275469,15.967445,9.24052,15.473992,2.9725,18.475288,10.448127,13.72094,8.186309,4.88,21.585657,4.7615,18.169228,9.216126,13.782842,10.220853,17.620804,34.068336,0.378047,4.273319,9.791731,7.306551,17.863577,41.293247,8.248067,6.830192,9.095558,11.951815,6.173247,20.850479,2.005867,15.984348,7.758848,4.225389,18.122595,11.53279,22.679708,6.677139,7.779836,9.197162,31.006321,3.645474,3.70168,5.578865,14.087292,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
2017-01-04,13.431857,23.1437,4.673431,1.018087,11.857044,11.594701,20.82955,24.326977,48.91,13.417207,3.138301,16.397461,12.900474000000001,1.615851,8.218784,17.242041,4.697359,7.63421,17.965164,18.127861,15.782007,9.295485,15.946361,2.955,18.240515,10.852369,14.026996,8.090865,5.17,21.714046,4.789282,18.247219,9.216126,13.271783,10.383669,17.465649,34.518799,0.357915,4.365929,9.57485,7.306551,18.135073,41.293247,8.149542,6.830192,9.287809,11.782837,6.173247,21.713131,1.944283,16.009127,7.684114,4.365663,18.122595,11.430586,22.616714,6.809524,7.732782,9.383107,30.512016,3.866412,3.771335,5.445199,14.018195,2023-02-01,MATRIZ_PRECO_CT_B3_ICO2
