date,alpa4.sa,abev3.sa,amer3.sa,b3sa3.sa,bpan4.sa,bbse3.sa,bbdc3.sa,bbdc4.sa,brap4.sa,bbas3.sa,brkm5.sa,brfs3.sa,ccro3.sa,cmig3.sa,cmig4.sa,cple3.sa,cple6.sa,csan3.sa,cpfe3.sa,dasa3.sa,elet3.sa,elet6.sa,engi11.sa,enev3.sa,egie3.sa,eqtl3.sa,ggbr4.sa,hype3.sa,itsa4.sa,itub3.sa,itub4.sa,jbss3.sa,klbn11.sa,rent3.sa,lren3.sa,mglu3.sa,mrfg3.sa,petr3.sa,petr4.sa,prio3.sa,pssa3.sa,radl3.sa,rail3.sa,sbsp3.sa,sanb11.sa,smto3.sa,csna3.sa,suzb3.sa,taee11.sa,vivt3.sa,tims3.sa,tots3.sa,trpl4.sa,ugpa3.sa,usim3.sa,usim5.sa,vale3.sa,wege3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2016-08-25,7.470852,16.176281,15.405838,4.858693,1.398669,18.369081,11.488614,11.096074,5.34708,16.468458,14.241945,53.869999,14.308852,4.299739,3.717294,1.411357,2.007886,7.482118,15.713055,17.279028,14.789602,17.444338,17.282009,3.7,20.218372,9.03476,7.208201,21.195692,5.160739,13.835238,16.771183,10.108332,13.44687,11.181245,19.136038,0.230259,3.867506,7.833603,6.310591,0.2912,8.531442,11.455977,7.212111,24.762428,15.822351,13.599431,6.865414,18.777895,12.42369,25.323877,7.073612,9.445439,9.781007,33.396954,6.089601,2.855197,12.103539,5.749358,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-08-26,7.500294,16.075754,15.434228,4.837159,1.371772,18.172853,11.524703,11.249258,5.270838,16.806057,14.117476,53.790001,14.195356,4.309412,3.700511,1.364105,1.942025,7.502837,15.665275,17.930176,16.182594,19.345816,17.143555,3.7,19.93173,8.900677,7.263465,21.187559,5.209312,14.225938,16.975481,10.334452,13.293422,11.153116,18.874926,0.231452,3.845063,7.891632,6.320664,0.295,8.557033,11.35322,7.192132,24.770996,15.864561,13.669458,6.842089,18.777895,12.184142,25.228559,7.073612,9.53614,9.927279,33.343029,6.167121,3.042144,11.79063,5.612968,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-08-29,7.44141,16.11764,16.049326,4.807549,1.362806,18.356419,11.833472,11.453505,5.47415,17.481241,14.39262,53.950001,14.227783,4.352943,3.776031,1.400166,1.993898,7.583649,15.815441,18.458641,16.469154,19.965559,17.510046,3.745,20.387285,9.10533,7.342416,21.480473,5.288241,14.386807,17.27479,10.552195,13.608396,11.386587,19.165882,0.234509,3.830103,8.012959,6.481829,0.2934,8.691384,11.332287000000001,7.182144,25.276527,16.223362,13.652652,7.036467,18.777895,12.440022,25.139597,7.124871,9.382888,10.150383,33.882275,6.408292,2.91468,12.050279,5.885746,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-08-30,7.618062,16.11764,15.642414,4.872153,1.362806,18.483015,11.873567,11.488857,5.418239,17.415184,15.204947,53.91,14.187246,4.323922,3.742468,1.365349,1.949019,7.987695,15.767662,19.85531,17.647226,20.176832,17.4286,3.7275,20.325865,9.078867,7.263465,21.602516,5.300385,14.520111,17.388832,10.602444,13.794146,11.445658,19.024134,0.227611,3.815141,8.007684,6.59263,0.2934,8.835336,11.263781,7.072264,24.933794,16.096731,13.834725,6.818764,18.777895,12.314804,25.09511,7.005269,9.42042,10.09128,33.702518,6.459972,2.872192,11.750686,5.777336,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-08-31,7.654862,16.075754,15.472079,4.821008,1.362806,18.451365,11.669062,11.414229,5.225093,17.03356,15.794538,53.849998,13.830539,4.280394,3.671142,1.328666,1.921043,7.794996,15.870052,20.195038,17.933786,20.071196,17.070257,3.745,19.962444,8.921849,7.168725,21.236378,5.221456,14.115619,17.032492,10.468448,13.729538,11.338766,19.121117,0.225561,3.822622,7.775578,6.471756,0.29,8.812944,11.357026,7.192132,25.182274,15.956024,14.072822,6.686587,18.777895,12.630573,25.412851,7.099243,9.382888,9.928758,33.446384,6.24464,2.948671,11.277996,5.780832,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-01,7.463491,16.477856,15.424765,4.672959,1.362806,18.989399,11.697129,11.300323,5.316583,16.776703,16.102442,53.18,14.430457,4.473858,3.826379,1.347939,1.946688,7.797067,16.074827,20.430964,18.236263,20.282469,17.249432,3.745,20.366814,9.07534,7.066087,21.513018,5.267071,14.430634,17.201221,10.468448,13.931443,11.431592,18.755556,0.235851,3.837583,7.844154,6.547303,0.284,8.956894,11.332287000000001,7.092242,24.993771,15.970092,14.156856,6.842089,18.777895,12.031708,25.54631,7.201757,9.295318,10.010018,32.713917,6.158507,2.923178,11.610876,5.770342,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-02,7.529736,16.620266,15.614025,4.83985,1.389703,19.457806,12.021026,11.630075,5.504646,17.407848,16.148296,54.75,14.997948,4.667322,4.023571,1.423171,2.025372,7.87995,16.320555,19.525015,18.87306,20.712067,17.078402,3.675,20.755821,9.103566,7.476632,22.196487,5.340058,14.812318,17.453131,10.426573,13.729538,11.828209,19.300169,0.245134,3.904909,8.245065,6.834377,0.294,9.25439,11.703371,7.202122,26.664597,16.195221,14.582624,7.541848,18.777895,12.38558,25.857679,7.193215,9.598697,10.039569,32.713917,6.873411,3.220594,12.143483,5.864765,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-05,7.588619,16.653774,15.964159,4.818316,1.452464,19.413496,12.089236,11.669377,5.377578,17.239054,16.148296,54.790001,14.957414,4.686668,4.04455,1.44804,2.041108,7.927606,16.279598,19.91193,18.220345,20.162746,17.086546,3.5425,20.689281,9.068281,7.610848,22.334812,5.321812,14.674372,17.457891,9.379728,13.6407,11.870405,19.203186,0.245992,3.949793,8.482448,6.965322,0.286,9.34076,11.817549,7.282034,26.6903,16.462561,14.560216,7.549624,18.777895,12.12426,25.85133,7.133414,9.617461,10.021839,32.731888,6.84757,3.27158,11.917128,5.791322,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-06,7.603341,16.754301,15.869527,4.837159,1.425567,19.736315,12.165474,11.791223,5.418239,17.628008,15.840397,55.470001,15.038484,4.710851,4.08231,1.41571,2.042857,7.853012,16.388813,19.959114,18.626303,20.423321,17.257578,3.45,20.699518,9.198838,7.587162,22.945051,5.364384,14.761731,17.624252,9.220608,13.479177,12.129189,19.54637,0.246439,3.867506,8.440247,7.040869,0.28,9.532692,12.021168,7.282034,26.724571,16.272608,14.733885,7.363021,18.777895,12.668679,25.838627,7.37262,9.776967,10.264148,32.857708,6.666692,3.314068,12.163458,5.969679,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-08,7.397248,16.754301,16.020937,4.775248,1.470396,19.692007,12.157451,11.948436,5.286087,17.708735,15.656967,56.040001,14.779057,4.667322,4.019376,1.403275,2.061508,7.821931,16.347858,19.959114,19.159618,20.916298,17.021395,3.3825,20.41288,9.170609,7.713484,22.733496,5.291399,14.71575,17.415117,9.898964,13.681079,12.188262,19.322548,0.245693,3.7927,8.645977,7.161743,0.29,9.532692,12.017362,7.292024,26.621752,16.202255,14.677861,7.191968,18.777895,12.358359,25.667042,7.141956,9.698779,10.061732,33.208221,6.925091,3.433034,11.843893,5.987166,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-09,7.242678,16.544872,15.434228,4.557212,1.371772,19.141317,11.51547,11.288125,5.026865,16.762028,15.231152,54.779999,14.1305,4.367453,3.721489,1.355401,1.951934,7.614728,16.259125,19.949678,18.347704,20.423321,16.899229,3.425,19.906139,8.854807,7.318733,22.009348,5.048115,14.030543,16.754444,9.773342,13.479177,11.52723,18.651114,0.245656,3.762776,8.176488,6.804158,0.282,9.567881,11.846092,6.952395,25.233686,15.6324,14.633044,6.725462,18.777895,11.977264,24.402435,6.86858,9.226508,9.73225,32.012897,6.580558,3.27158,11.224735,5.731872,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-12,7.286841,16.544872,15.614025,4.567978,1.35384,19.280573,11.527507,11.327434,5.159018,16.842752,15.486642,53.939999,14.42235,4.333596,3.72988,1.349183,1.963008,7.649953,16.2523,19.959114,18.204426,19.923304,16.858509,3.495,20.013636,8.943021,7.484525,22.220898,5.090691,14.416836,16.97308,9.731468,13.713384,11.589115,18.80032,0.244948,3.710411,8.456072,7.025761,0.2764,9.651054,12.186728,6.912439,24.848112,15.864561,14.36974,6.834313,18.777895,12.24403,24.288048,6.834408,9.382888,9.828286,32.264549,6.589172,3.305571,11.644163,5.903234,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-13,7.139633,16.268427,15.25443,4.414546,1.344874,18.831154,11.154361,10.855783,4.813388,16.242523,15.132886,53.310001,13.6684,4.067583,3.515906,1.311257,1.86917,7.434463,16.177216,19.959114,17.241268,18.88805,16.817787,3.3275,19.834482,8.77718,6.829235,21.732704,5.066362,14.035139,16.635614,9.87384,13.454948,11.310639,18.360153,0.231153,3.710411,7.812503,6.552341,0.2696,9.651054,11.994526,6.662712,24.359718,15.336914,14.506995,6.328932,18.777895,11.982706,23.544529,6.731892,9.382888,9.739637,31.905054,6.098214,3.050642,10.831935,5.8227969999999996,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-14,7.360445,16.469475,15.188189,4.460307,1.470396,18.926104,11.146335,10.946183,4.991286,16.183493,15.034621,53.310001,13.64408,4.159477,3.536884,1.293226,1.884324,7.357796,16.306904,19.609949,17.392509,19.000732,16.899229,3.3375,19.91638,8.733071,6.900292,21.732704,5.011624,14.255886,16.649874,9.857091,13.681079,11.147491,18.419838,0.22955,3.740334,7.88108,6.602704,0.268,9.58068,12.12393,6.612766,25.036612,15.393199,14.453774,6.422233,18.777895,12.086147,23.766962,6.714806,9.439185,9.792826,31.756767,6.080987,3.033647,11.078266,5.836786,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-15,7.382527,16.528118,15.065169,4.616432,1.389703,19.362856,11.294791,11.244892,4.976037,16.463917,15.204947,53.200001,13.660294,4.207844,3.587231,1.33364,1.945523,7.47383,16.38199,19.609949,17.631308,19.268349,17.102833,3.28,20.034105,8.891857,6.876606,22.32667,5.127183,14.582382,17.011105,10.016211,13.551864,11.130613,18.539202,0.231376,3.830103,8.065711,6.804158,0.2708,9.539092,12.293296,6.652723,25.405052,15.470587,14.355734,6.430009,18.777895,12.249474,24.707468,6.860036,9.761332,9.751458,31.927526,6.046534,3.016651,11.078266,5.927713,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-16,7.426689,16.276806,15.632951,4.581439,1.371772,18.951418,10.993861,11.04051,4.869299,16.183493,15.172192,53.459999,13.579225,4.062747,3.51171,1.280791,1.905889,7.324644,16.409292,19.609949,16.516914,18.310564,17.021395,3.05,19.865191,8.75248,6.623964,21.773388,5.066362,14.140908,16.626122,10.04971,13.44687,11.22344,18.367613,0.233017,3.815141,7.859979,6.627885,0.284,9.532692,12.409379,6.592788,25.019478,15.182137,14.599432,6.227857,18.777895,12.298472,23.519112,6.78315,9.914586,9.6849710000000009,31.388283,5.624483,2.906183,10.925143,5.815804,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-19,7.544457,16.29356,15.632951,4.605664,1.335908,18.869133,11.110223,11.099466,4.909961,16.242523,15.296663,53.59,13.603546,4.130459,3.562056,1.340479,1.939694,7.390949,16.491201,19.525015,16.238316,17.902096,17.09469,3.1,19.962444,8.821286,6.647649,21.854753,5.078528,14.251278,16.744928,10.04971,13.519555,11.330326,18.486975,0.239355,3.934832,7.854703,6.572485,0.2698,9.491107,12.673893,6.57281,25.276527,15.231384,15.07002,6.608836,18.777895,12.401908,24.529528,6.680634,9.836395,9.577112,31.81518,5.684776,2.863695,11.091582,5.896238,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-20,7.382527,16.327066,15.519395,4.589514,1.389703,18.755196,11.270717,11.221309,4.904877,16.685301,14.942905,53.549999,13.433297,4.22719,3.620795,1.384622,1.993315,7.67689,16.511677,19.525015,16.333836,18.254223,17.09469,3.25,20.069935,9.059461,6.552909,21.830345,5.108935,14.338657,16.782961,10.166957,13.608396,11.634122,18.740641,0.243829,3.882467,7.939104,6.799121,0.259,9.526297,13.025948,6.25316,25.41362,15.23842,15.630244,6.60106,18.777895,12.195033,24.48505,6.646462,10.05533,9.603707,32.111763,5.641709,2.889188,11.118214,6.004651,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-21,7.500294,16.301937,15.614025,4.627199,1.434532,19.097006,11.4593,11.441414,5.082775,17.224016,14.923253,54.200001,13.352225,4.338433,3.69212,1.386488,1.981659,7.811572,16.600412,17.892424,15.864197,18.057032,16.980673,3.125,20.243967,9.130033,6.923977,22.489403,5.139348,14.389244,16.944567,10.217204,13.495328,11.746638,18.546665,0.259898,3.882467,8.092087,6.879704,0.256,9.449524,13.168669,6.173247,26.244745,15.350988,15.700273,6.888739,18.777895,12.086147,24.345238,6.663549,9.898949,9.686447,31.765753,6.020694,3.101627,11.750686,5.976672,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-22,7.456132,16.477856,15.56671,4.648734,1.35384,19.641367,11.53553,11.661517,5.047196,17.305191,14.851192,54.849998,13.781898,4.444839,3.813792,1.392706,2.028286,7.757699,16.586761,19.355146,15.840318,17.803505,17.265717,3.425,20.361698,9.235888,6.868712,22.912497,5.218415,14.586981,17.215492,10.217204,13.56801,11.456908,18.815243,0.262583,3.860025,8.19759,7.05094,0.28,9.555086,12.860382,6.273138,26.561775,15.414306,15.568619,6.919839,18.777895,12.004484,24.783726,6.791693,10.155413,9.781007,31.500614,5.900108,3.067637,11.68411,6.130549,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-23,7.551816,16.528118,15.140873,4.573363,1.335908,19.729986,11.53553,11.685094,5.052279,16.936218,15.204947,54.810001,13.700828,4.275557,3.738271,1.369701,2.023623,7.71833,16.586761,19.817562,15.641317,17.380951,17.18428,3.195,20.295153,9.227065,6.860817,22.945051,5.17584,14.57779,17.172712,10.242329,13.648773,11.327518,18.815243,0.259526,3.882467,7.896905,6.894813,0.2714,9.596674,12.944118,6.283127,26.253313,15.294707,15.731084,6.772112,18.777895,11.868382,24.758299,6.757521,10.008413,9.686447,31.774736,6.149893,3.033647,11.750686,6.120058,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-26,7.360445,16.435974,15.131411,4.500683,1.335908,19.331211,11.45127,11.539676,4.976037,16.744347,14.96911,54.419998,13.457617,4.314249,3.725684,1.355401,2.028869,7.558784,16.586761,19.525015,15.314959,17.078123,16.92366,3.2475,20.26956,8.997713,6.852922,22.668406,5.115018,14.283475,17.039621,9.924089,13.737617,11.276884,18.591431,0.265192,3.822622,7.754475,6.748758,0.27,9.516699,12.711953,6.153269,25.739216,15.139932,15.829123,6.741013,18.777895,11.732274,24.751955,6.766064,9.776967,9.775097,31.702839,6.675305,2.999656,11.610876,5.979054,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-27,7.316283,16.502993,15.140873,4.532986,1.326943,19.565409,11.503435,11.779428,4.955706,16.88456,15.093579,55.02,13.538689,4.323922,3.725684,1.354157,2.007886,7.604369,16.55946,19.817562,15.04432,16.824589,16.858509,3.225,20.192781,9.085925,6.813447,22.668406,5.188003,14.421432,17.234505,9.991086,14.036434,11.20375,18.915636,0.277011,3.852545,7.728098,6.607738,0.2632,9.468717,12.704207,6.163258,25.57642,15.400232,15.91876,6.694362,18.777895,11.87927,25.088755,6.766064,9.992777,9.772142,31.756767,7.045677,2.91468,11.717397,6.007123,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-28,7.323644,16.628647,15.235503,4.573363,1.371772,19.508442,11.571647,11.850176,5.082775,17.201874,16.646173,55.169998,13.968358,4.377125,3.776031,1.346075,2.009052,7.853012,16.59359,19.817562,15.681118,17.620398,16.736343,3.25,20.387285,9.218244,7.137144,22.709089,5.242743,14.614573,17.358076,10.125083,14.044508,11.248755,19.072708,0.27962,3.882467,8.086811,6.975397,0.264,9.391942,12.7023,6.303105,26.43325,15.88567,16.042009,7.230845,18.777895,11.710497,24.923529,6.86858,10.008413,10.011497,31.914038,8.062045,3.101627,12.110197,6.196599,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-29,7.124911,16.519741,14.809667,4.473766,1.300045,19.198282,11.35899,11.653657,5.006534,16.700066,16.731337,54.610001,13.61165,4.304577,3.683729,1.342344,2.004972,7.765987,16.511677,19.817562,15.314959,16.937271,16.654905,3.2325,20.105766,9.015355,7.121353,22.652134,5.090691,14.393845,16.916048,9.865464,13.834526,11.164367,18.466869,0.280143,3.889948,7.949656,6.763867,0.27,9.523096,12.637452,6.213203,26.141924,15.456517,16.246489,7.044243,18.777895,11.617946,24.650272,6.800237,9.579928,9.840107,31.756767,7.760581,3.101627,11.977045,6.158003,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-09-30,7.11019,16.603516,15.093557,4.524911,1.291079,18.913445,11.375038,11.661517,4.960788,16.825516,16.449646,55.32,13.733255,4.140132,3.599817,1.314988,1.960093,7.813643,16.511677,20.195038,15.330881,16.810507,16.891085,3.2475,19.706516,8.877741,6.995035,22.676544,5.072446,14.347861,16.882772,9.898964,13.761842,11.15593,18.302313,0.285214,3.904909,7.986583,6.834377,0.2698,9.539092,12.641263,6.313095,25.867741,15.477622,16.428562,7.067568,18.777895,11.421951,24.739235,6.748979,9.501739,9.751458,31.932018,8.139566,2.999656,11.857207,6.196599,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-10-03,7.250039,16.544872,15.595099,4.683727,1.291079,19.274244,11.633471,11.961962,5.235259,17.224016,16.947525,56.099998,13.935931,4.251374,3.69212,1.311878,1.968253,7.937967,16.538982,19.959114,15.521916,17.007696,16.980673,3.265,20.023867,9.052402,7.105564,23.311193,5.163675,14.699821,17.284576,10.133457,14.084893,11.559408,18.676292,0.290097,4.009638,8.223963,7.035832,0.2762,9.609469,12.715652,6.283127,26.390408,15.555014,16.263296,7.394122,18.777895,11.378401,24.83609,6.842951,9.90833,9.711567,32.170185,7.924233,3.033647,12.050279,6.214145,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-10-04,7.573899,16.368956,15.56671,4.643349,1.291079,19.343868,11.759368,12.134328,5.143769,17.268293,16.208803,55.970001,14.017002,4.222354,3.629186,1.301931,1.953682,7.894453,16.518505,20.10067,15.131879,16.725998,16.703766,3.4725,19.767939,9.036527,6.987138,23.335608,5.090691,14.911465,17.436749,10.141833,13.931443,11.550937,18.145247,0.294534,4.009638,8.234514,7.061014,0.272,9.683043,12.868232,6.173247,26.13336,15.46355,16.462173,7.324147,18.777895,11.389289,24.765532,6.860036,9.914586,9.760323,32.228596,7.674448,3.042144,11.750686,6.200109,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-10-05,7.618062,16.410841,16.087177,4.694493,1.255216,19.059025,11.935553,12.230758,5.3115,17.659424,16.635714,56.900002,14.081859,4.309412,3.746662,1.330531,1.981659,8.221834,16.477549,20.10067,15.100042,16.838676,17.013248,3.4975,19.998274,9.077104,7.168725,23.66106,5.157594,15.095499,17.779108,10.769939,13.971824,11.649781,18.653849,0.301804,4.039561,8.492997,7.343051,0.278,9.647854,13.112358,6.163258,26.476091,15.723857,17.036406,7.510747,18.777895,11.329403,24.893822,6.971098,9.683144,9.72634,32.394867,7.639994,3.161111,11.890497,6.263268,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-10-06,7.618062,16.461103,16.106104,4.710644,1.264182,19.033707,11.988818,12.230758,5.3115,18.212883,16.766541,57.32,13.846754,4.256211,3.687925,1.306904,1.987487,8.377236,16.532154,20.10067,15.569678,16.972485,17.127268,3.49,19.911259,9.09651,7.35031,23.457655,5.242743,15.307143,17.926506,10.493571,13.907214,11.579178,18.69873,0.308515,4.084445,8.862259,7.604944,0.3038,9.801401,12.900652,6.173247,26.347567,15.688677,17.406153,7.642924,18.777895,11.356624,24.515369,6.928381,9.952116,9.7425909999999991,32.538666,7.700286,3.101627,11.850551,6.315899,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-10-07,7.566537,16.461103,16.134493,4.794089,1.300045,19.24892,12.173198,12.40353,5.4893980000000004,18.655668,16.794081,57.610001,14.057535,4.290066,3.721489,1.314988,1.965339,8.37102,16.47072,20.053486,15.625399,16.859804,17.29015,3.4725,20.008512,8.965956,7.634532,23.270514,5.303563,15.389954,18.092934,10.342826,13.438793,11.717564,19.147499,0.316904,4.211617,8.941385,7.685527,0.3072,9.791804,13.036071,6.183237,26.261883,16.040445,17.518196,7.736227,18.777895,11.383843,24.727036,7.099243,9.8145,9.783964,32.803791,7.631381,3.186604,11.983703,6.308882,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-10-10,7.691665,16.486231,15.500469,4.823699,1.255216,19.521105,12.242851,12.399513,5.672378,18.781115,17.124592,57.98,13.944039,4.304577,3.717294,1.325557,1.999727,8.290213,16.579937,20.053486,16.349756,17.268272,17.102833,3.5025,19.988037,9.073575,7.697693,23.311193,5.382629,15.463574,18.116711,10.501946,13.608396,11.61307,19.297087,0.337409,4.234058,9.226244,7.922236,0.3228,10.002932,12.873952,6.133291,26.544636,15.991197,17.44537,7.930604,18.777895,11.568948,23.322315,7.133414,9.761332,9.921371,32.871193,7.665833,3.212096,12.682751,6.375551,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-10-11,7.640142,16.29356,15.10302,4.707953,1.255216,19.274244,12.251044,12.355321,5.4589,18.353098,17.971529,56.98,14.00079,4.212681,3.629186,1.338614,2.01488,8.373094,16.504854,20.053486,16.588551,17.486588,17.208706,3.5375,19.860077,8.927142,7.500316,23.254236,5.327891,15.408358,18.054897,10.527071,13.333804,11.607419,19.072708,0.336924,4.249019,9.009963,7.750997,0.3178,9.983736,12.797663,6.512876,26.467524,15.773105,17.044809,7.930604,18.777895,11.590725,23.598127,7.176129,9.429802,9.973082,32.129738,7.459116,3.152613,12.38316,6.245723,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-10-13,7.581259,16.109261,14.69611,4.73487,1.237284,19.55908,12.271531,12.371387,5.286087,18.670418,18.067924,55.27,13.676506,4.319087,3.746662,1.349805,2.039942,8.594801,16.463898,19.345715,16.85919,17.528843,17.501902,3.5225,20.167187,9.235888,7.389786,22.448721,5.327891,15.39916,18.259356,10.468448,13.48725,11.748631,19.431725,0.329953,4.48092,9.231517,7.937346,0.318,9.836588,13.095193,6.512876,26.604616,16.413317,17.467777,7.681801,18.777895,11.650611,23.771322,7.133414,9.382888,10.176975,32.358913,7.321302,3.016651,11.817262,6.259759,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-10-14,7.676945,16.360577,14.76235,4.764481,1.264182,19.957859,12.357576,12.471839,5.4589,19.157478,18.742716,55,13.660294,4.352943,3.776031,1.370944,2.059176,8.588586,16.52533,19.062607,16.795513,17.641523,17.664785,3.5025,20.192781,9.232358,7.452946,22.733496,5.413039,15.656813,18.606482,10.627567,13.325727,11.522692,19.671062,0.339199,4.533285,9.442525,8.189165,0.315,9.88457,13.150504,6.57281,26.13336,16.701761,17.313715,7.946155,18.777895,11.460065,23.469847,7.159043,9.279678,10.061732,32.084801,7.321302,3.025149,11.997019,6.112389,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-10-17,7.728467,16.385708,15.330133,4.791398,1.24625,20.20472,12.488691,12.720952,5.463982,20.279182,19.128317,54.349998,14.187246,4.362616,3.776031,1.377162,2.106969,8.640388,16.55946,17.930176,16.946751,17.803505,17.664785,3.56,20.499897,9.364678,7.531897,22.749773,5.461698,15.877645,19.015419,10.635943,13.244967,11.409724,19.895449,0.335545,4.436036,9.711557,8.511493,0.316,9.871777,13.350767,6.552832,26.973049,17.060562,17.170858,8.008354,18.777895,11.43284,23.668686,7.176129,9.351613,10.06912,32.781322,7.209329,3.042144,12.143483,6.224671,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-10-18,7.654862,16.461103,15.935769,4.799475,1.237284,20.445253,12.800088,13.030339,5.779116,20.699818,19.107656,54.27,14.51153,4.410982,3.755054,1.408871,2.168167,9.07137,16.648191,18.760626,17.989508,18.4655,17.4286,3.56,20.786537,9.317043,7.910861,23.115913,5.534682,16.068586,19.279797,10.54382,13.341881,11.579178,20.202108,0.339273,4.458478,9.912015,8.773385,0.3232,9.958146,13.331689,6.852504,27.110146,17.806301,17.226881,8.249383,18.777895,11.171519,23.636612,7.398246,9.382888,10.046956,32.983532,7.269623,3.101627,12.496339,6.270285,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-10-19,7.566537,16.486231,16.106104,4.907146,1.237284,20.464241,12.714045,12.937922,5.733371,20.316074,19.087,53.290001,14.333175,4.425492,3.750858,1.439336,2.156511,8.719125,16.586761,18.760626,17.511909,18.035908,17.306438,3.5975,20.571558,9.272938,8.013495,23.10778,5.498189,15.739619,18.96596,10.468448,13.123822,11.78252,20.164713,0.342964,4.346269,10.017518,8.874113,0.325,10.054114,13.112358,6.642734,27.410034,17.489714,17.666656,8.023905,18.777895,11.378401,23.424946,7.398246,9.345356,10.157768,32.538666,7.278235,3.12712,12.396475,6.224671,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-10-20,7.507655,16.461103,16.323753,5.006743,1.255216,20.464241,12.783697,13.126779,5.901103,20.736715,19.417511,53.759998,14.187246,4.367453,3.713097,1.445553,2.167002,8.802005,16.552635,18.760626,17.511909,18.1838,17.257578,3.575,20.725115,9.456418,8.076658,23.002005,5.522518,15.876268,19.023493,10.099958,13.018831,12.031048,20.194626,0.343002,4.346269,10.00169,8.93455,0.3202,10.079705,13.160039,6.842515,27.512857,17.567101,17.647051,7.922828,18.777895,11.650611,23.091402,7.381161,9.40478,10.327682,32.538666,7.209329,3.161111,12.716041,6.294847,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-10-21,7.625422,16.544872,16.550867,5.006743,1.255216,20.287006,12.673074,13.002212,6.139994,20.995003,19.417511,53.439999,14.300746,4.362616,3.65436,1.46234,2.150682,8.978128,16.566286,18.496389,17.949707,18.550009,17.347158,3.5375,20.812132,9.53934,8.400356,23.10778,5.479943,15.800357,18.992119,10.03296,13.075368,11.522692,20.119835,0.346805,4.428556,10.191596,9.040314,0.327,10.108495,13.154319,6.762603,27.547131,17.299761,17.843126,7.930604,18.777895,11.683272,23.283831,7.492222,9.28906,10.534529,32.579102,7.416048,3.365054,13.255308,6.284319,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
2016-10-24,7.721108,16.502993,16.371071,5.022893,1.24625,20.13509,12.546054,12.877658,6.185738,20.825268,19.582766,53.220001,14.154819,4.352943,3.708903,1.450527,2.130866,8.845518,16.552635,17.93961,18.252184,18.493671,17.461178,3.535,20.750704,9.544632,8.36088,23.002005,5.449533,15.7953,18.82996,10.083209,13.204583,11.019986,20.119835,0.366191,4.473439,10.223248,9.166224,0.3396,10.079705,13.350767,6.822537,27.332922,17.489714,17.70587,8.101656,18.777895,11.596169,23.341558,7.355532,9.429802,10.561125,32.489235,7.39021,3.467025,13.514954,6.182564,2022-09-01,MATRIZ_PRECO_CT_B3_MLCX
