date,abcb4.sa,also3.sa,alpa4.sa,alup11.sa,amer3.sa,anim3.sa,arzz3.sa,bpan4.sa,brsr6.sa,brpr3.sa,brap4.sa,agro3.sa,brfs3.sa,cogn3.sa,csmg3.sa,cvcb3.sa,cyre3.sa,dasa3.sa,dxco3.sa,pnvl3.sa,dirr3.sa,ecor3.sa,embr3.sa,enat3.sa,enbr3.sa,even3.sa,eztc3.sa,fher3.sa,fesa4.sa,flry3.sa,gfsa3.sa,goau4.sa,goll4.sa,grnd3.sa,guar3.sa,meal3.sa,mypk3.sa,rani3.sa,jhsf3.sa,kepl3.sa,ligt3.sa,logn3.sa,amar3.sa,mdia3.sa,pomo4.sa,mrfg3.sa,leve3.sa,mils3.sa,beef3.sa,mrve3.sa,odpv3.sa,pcar3.sa,ptbl3.sa,posi3.sa,qual3.sa,rapt4.sa,rcsl3.sa,romi3.sa,stbp3.sa,smto3.sa,seer3.sa,sqia3.sa,slce3.sa,syne3.sa,tasa4.sa,tend3.sa,tris3.sa,tupy3.sa,unip6.sa,usim3.sa,usim5.sa,vlid3.sa,viia3.sa,vulc3.sa,wizs3.sa,yduq3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2016-12-29,9.052309,15.837944,7.476499,14.070274,9.652307,4.469422,21.762892,1.06775,6.902194,3.512394,7.120126,7.266903,48.25,12.389288,7.779074,23.063459,7.481467,16.597071,4.304855,20.736052,3.145183,7.331689,15.616084,2.803723,9.206171,3.23536,9.732928,2.05,5.571578,14.17009,108.51857,3.284342,4.62,4.467102,6.407229,4.95876,9.10492,1.996621,1.146005,15.084948,16.197859,2.241376,5.96,33.641273,2.276044,4.372544,13.892721,3.678049,9.759599,7.073777,10.346039,42.199898,1.572358,2.434281,14.886554,2.771012,14.788487,1.220546,2.111439,16.108261,14.588475,3.399383,4.142369,2.430909,1.687975,4.650417,1.132661,9.530974,1.997282,7.114583,3.48402,18.565798,3.582271,2.161552,8.552029,13.646793,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-02,9.08835,15.626526,7.349525,14.127871,9.652307,4.344816,21.754211,1.06775,7.13628,3.498344,6.95231,7.201138,47.900002,12.361404,7.843011,22.40172,7.488751,16.192648,4.216227,19.992458,3.17967,7.242712,15.616084,2.877367,9.206171,3.261593,9.857312,2.04,5.420801,13.792485,109.393723,3.243289,4.51,4.474725,6.061576,4.839031,9.065878,2.013399,1.170388,14.582115,16.384466,2.26754,6.38,32.69648,2.309271,4.233629,13.792342,3.696862,9.558784,7.144903,10.173603,42.199898,1.587849,2.469181,14.554019,2.811172,14.788487,1.26841,2.067451,15.885225,14.455642,3.43129,4.196762,2.512108,1.716108,4.650417,0.976431,9.872216,1.99145,7.062904,3.467025,18.226593,3.781286,2.170559,8.482139,13.344491,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-03,9.477556,15.644909,7.39434,14.350034,9.898346,4.384166,22.501064,1.026364,7.524196,3.592008,7.24479,7.201138,49.5,12.974827,7.715134,23.073187,8.122527,16.625706,4.62139,19.992767,3.400385,7.571927,15.967445,2.898408,9.240523,3.4015,10.448128,2.15,5.528499,13.720941,120.770668,3.352766,4.88,4.58653,6.343999,4.99867,9.370417,2.357354,1.219154,14.908958,16.916309,2.311146,6.44,34.06834,2.342499,4.273319,14.541851,4.044914,9.791729,7.306551,10.22287,41.293247,1.65756,2.495356,15.188148,3.052129,14.416917,1.277983,2.005867,15.98435,15.026053,3.436198,4.225388,2.410609,1.744241,4.650417,0.980337,9.975384,1.968125,7.114583,3.645475,18.354738,3.70168,2.233604,8.666393,14.087292,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-04,9.750686,15.736833,7.53625,14.31712,10.12546,4.377608,23.1437,1.018087,7.744908,3.746554,7.086562,7.201138,48.91,12.900472,7.710876,23.803041,8.421202,16.625706,4.697358,19.992767,3.400385,7.634211,15.782006,2.972051,9.295485,3.410245,10.852368,2.17,5.657737,14.026999,125.146416,3.386978,5.17,4.660219,6.322923,5.138352,9.909217,2.348965,1.26792,15.151992,16.7297,2.441966,6.27,34.518799,2.425565,4.36593,15.324824,4.138981,9.574851,7.306551,10.099705,41.293247,1.634323,2.565156,15.319615,3.068193,14.714173,1.287556,1.944284,16.00913,14.924472,3.509831,4.365663,2.484196,1.631709,4.650417,0.992054,9.840474,1.988535,7.166263,3.866413,18.543188,3.771335,2.26963,9.085737,14.018195,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-05,9.907736,15.709254,7.46156,14.31712,10.428276,4.394003,23.27397,1.018087,7.858603,3.76997,7.44137,7.207715,48.529999,12.733177,7.704483,24.52317,8.31193,16.625706,4.969577,19.372532,3.331411,7.563029,16.104086,3.1509,9.274873,3.480198,11.101133,2.24,5.679276,14.309205,128.647018,3.551195,5.23,4.550955,6.462027,5.347878,10.846256,2.348965,1.349197,15.24418,16.6084,2.511736,6.32,36.218266,2.392339,4.3527,15.559045,4.138981,9.478457,7.338882,9.861582,41.293247,1.665305,2.565156,15.226812,3.325214,14.416917,1.407217,1.961879,15.943046,14.33062,3.51474,4.485897,2.537483,1.687975,4.650417,1.007677,10.007127,1.997282,7.174877,3.9089,18.505497,3.781286,2.467772,9.219163,13.793627,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-06,10.003332,15.764405,7.491436,14.350034,10.106532,4.525167,23.230547,1.026364,7.992367,3.732504,7.311913,7.23402,46.220001,12.640234,7.672514,24.318811,8.260937,16.625706,4.804979,18.864199,3.345206,7.429564,16.182169,3.045695,9.034414,3.46271,10.790179,2.29,5.707994,14.309205,126.021568,3.551195,5.15,4.523004,6.270231,5.268059,10.510483,2.357354,1.357325,14.749726,16.599072,2.511736,6.29,35.776581,2.359112,4.187324,15.257903,4.138981,9.438294,7.345348,9.648093,41.293247,1.649814,2.521531,15.072146,3.38947,14.416917,1.359353,2.005867,15.703486,14.838518,3.546648,4.483034,2.537483,1.641087,4.650417,1.007677,10.205523,1.976872,6.993997,3.798431,18.701481,3.741483,2.377707,8.901479,13.689981,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-09,9.969188,15.755214,7.528782,14.350034,10.1917,4.643216,23.343441,1.00981,7.912111,3.704405,7.489316,7.207715,45.700001,12.556585,7.900556,24.52317,8.559613,16.625706,4.874617,18.906975,3.414179,7.563029,16.22121,2.856325,9.061895,3.445222,11.194422,2.21,5.779794,14.253559,128.647018,3.578564,5.23,4.571285,6.269178,5.238126,10.455824,2.357354,1.349197,14.456408,16.6084,2.424523,6.42,36.326488,2.384032,4.008717,15.385053,4.091948,9.285677,7.410007,9.483869,41.293247,1.735016,2.538981,15.242281,3.333247,14.416917,1.344993,2.041058,15.736533,14.604104,3.509831,4.480171,2.4867340000000002,1.734863,4.650417,1.035017,9.99919,1.982703,7.123197,3.823925,18.693945,3.731532,2.359694,8.863358,13.620882,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-10,9.969188,15.626526,7.603472,14.391174,10.078143,4.620261,23.161068,1.018087,7.858603,3.648206,7.901661,7.214292,45.919998,12.445055,7.874981,24.425856,8.435771,16.625706,4.785986,18.628628,3.338309,7.491848,16.055288,2.903668,9.13747,3.506431,11.020287,2.23,5.743894,14.233685,126.021568,3.61962,5.22,4.533168,6.533686,5.278036,10.65885,2.348965,1.365452,14.506692,16.281832,2.380917,6.49,35.978409,2.375725,4.074867,15.063835,4.044914,9.558784,7.461737,9.245744,41.293247,1.719524,2.504081,14.86335,3.293087,14.416917,1.388071,2.102641,15.71175,14.314991,3.549102,4.451544,2.4867340000000002,1.734863,4.650417,1.015489,10.062678,1.979787,7.062904,3.840919,18.693945,3.592221,2.314662,8.704517,13.594972,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-11,10.037473,15.690869,7.581065,14.399404,10.22009,4.623541,23.360809,1.034641,8.152885,3.652889,8.174958,7.385278,45.860001,12.249874,8.022038,24.571825,8.523189,16.625706,4.526429,18.907906,3.317617,7.420666,16.348089,3.019394,9.082506,3.515175,11.318804,2.2,5.822872,14.293309,123.396118,3.797521,5.32,4.479808,6.460974,5.307969,10.409963,2.348965,1.332942,14.917336,15.861957,2.380917,6.3,35.838009,2.359112,4.055022,14.655619,3.847371,9.51059,7.442338,9.278589,41.293247,1.742761,2.451731,15.358279,3.333247,14.416917,1.340207,2.076248,15.695227,14.776011,3.578555,4.457269,2.413147,1.66922,4.650417,1.015489,10.007127,1.965209,7.062904,3.764441,18.618565,3.482764,2.386714,8.69181,13.430863,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-12,10.686152,16.242395,7.618412,14.851956,11.223171,4.557959,24.133715,1.034641,8.554173,3.765286,8.529766,7.451043,47.049999,12.761058,8.482388,24.708063,8.778156,16.672775,4.760665,18.59763,3.407283,7.856652,16.094324,3.114079,9.295485,3.576385,11.698172,2.17,5.865952,14.209837,133.022766,3.818047,5.73,4.492513,7.102748,5.138352,10.545053,2.348965,1.365452,15.29446,17.317526,2.503015,6.75,37.297615,2.367419,4.055022,14.541851,4.063727,9.51059,7.481134,9.188265,41.293247,1.735016,2.451731,15.528417,3.534045,14.119661,1.407217,2.076248,16.215649,14.846335,3.576101,4.574642,2.537483,1.70673,4.650417,1.035017,10.443601,1.985619,7.200715,3.857915,18.82209,3.43301,2.359694,8.799823,13.90591,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-13,10.829545,16.591692,7.528782,14.942465,11.355655,4.672728,24.029505,1.150521,8.547486,3.74187,8.774297,7.424735,45.790001,13.039888,8.461075,25.642281,8.821865,16.672775,4.602398,18.473646,3.627997,7.856652,16.396889,3.077257,9.17182,3.707548,11.56757,2.2,5.988009,14.229712,139.148819,3.852259,5.66,4.408658,6.92887,5.158308,10.402014,2.365743,1.389835,15.336365,17.317526,2.572785,6.74,38.025963,2.384032,4.094713,13.999796,3.941439,9.54272,7.487601,9.147212,41.293247,1.72727,2.486631,14.925219,3.509949,14.119661,1.368926,2.058653,16.083479,15.307351,3.684096,4.537426,2.466434,1.734863,4.650417,0.99596,10.324562,1.97104,7.149036,3.866413,18.957769,3.263847,2.467772,8.577444,14.251398,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-16,10.836374,16.931799,7.61094,14.884869,11.270488,4.620261,23.795029,1.225015,8.574239,3.704405,9.397608,7.391853,45.799999,13.104949,8.418448,25.136248,9.003984,16.672775,4.804979,18.504959,3.669381,7.838858,16.689693,3.103559,9.219913,3.79499,11.337462,2.22,6.102887,14.515894,142.649414,3.961739,5.61,4.456938,6.955215,5.238126,10.640411,2.374133,1.406091,14.976003,17.261543,2.625113,6.68,37.724682,2.525246,4.154248,14.07341,3.800337,9.486492,7.42294,9.336067,41.293247,1.866691,2.530256,15.064415,3.5983,14.862801,1.440722,2.014665,16.20739,15.901205,3.718457,4.588955,2.4867340000000002,1.66922,4.650417,1.05064,10.483278,1.979787,7.321302,4.061857,19.59849,3.313601,2.431746,8.755345,14.329135,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-17,10.890998,16.812305,7.528782,15.032978,11.138004,4.705518,23.447653,1.241569,8.915337,3.699721,9.234587,7.398431,46.349998,13.634723,8.556981,24.970816,9.324515,16.39035,4.779656,18.59763,3.848712,7.936732,17.07033,3.156161,9.178691,3.742525,11.878525,2.47,6.145967,15.044538,144.399719,3.975422,5.55,4.523004,7.047951,5.038579,10.425854,2.365743,1.649921,15.126849,17.336187,2.825703,6.55,38.634369,2.492019,4.127788,14.421395,3.715676,9.606979,7.636318,9.549558,41.293247,1.874437,2.940332,15.366016,3.526012,14.639859,1.627394,2.005867,16.52129,15.744925,3.718457,4.663386,2.537483,1.70673,4.650417,1.054546,10.554703,1.988535,7.321302,4.010871,19.138678,3.313601,2.431746,8.672749,14.907826,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-18,10.788576,16.417048,7.46903,15.016518,11.138004,4.669448,24.151081,1.307786,8.761508,3.629474,9.848309,7.431313,45.299999,13.281539,8.473863,25.009740999999998,8.821865,16.475079,4.785986,18.59763,3.731457,7.607518,17.177692,3.192983,9.213041,3.672571,11.517817,2.37,6.153147,15.028642,142.649414,3.934368,5.39,4.61194,7.31246,4.988692,10.449692,2.357354,1.788092,15.084948,17.354847,3.008851,6.51,38.53492,2.475406,4.074867,14.662309,3.715676,9.518622,7.668646,9.451022,41.293247,1.913164,2.696031,15.250012,3.493885,14.491231,1.536451,2.023462,16.52129,14.643174,3.73073,4.703464,2.537483,1.734863,4.650417,1.074075,10.221395,1.994366,7.364368,3.934394,19.146217,3.214093,2.449759,9.098443,14.64871,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-19,10.72712,16.306738,7.364462,14.942465,11.175858,4.492376,24.055553,1.2664,8.560863,3.52176,9.498294,7.431313,45.279999,13.058476,8.407794,24.231228,8.749018,16.475079,4.53276,18.59763,3.752149,7.429564,17.226492,3.003613,9.377927,3.698804,11.387216,2.46,5.851592,15.024669,140.023972,3.756466,5.28,4.573824,7.2545,4.908873,9.972901,2.357354,1.69056,15.043047,17.821375,3.0699,6.49,37.622307,2.442178,4.094713,14.354473,3.696862,9.438294,7.73977,9.368912,41.293247,1.951893,2.626231,15.072146,3.349311,17.463791,1.464654,2.005867,16.314775,14.377502,3.671823,4.637621,2.537483,1.725485,4.650417,1.070169,9.721437,1.994366,7.278235,3.891906,18.656254,3.194191,2.710947,9.123857,14.173664,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-20,10.652011,16.251587,7.424215,14.991836,11.213709,4.639935,24.133715,1.299509,8.460538,3.582642,9.972971,7.549687,45.959999,13.179301,8.458944,25.243294,8.960276,16.757505,4.665705,18.59763,3.765944,7.509642,17.568098,3.103559,9.419148,3.725036,11.461843,2.42,5.916211,14.957098,146.150009,3.770151,5.66,4.528087,7.33986,4.988692,10.235137,2.357354,1.788092,15.453693,18.129284,3.043736,6.59,38.04644,2.375725,4.061637,14.274169,3.70627,9.623045,7.759169,9.623456,41.293247,2.021603,2.844357,15.273213,3.381438,16.86928,1.550811,2.014665,16.52129,14.619731,3.706186,4.680562,2.537483,1.716108,4.650417,1.070169,9.761113,2.003113,7.329916,4.095849,18.693945,3.144438,2.557837,9.073029,14.268674,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-23,10.809059,16.637653,7.356995,14.96715,11.308339,4.495656,23.829763,1.307786,8.60099,3.610741,10.490797,7.562839,46.740002,12.593762,8.569769,25.145981,9.105971,17.887226,4.653043,18.132694,3.77284,7.652007,17.773056,3.103559,9.40541,3.733781,11.412091,2.41,6.081347,14.893498,147.900314,3.941211,5.75,4.571285,7.165979,4.948782,10.322549,2.365743,1.812475,16.40069,18.287905,3.026293,6.51,38.426697,2.433872,4.101328,14.247403,3.668642,9.558784,7.759169,9.648093,41.293247,2.075822,3.053757,16.123877,3.373406,14.937115,1.608249,1.944284,16.199127,14.33062,3.64237,4.654798,2.537483,1.791129,4.650417,1.081886,9.681757,1.988535,7.424662,4.435753,18.837162,3.124536,2.539824,8.901479,13.862724,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-24,11.191441,16.812305,7.528782,14.958924,11.611156,4.377608,24.593987,1.282955,8.708001,3.648206,10.677793,7.648333,46.919998,12.946945,8.780763,25.437922,9.069548,19.289965,4.81131,18.380659,3.896993,7.740983,18.231781,3.035174,9.44663,3.803734,11.42453,2.37,6.03827,15.382397,148.775467,3.88647,6,4.634809,7.291385,5.138352,10.465586,2.365743,1.763709,16.543156,18.203928,2.973966,6.51,37.791954,2.483713,4.154248,14.254092,3.612201,9.582883,7.746238,9.85337,41.293247,1.998366,2.940332,16.085209,3.397502,15.382999,1.589103,1.961879,16.562595,13.986808,3.669369,4.780758,2.4867340000000002,1.734863,4.650417,1.101415,9.888088,1.997282,7.441889,4.376269,18.648718,3.184241,2.629889,8.895126,13.879999,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-26,11.450912,17.097258,7.954518,15.057661,12.008605,4.472702,25.054251,1.299509,9.945313,3.680989,10.404493,7.766708,45.900002,13.012004,8.834045,25.632551,9.142396,19.016947,5.08986,18.751995,4.062528,7.794369,17.948736,3.066736,9.66648,4.004851,11.42453,2.45,6.289566,15.394321,147.900314,3.831732,5.88,4.744074,7.189164,5.288014,10.465586,2.365743,1.747454,16.761051,18.315895,2.982687,6.6,37.291759,2.483713,4.36593,14.260786,3.856777,9.51059,7.959615,9.689146,41.293247,2.11455,2.879257,16.046541,3.429629,15.457313,1.72791,1.953081,16.703022,14.565034,3.735639,4.797935,2.4867340000000002,1.734863,4.650417,1.070169,9.911896,2.006029,7.416048,4.282794,18.85224,3.154389,2.837038,9.098443,14.139116,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-27,11.437256,17.271908,7.797667,15.074117,11.762566,4.544842,25.184511,1.398835,10.600754,3.699721,10.332573,7.799589,45.290001,13.281539,8.947001,25.15571,9.295376,19.021208,4.90627,19.83717,4.034939,7.714289,17.841379,3.024654,9.556557,3.952386,11.318804,2.55,6.275204,15.247253,147.025162,3.934368,6.1,4.726286,7.250285,5.268059,10.386121,2.390911,1.698687,16.761051,17.933342,3.209441,6.51,37.268364,2.450486,4.379159,14.334399,3.875591,9.438294,8.063072,9.155421,41.293247,2.091314,2.957782,15.969209,3.268991,16.720652,1.694404,1.935486,16.678246,14.072762,3.922175,4.792209,2.4867340000000002,1.725485,4.650417,1.038923,9.602398,2.049765,7.416048,4.41026,18.286898,3.204142,2.837038,9.041261,14.432779,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-30,11.280206,16.720383000000002,7.767791,15.082348,11.440822,4.525167,25.062935,1.332618,10.373357,3.723138,9.857897,7.72725,43.98,12.919059,8.72748,25.272488,9.113256,19.021208,4.766995,20.147129,3.931479,7.349485,17.285049,2.993093,9.377927,3.917409,11.107355,2.52,6.210586,14.706687,139.148819,3.729097,6.25,4.683088,7.165979,5.238126,10.330497,2.390911,1.576772,16.358788,17.606773,3.750162,6.34,36.548794,2.400645,4.233629,13.892721,3.668642,9.317806,7.92082,9.270379,41.293247,2.037095,2.844357,15.528417,3.100321,16.720652,1.651326,1.891498,16.496508,14.010249,3.865723,4.663386,2.512108,1.678597,4.650417,1.066263,9.435746,2.055597,7.062904,4.274299,17.932617,3.184241,2.85505,8.965017,14.165027,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-01-31,11.300691,16.996143,7.760322,15.197541,11.355655,4.394003,25.27136,1.324341,10.533872,3.732504,9.972971,7.825894,44.459999,12.556585,9.198491,25.301682,9.433785,19.021208,4.773325,20.054136,4.076324,7.589722,17.568098,2.987832,9.652738,3.926154,11.356119,2.61,6.224946,15.096212,143.524567,3.845417,6.26,4.703416,7.188107,5.238126,10.322549,2.365743,1.674305,16.543156,18.353216,3.462359,6.34,36.247517,2.392339,4.273319,14.234015,3.73449,9.647142,8.250583,9.20469,41.293247,2.052586,2.966507,15.938277,3.140481,16.720652,1.694404,1.8827,16.901281,13.861787,3.85836,4.700602,2.438521,1.697352,4.650417,1.062357,9.459554,2.041018,7.123197,4.461246,18.0683,3.233995,2.674921,8.958663,13.733166,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-02-01,11.409941,16.98695,7.640817,15.288051,11.620619,4.200536,26.052952,1.630594,10.533872,3.910465,10.41888,7.773284,43.799999,12.426463,9.520307,25.29195,9.390079,19.115374,5.051875,19.527514,4.055631,7.40287,17.792576,2.987832,9.44663,4.144758,11.34368,2.68,6.160326,14.992869,151.400909,3.941211,6.13,4.703416,7.299815,5.098443,10.139779,2.357354,1.714943,15.922999,18.521168,3.383867,6.27,36.937836,2.417259,4.359315,14.294247,3.884998,9.671242,8.328176,9.155421,98.74472,2.083568,3.045032,15.366016,3.148512,16.720652,1.761415,1.935486,16.785635,13.502351,3.904994,4.8122490000000004,2.359859,1.678597,4.650417,1.10532,9.475423,2.070175,7.226556,4.461246,17.992922,3.273798,2.737966,8.933249,13.413589,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-02-02,11.409941,16.913414,7.54372,15.238683,11.535452,4.230048,26.313477,1.945125,10.252968,3.915149,10.116811,7.72725,44.52,12.779647,9.586377,25.360069,9.382792,19.115374,4.975907,19.527826,4.090117,7.554131,17.411934,3.071997,9.584036,4.232201,11.623544,2.71,6.189047,14.750407,151.400909,3.954895,6.34,4.711039,7.234478,5.467606,10.187458,2.357354,1.69056,15.2777,18.465185,3.244326,6.29,36.99926,2.458792,4.40562,13.932873,3.781524,9.679275,8.599747,9.311431,98.74472,2.11455,2.931607,15.304149,3.156544,16.646338,1.799706,1.891498,16.86824,13.549234,3.828907,4.780758,2.410609,1.687975,4.650417,1.152189,9.48336,2.058513,7.295464,4.435753,18.46027,3.43301,2.70194,8.837943,13.810901,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-02-03,11.471396,17.189178,7.700569,15.52667,11.592231,4.25956,26.747688,1.829245,10.640884,4.050961,9.565421,7.825894,44.900002,12.426463,9.6631,25.817446,9.732463,18.644548,5.381071,19.836855,4.262551,7.829959,17.529053,3.12986,9.748922,4.442062,12.145949,2.74,6.174686,14.726559,153.151215,3.934368,6.3,4.703416,7.220779,5.467606,10.219243,2.357354,1.714943,15.084948,18.455853,3.619342,6.27,37.522846,2.492019,4.471771,13.584889,3.837964,9.558784,8.780794,9.278589,98.74472,2.099059,3.062482,15.598011,3.196704,16.572023,1.723124,1.944284,16.934322,13.197609,3.90254,4.795072,2.461359,1.66922,4.650417,1.171718,9.705564,2.055597,7.226556,4.41026,18.776863,3.263847,2.70194,8.831589,13.379041,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-02-06,11.505535,17.097258,7.596003,15.683006,11.800418,4.364491,25.81847,1.837523,10.547249,4.022862,9.277741,7.825894,43.450001,12.166224,9.67802,25.389265,9.798026,19.021208,5.222803,19.558821,4.234962,7.652007,17.343613,3.266627,9.542816,4.512015,12.363617,2.78,6.131607,15.088261,153.151215,3.845417,6.13,4.705957,7.060597,5.487561,10.235137,2.348965,1.706815,14.908958,18.017315,3.436195,6.12,37.206936,2.475406,4.465155,13.256977,3.903812,9.494525,8.632077,9.024044,98.74472,2.106805,3.167183,15.435613,3.212768,16.572023,1.723124,1.838711,16.727806,13.353887,3.703731,4.780758,2.461359,1.66922,4.650417,1.132661,9.49923,2.084754,7.200715,4.33378,18.166292,3.43301,2.665915,8.768052,13.00764,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-02-07,11.676245,17.097258,7.663225,15.592498,11.828807,4.253001,25.905317,1.837523,10.620817,4.050961,9.541448,7.536535,43.529999,11.98034,9.573589,25.778521,9.943721,20.640835,5.197481,19.589504,4.131501,7.51854,17.577856,3.219284,9.487854,4.398341,12.034004,2.72,6.174686,15.183659,151.400909,3.804363,6.2,4.685629,7.32405,5.487561,10.322549,2.357354,1.658049,14.540213,17.728067,3.488523,6.01,37.736382,2.458792,4.537921,13.290435,3.837964,9.398134,8.580348,9.245744,98.74472,2.075822,3.018857,15.103084,3.293087,16.572023,1.718337,1.812318,16.27347,13.127284,3.620281,4.803659,2.461359,1.678597,4.650417,1.128755,9.491296,2.070175,7.588314,4.316786,18.083374,3.423059,2.70194,8.768052,12.567142,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-02-08,11.601131,17.382212,7.805137,15.518445,12.964373,4.292351,25.844522,1.820969,10.46699,4.032228,9.690083,7.72725,43.23,11.664333,9.607689,25.856375,10.162263,20.640835,5.254457,19.682808,4.117708,7.86555,17.050812,3.156161,9.522203,4.354621,12.0651,2.8,6.174686,15.760001,154.026367,3.756466,6.31,4.711039,7.306135,5.487561,10.608624,2.348965,1.682432,14.414508,18.035978,3.549572,5.94,37.195236,2.417259,4.465155,13.651809,3.715676,9.398134,8.741999,9.295013,98.74472,2.068077,3.132282,15.466549,3.236864,16.572023,1.613035,1.812318,16.20739,13.119472,3.681641,4.792209,2.461359,1.659842,4.650417,1.148283,9.721437,2.041018,7.73474,4.33378,18.000456,3.413108,2.70194,8.799823,12.221654,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-02-09,12.25664,17.556862,7.730445,15.469072,12.216792,4.295629,25.636105,1.78786,11.115744,4.191457,9.896257,7.760131,42.59,11.989632,9.920983,26.274822,10.227828,21.65781,5.412723,19.372843,4.1384,7.803267,17.353373,3.177202,9.597777,4.485783,12.313864,2.84,6.260845,16.101831,153.151215,3.742781,6.68,4.929566,7.427328,5.926566,10.783449,2.348965,1.804348,14.665921,17.942673,3.40131,5.98,38.023037,2.442178,4.551151,13.645116,3.790931,9.438294,8.942444,9.360699,98.74472,2.068077,3.027582,15.458813,3.293087,16.572023,1.531665,1.794723,16.066956,13.127284,3.657097,4.858052,2.638983,1.66922,4.650417,1.148283,9.832539,2.023523,7.881166,4.316786,17.864775,3.582271,2.620882,8.761699,12.567142,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-02-10,12.393206,18.384148,7.752851,15.460843,12.453367,4.315304,25.887943,1.820969,11.677551,4.266388,10.45244,7.687791,43.200001,12.156932,10.436748,26.38187,10.300675,22.12863,5.697604,19.372843,4.145297,8.150275,17.685219,3.119339,9.542816,4.503272,12.251674,2.87,6.311104,16.193251,155.776657,3.865944,6.95,4.911779,7.534816,5.976453,11.30792,2.357354,1.893752,16.761051,18.343889,3.47108,5.98,38.610973,2.475406,4.762832,13.451045,3.809744,9.438294,9.052367,9.344277,98.74472,2.122296,3.149732,15.389213,3.373406,14.193975,1.636967,1.829914,16.240433,13.736766,3.669369,4.915306,2.788694,1.66922,4.650417,1.148283,9.840474,2.143069,8.277376,4.563217,18.121063,3.691729,2.656908,8.768052,12.6967,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-02-13,12.659505,18.604755,8.141243,15.757061,12.349275,4.492376,25.68821,1.862354,11.430087,4.331953,11.253155,7.714096,42.77,12.17552,10.571017,27.004681,10.096701,22.646532,5.608975,19.620195,4.069426,8.257048,17.909695,3.171942,9.515334,4.529504,12.009127,2.92,6.347003,16.594702,152.276062,3.906998,7.11,4.954977,7.710804,6.106159,11.919803,2.357354,1.926263,16.870001,18.409201,3.540851,6.2,38.610973,2.54186,4.881903,13.625041,3.837964,9.582883,8.871317,9.516712,98.74472,2.199752,3.175908,15.891875,3.566172,14.193975,1.603462,1.76833,16.27347,14.197783,3.652188,4.86664,2.788694,1.687975,4.650417,1.152189,9.888088,2.113911,8.268765,4.622701,18.241671,3.731532,2.755979,8.837943,12.82626,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
2017-02-14,12.884838,18.117579,8.215933,15.831114,12.301959,4.472702,25.662153,2.185163,11.262885,4.378785,11.008625,7.707521,43.200001,12.41717,10.398383,26.605692,9.95829,23.258602,5.570991,19.620195,3.931479,8.319332,17.870659,3.093038,9.419148,4.319643,11.953155,2.98,6.339825,16.594702,150.525757,3.865944,7.32,5.026124,7.798272,6.096182,12.197931,2.348965,1.90188,16.551538,18.399868,3.488523,6.45,38.549553,2.533553,4.855443,14.314322,3.856777,9.51059,8.871317,9.442814,98.74472,2.23848,3.385308,15.605749,3.80713,14.491231,1.670472,1.759533,16.27347,14.338431,3.662006,4.838013,3.04498,1.687975,4.650417,1.081886,9.840474,2.119743,8.156792,4.631198,18.030611,3.681779,2.755979,8.774407,12.973093,2023-01-11,MATRIZ_PRECO_CT_B3_SMLL
