ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
RECV3,PETRORECSA,ON      NM,276798795,0.264,43835572.54098377,6.314478834312221,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
PRIO3,PETRORIO,ON      NM,839159130,1.525,43835572.54098377,19.143336823431106,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
PETZ3,PETZ,ON  EJ  NM,335865260,0.111,43835572.54098377,7.661933916478109,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
PSSA3,PORTO SEGURO,ON  EJ  NM,179759767,0.243,43835572.54098377,4.100773791238494,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
QUAL3,QUALICORP,ON      NM,277896899,0.06,43835572.54098377,6.339529356898035,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
RADL3,RAIADROGASIL,ON  EJ  NM,1243912161,1.63,43835572.54098377,28.376774589564512,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
RAIZ4,RAIZEN,PN      N2,1200488532,0.234,43835572.54098377,27.386172061003915,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
RDOR3,REDE D OR,ON      NM,1095177074,1.599,43835572.54098377,24.983752019574325,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
RAIL3,RUMO S.A.,ON      NM,1215642613,1.242,43835572.54098377,27.731874880006263,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
SBSP3,SABESP,ON      NM,340002999,0.876,43835572.54098377,7.756326181940855,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
SANB11,SANTANDER BR,UNT,355642848,0.487,43835572.54098377,8.113110594540409,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
STBP3,SANTOS BRP,ON      NM,858685799,0.411,43835572.54098377,19.588789406073747,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
SMTO3,SAO MARTINHO,ON      NM,143294210,0.226,43835572.54098377,3.2689024391326944,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
CSNA3,SID NACIONAL,ON,589695175,0.334,43835572.54098377,13.452434651074046,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
SIMH3,SIMPAR,ON      NM,226890081,0.098,43835572.54098377,5.175935156039554,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
SLCE3,SLC AGRICOLA,ON      NM,105899222,0.199,43835572.54098377,2.415828421106859,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
SUZB3,SUZANO S.A.,ON      NM,726823001,1.473,43835572.54098377,16.580666314337787,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
TAEE11,TAESA,UNT     N2,218568234,0.37,43835572.54098377,4.986092831242278,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
VIVT3,TELEF BRASIL,ON,423091712,0.816,43835572.54098377,9.651789345386861,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
TIMS3,TIM,ON      NM,808436195,0.526,43835572.54098377,18.44246916688856,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
TOTS3,TOTVS,ON      NM,513869896,0.709,43835572.54098377,11.72266874168373,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
TRPL4,TRAN PAULIST,PN      N1,395794140,0.458,43835572.54098377,9.029062860533076,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
UGPA3,ULTRAPAR,ON      NM,1087887681,0.972,43835572.54098377,24.81746257523811,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
USIM5,USIMINAS,PNA     N1,515014562,0.175,43835572.54098377,11.748781460958236,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
VALE3,VALE,ON      NM,4448529763,13.196,43835572.54098377,101.48218684359324,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
VAMO3,VAMOS,ON      NM,314724970,0.173,43835572.54098377,7.179670567910344,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
VIIA3,VIA,ON      NM,1576975642,0.148,43835572.54098377,35.97479285859943,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
VBBR3,VIBRA,ON      NM,1114442976,0.934,43835572.54098377,25.42325584907233,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
WEGE3,WEG,ON      NM,1481593024,2.474,43835572.54098377,33.79887470649083,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
YDUQ3,YDUQS PART,ON      NM,296015511,0.272,43835572.54098377,6.7528606070615895,2023-07-11,2023-07-11,CARTEIRA_TEORICA_B3_IBXX
