date,cyre3.sa,dirr3.sa,even3.sa,eztc3.sa,gfsa3.sa,jhsf3.sa,mrve3.sa,mult3.sa,syne3.sa,tend3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2019-06-14,14.214509963989258,7.180873870849609,5.743995189666748,21.350566864013672,42.186336517333984,1.7690833806991577,14.706764221191406,22.635467529296875,3.5559093952178955,20.230716705322266,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-06-17,14.177103042602539,7.12642240524292,5.714348793029785,21.50429344177246,43.450347900390625,1.7690833806991577,15.046805381774902,22.077905654907227,3.4589297771453857,20.333267211914063,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-06-18,14.55117130279541,7.4463276863098145,5.640232563018799,21.350566864013672,42.739341735839844,1.8827593326568604,15.599370956420898,22.518957138061523,3.5265214443206787,20.790090560913086,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-06-19,14.738202095031738,7.385068416595459,5.647644519805908,21.521373748779297,42.81834030151367,1.9182833433151245,15.675877571105957,22.83519172668457,3.5265214443206787,20.790090560913086,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-06-21,14.850420951843262,7.4463276863098145,5.743995189666748,22.03378677368164,42.897342681884766,1.9182833433151245,16.4749755859375,23.29289436340332,3.5265214443206787,21.228267669677734,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-06-24,14.962640762329102,7.6913628578186035,5.929285049438477,22.10211181640625,52.14041519165039,2.0035407543182373,16.576990127563477,23.267925262451172,3.523582696914673,21.442691802978516,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-06-25,14.513761520385742,7.602878570556641,5.818110942840576,21.470130920410156,50.639404296875,1.9751209020614624,15.956415176391602,22.793581008911133,3.5265214443206787,20.957904815673828,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-06-26,14.730721473693848,7.616491317749023,6.0404582023620605,21.61531639099121,48.19038391113281,2.0532736778259277,16.321956634521484,22.81854820251465,3.5265214443206787,21.489309310913086,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-06-27,15.000048637390137,7.6641364097595215,6.114575386047363,21.709257125854492,46.68937301635742,2.0319597721099854,16.35596466064453,22.643787384033203,3.5265214443206787,21.349464416503906,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-06-28,15.561148643493652,7.623297214508057,6.1516337394714355,21.948389053344727,49.29639434814453,2.046168327331543,16.636497497558594,23.2592716217041,3.5529704093933105,22.28175926208496,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-01,15.658405303955078,7.643716812133789,6.114575386047363,22.17043113708496,49.7703971862793,2.0319597721099854,16.253950119018555,22.69790267944336,3.500072956085205,22.319046020507813,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-02,15.785588264465332,7.81387996673584,6.107162952423096,22.546201705932617,48.74338912963867,2.0603787899017334,16.491979598999023,22.84033966064453,3.408971071243286,22.28175926208496,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-03,16.458908081054688,7.977235794067383,6.2850422859191895,22.94759178161621,48.74338912963867,2.088797092437744,16.236948013305664,23.326305389404297,3.5970523357391357,22.24446678161621,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-04,16.832969665527344,8.072527885437012,6.477743625640869,23.938261032104492,49.45439529418945,2.0959019660949707,16.29645538330078,23.477121353149414,3.9967243671417236,22.18852996826172,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-05,17.1023006439209,8.283529281616211,6.559271812438965,24.638559341430664,48.98038864135742,2.0959019660949707,16.449474334716797,23.627939224243164,4.196560859680176,22.636028289794922,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-08,17.28185272216797,8.562596321105957,6.855735778808594,25.19367218017578,53.720428466796875,2.124321222305298,16.6875,23.97984504699707,4.187744140625,23.046236038208008,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-10,17.850431442260742,8.67830753326416,7.107729911804199,25.526737213134766,55.93244552612305,2.1030073165893555,17.078550338745117,24.750680923461914,4.319989204406738,23.586965560913086,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-11,17.66510581970215,8.57620906829834,7.115142345428467,25.022863388061523,55.063438415527344,2.1030073165893555,16.985036849975586,24.28985595703125,4.319989204406738,23.437801361083984,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-12,17.17011070251465,8.406046867370605,7.078084468841553,24.834980010986328,53.08842468261719,2.124321222305298,16.517480850219727,23.77037811279297,4.114274978637695,23.018264770507813,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-15,16.984487533569336,8.446887016296387,6.863148212432861,24.766660690307617,53.95743179321289,2.3587777614593506,16.381467819213867,23.42684555053711,4.214193820953369,22.990297317504883,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-16,17.131439208984375,8.433272361755371,6.892794132232666,25.261993408203125,56.01144790649414,2.33746337890625,16.619495391845703,23.46036720275879,4.131908416748047,23.120820999145508,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-17,17.03862762451172,8.29714298248291,6.833501815795898,25.150970458984375,56.327449798583984,2.451139450073242,16.423969268798828,24.197690963745117,4.261213779449463,22.785194396972656,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-18,17.44080924987793,8.317562103271484,7.011379718780518,26.63697052001953,55.93244552612305,2.557711124420166,16.891525268554688,23.77037811279297,4.117214202880859,23.447124481201172,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-19,16.969018936157227,8.21546459197998,6.952086925506592,25.876893997192383,55.221439361572266,2.4937682151794434,16.168943405151367,23.519014358520508,4.275907516479492,22.953006744384766,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-22,16.88394546508789,8.16781997680664,6.81126594543457,25.876893997192383,52.772422790527344,2.4440348148345947,15.70138168334961,23.611181259155273,4.002602577209473,22.75722312927246,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-23,17.278392791748047,8.256304740905762,6.81867790222168,26.07331085205078,52.85142135620117,2.6642825603485107,15.922412872314453,23.209001541137695,3.952643394470215,23.214046478271484,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-24,17.518152236938477,8.208658218383789,6.826089382171631,26.483247756958008,53.40442657470703,2.628758668899536,15.981917381286621,23.1671085357666,3.952643394470215,22.65467071533203,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-25,17.409873962402344,7.963624000549316,6.781619548797607,26.49178695678711,52.772422790527344,2.628758668899536,15.811895370483398,22.87385368347168,4.2024383544921875,22.496185302734375,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-26,18.136898040771484,8.222270965576172,7.144789695739746,27.35434913635254,54.431434631347656,2.5790252685546875,16.432472229003906,23.125215530395508,4.261213779449463,22.878421783447266,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-29,18.368925094604492,8.487725257873535,7.078084468841553,27.482454299926758,52.69342041015625,2.7140157222747803,16.65349769592285,23.602800369262695,4.146601676940918,23.214046478271484,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-30,18.771108627319336,8.5149507522583,7.226316928863525,28.003414154052734,51.666412353515625,2.6855967044830322,17.053049087524414,23.963090896606445,4.114274978637695,23.447124481201172,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-07-31,18.87165641784668,8.569403648376465,7.263375282287598,28.054649353027344,50.955406188964844,2.7140157222747803,17.240070343017578,23.787132263183594,4.114274978637695,23.624258041381836,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-01,19.730159759521484,8.787212371826172,7.404193878173828,29.250280380249023,50.87640380859375,2.6571779251098633,17.80963706970215,23.68659019470215,4.319989204406738,24.33279800415039,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-02,19.60641098022461,8.651081085205078,7.448665142059326,28.900127410888672,50.402400970458984,2.706911087036133,17.767133712768555,23.803892135620117,4.36700963973999,24.00649642944336,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-05,19.02634048461914,8.42646598815918,7.293021202087402,27.85822296142578,48.11138153076172,2.6642825603485107,17.316577911376953,23.041425704956055,4.261213779449463,23.680194854736328,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-06,19.69148826599121,8.705533027648926,7.596897125244141,28.959909439086914,51.03440856933594,2.7282252311706543,18.149677276611328,23.33468246459961,4.087825775146484,24.79894256591797,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-07,19.629613876342773,8.855276107788086,7.671013355255127,30.25802230834961,49.6913948059082,2.8419013023376465,18.404712677001953,23.70334243774414,4.361132621765137,24.5006103515625,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-08,20.171010971069336,9.052665710449219,7.856303691864014,30.240942001342773,51.666412353515625,2.948472261428833,19.24631118774414,23.55253028869629,4.4963154792785645,25.35831642150879,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-09,19.72242546081543,8.8144378662109375,7.759951114654541,30.445911407470703,50.165401458740234,2.955577850341797,18.064666748046875,23.46036720275879,4.36700963973999,24.481964111328125,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-12,19.103681564331055,8.75998592376709,7.6191325187683105,30.326353073120117,48.98038864135742,2.9058444499969482,17.920150756835938,23.41847038269043,4.555089950561523,24.323474884033203,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-13,19.320241928100586,8.535369873046875,7.55983829498291,30.317808151245117,47.9533805847168,3.040834426879883,17.231569290161133,23.653072357177734,4.702028751373291,24.12769317626953,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-14,18.639625549316406,8.474112510681152,7.485722064971924,29.446706771850586,45.82036590576172,2.9129481315612793,16.45797348022461,23.066564559936523,4.702028751373291,23.642900466918945,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-15,18.067285537719727,8.26310920715332,7.300433158874512,29.292980194091797,43.05534362792969,2.7708537578582764,15.913911819458008,22.572221755981445,4.8489670753479,23.120820999145508,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-16,18.562280654907227,8.249497413635254,7.52277946472168,30.702123641967773,45.26736068725586,2.777958631515503,15.641878128051758,22.538705825805664,5.289782524108887,23.288631439208984,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-19,18.322519302368164,8.596630096435547,7.67842435836792,30.744821548461914,44.793357849121094,2.74243426322937,15.386847496032715,22.622493743896484,5.2545166015625,22.96232795715332,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-20,18.02088165283203,8.5149507522583,7.4783101081848145,30.164081573486328,45.030357360839844,2.763749599456787,15.140317916870117,22.245454788208008,5.2545166015625,22.72925567626953,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-21,19.490394592285156,8.834856033325195,7.967475414276123,31.590301513671875,44.477352142333984,2.9058444499969482,16.049924850463867,22.446542739868164,5.216313362121582,23.820037841796875,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-22,18.93352699279785,8.862081527709961,8.115708351135254,31.684242248535156,44.00334930419922,2.877425193786621,16.321956634521484,22.044363021850586,5.289782524108887,23.773422241210938,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-23,18.438535690307617,8.337981224060059,7.974888801574707,30.8643856048584,41.94933319091797,2.7992732524871826,15.922412872314453,21.617048263549805,5.260394096374512,22.91776466369629,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-26,17.897130966186523,8.079334259033203,7.58207368850708,29.839553833007813,40.290321350097656,2.692701816558838,15.004301071166992,21.424341201782227,5.198681354522705,22.420166015625,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-27,18.399860382080078,8.317562103271484,7.589484214782715,30.181161880493164,40.52732467651367,2.7566449642181396,15.565364837646484,21.64218521118164,5.2045578956604,23.180648803710938,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-28,18.345720291137695,8.372013092041016,7.7451276779174805,30.744821548461914,41.94933319091797,2.7992732524871826,15.548365592956543,21.910301208496094,5.069374084472656,22.983488082885742,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-29,18.86391830444336,8.644275665283203,8.130533218383789,31.872129440307617,43.21334457397461,2.8561112880706787,16.738508224487305,22.002470016479492,5.084068775177002,23.743972778320313,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-08-30,19.482664108276367,8.841663360595703,8.389937400817871,33.35813522338867,44.16135025024414,2.8703200817108154,16.747011184692383,21.776241302490234,5.084068775177002,23.790916442871094,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-02,19.96992301940918,9.039053916931152,8.62710952758789,35.05763244628906,45.188358306884766,2.8703200817108154,16.91702651977539,21.952198028564453,4.931253433227539,24.767337799072266,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-03,19.3975830078125,8.89611530303955,8.441819190979004,33.22148132324219,45.42536163330078,2.8419013023376465,16.10093116760254,21.81813621520996,4.992967128753662,24.119518280029297,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-04,18.407594680786133,8.562596321105957,8.167591094970703,32.45286560058594,45.82036590576172,2.7992732524871826,15.063807487487793,22.035985946655273,5.216313362121582,23.00226593017578,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-05,18.484939575195313,8.644275665283203,8.026769638061523,32.96527862548828,45.34635925292969,2.792168140411377,15.276333808898926,22.262210845947266,5.375007152557373,23.124317169189453,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-06,18.098224639892578,8.589822769165039,7.7451276779174805,32.205196380615234,44.398353576660156,2.7850637435913086,14.83427906036377,22.035985946655273,5.333863735198975,23.471696853637695,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-09,16.938085556030273,8.269916534423828,7.411606788635254,30.189699172973633,44.793357849121094,2.8063771724700928,14.30721664428711,21.39920425415039,5.289782524108887,22.75815773010254,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-10,17.278392791748047,8.106561660766602,7.6265435218811035,30.39466667175293,46.92637252807617,2.8276920318603516,14.426231384277344,21.843271255493164,5.289782524108887,22.90837860107422,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-11,17.672840118408203,8.644275665283203,7.989710807800293,31.171831130981445,45.82036590576172,2.8703200817108154,15.726888656616211,22.664386749267578,5.3603129386901855,24.59834098815918,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-12,17.479482650756836,8.57620906829834,7.848891258239746,32.2137451171875,46.92637252807617,2.8419013023376465,15.429349899291992,22.505191802978516,5.363251686096191,24.30729103088379,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-13,17.03862762451172,8.446887016296387,7.7303056716918945,32.02585220336914,46.05736541748047,2.834796190261841,15.046805381774902,21.74273109436035,5.422027587890625,23.959909439086914,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-16,16.860740661621094,8.392435073852539,7.6265435218811035,31.47927474975586,46.61037063598633,2.820587635040283,14.800277709960938,22.06112289428711,5.316232204437256,23.668861389160156,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-17,17.657371520996094,8.501338005065918,7.782186508178711,32.45286560058594,48.269386291503906,2.969787359237671,15.854401588439941,22.588977813720703,5.419088840484619,24.579561233520508,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-18,17.649635314941406,8.617049217224121,7.782186508178711,32.589508056640625,51.5084114074707,2.969787359237671,15.488855361938477,22.798444747924805,5.419088840484619,24.232181549072266,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-19,18.059555053710938,8.780405044555664,7.878537178039551,33.39228439331055,50.560401916503906,2.9342637062072754,15.556865692138672,23.602800369262695,5.289782524108887,24.495065689086914,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-20,18.18330192565918,8.739564895629883,7.7451276779174805,32.62366485595703,51.35041046142578,2.8703200817108154,15.556865692138672,24.046873092651367,5.175170421600342,24.50445556640625,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-23,18.191036224365234,8.685113906860352,7.6339545249938965,31.974609375,49.37539291381836,2.849006175994873,15.386847496032715,24.046873092651367,5.195741653442383,24.53261947631836,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-24,18.02088165283203,8.521757125854492,7.552426338195801,32.051475524902344,46.847373962402344,2.8276920318603516,15.097808837890625,23.937944412231445,5.233945846557617,24.175851821899414,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-25,17.726978302001953,8.392435073852539,7.404193878173828,30.121381759643555,47.63737869262695,2.9271583557128906,14.808778762817383,23.820650100708008,5.319169998168945,24.035018920898438,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-26,18.191036224365234,8.440079689025879,7.5079569816589355,30.514232635498047,47.558380126953125,2.969787359237671,14.970294952392578,24.046873092651367,5.583659648895264,24.222795486450195,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-27,18.22197151184082,8.440079689025879,7.589484214782715,30.830219268798828,47.32137680053711,2.9413681030273438,14.97879695892334,23.946327209472656,5.815822124481201,23.612531661987305,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-09-30,18.600950241088867,8.406046867370605,7.782186508178711,30.915624618530273,46.92637252807617,3.0124154090881348,14.99579906463623,24.17255210876465,5.980393409729004,23.13370704650879,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-01,18.747905731201172,8.303948402404785,7.78959846496582,31.171831130981445,45.6623649597168,2.969787359237671,15.267830848693848,23.561559677124023,6.100882053375244,22.50466537475586,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-02,18.059555053710938,8.133785247802734,7.567249774932861,30.317808151245117,43.134342193603516,2.8703200817108154,15.131814956665039,22.955476760864258,5.877536773681641,22.53282928466797,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-03,18.879384994506836,8.406046867370605,7.856303691864014,31.2913875579834,44.16135025024414,2.877425193786621,15.32734203338623,23.149084091186523,5.877536773681641,22.382612228393555,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-04,19.413055419921875,8.508145332336426,8.011945724487305,32.145416259765625,44.71435546875,2.877425193786621,15.52286148071289,23.586814880371094,5.892230033874512,22.251171112060547,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-07,18.948997497558594,8.351594924926758,7.989710807800293,31.96607208251953,44.63535690307617,2.8419013023376465,15.02130126953125,22.778697967529297,6.065616607666016,21.63151741027832,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-08,18.87165641784668,8.351594924926758,8.041593551635742,32.35038375854492,44.00334930419922,2.8276920318603516,14.791773796081543,22.77028465270996,6.021535396575928,21.29352569580078,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-09,18.76337242126465,8.351594924926758,8.115708351135254,32.28205490112305,44.87235641479492,2.898739814758301,15.157317161560059,23.174339294433594,6.024474143981934,21.55640983581543,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-10,19.003137588500977,8.460497856140137,8.07865047454834,32.1966552734375,44.87235641479492,2.877425193786621,15.191324234008789,23.149084091186523,5.815822124481201,21.697240829467773,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-11,19.266101837158203,8.644275665283203,8.026769638061523,32.45286560058594,45.34635925292969,2.9911012649536133,15.199824333190918,23.527889251708984,5.842270374298096,22.514053344726563,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-14,19.529067993164063,8.841663360595703,8.137944221496582,32.6322135925293,46.76837158203125,3.2895002365112305,15.242328643798828,23.898273468017578,5.8716583251953125,22.185449600219727,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-15,19.737892150878906,8.69300365447998,7.952653408050537,33.67411804199219,45.42536163330078,3.2184534072875977,14.825777053833008,24.268659591674805,5.671821594238281,21.415578842163086,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-16,20.248355865478516,8.44524097442627,7.982300758361816,34.8782844543457,44.951358795166016,3.2681870460510254,14.944793701171875,24.78215217590332,5.580720901489258,21.687850952148438,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-17,20.37210464477539,8.671767234802246,8.071239471435547,35.527339935302734,46.68937301635742,3.1189863681793213,14.93629264831543,24.571706771850586,5.580720901489258,21.950735092163086,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-18,20.10913848876953,8.756715774536133,8.323233604431152,35.61274337768555,46.294368743896484,3.0905673503875732,15.02130126953125,24.664297103881836,5.260394096374512,22.298114776611328,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-21,20.02406120300293,8.785032272338867,8.597463607788086,35.61274337768555,45.030357360839844,3.0337295532226563,15.03830337524414,24.58011817932129,5.383822917938232,22.53282928466797,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-22,20.34116554260254,8.806269645690918,8.923574447631836,36.125160217285156,48.58538818359375,3.14030122756958,15.293334007263184,24.352840423583984,5.519006729125977,22.74877166748047,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-23,19.877111434936523,8.7708740234375,8.79016399383545,34.545223236083984,46.68937301635742,3.168720245361328,15.03830337524414,24.142393112182617,5.66300630569458,22.420166015625,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-24,19.877111434936523,8.650530815124512,8.797576904296875,33.92178726196289,45.5833625793457,3.14030122756958,14.681262016296387,24.100303649902344,5.451414585113525,22.401391983032227,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-25,20.093671798706055,8.339056015014648,8.612287521362305,33.73389434814453,45.6623649597168,3.1047773361206055,14.757773399353027,24.0413818359375,5.586597919464111,22.363834381103516,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-28,20.27155876159668,8.54434585571289,8.649344444274902,34.16091537475586,45.42536163330078,3.0905673503875732,14.89378833770752,24.327587127685547,5.289782524108887,22.551607131958008,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-29,20.17874526977539,8.424003601074219,8.649344444274902,33.73389434814453,45.26736068725586,3.0976722240448,15.344339370727539,23.721500396728516,5.686515808105469,22.861433029174805,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-30,20.480382919311523,8.424003601074219,8.893927574157715,34.91244888305664,44.31935119628906,3.1758251190185547,15.4463529586792,24.605377197265625,5.818760395050049,22.87082290649414,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-10-31,20.828428268432617,8.459397315979004,9.034747123718262,35.18574523925781,42.976341247558594,3.197138786315918,14.953295707702637,24.58853530883789,5.859903335571289,22.166671752929688,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-11-01,21.82615089416504,8.813347816467285,9.38309383392334,36.05684280395508,43.8453483581543,3.3605480194091797,15.514363288879395,24.445436477661133,5.818760395050049,23.53742027282715,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-11-04,22.01177215576172,8.92661190032959,9.44238567352295,37.02188491821289,44.398353576660156,3.5807952880859375,16.236948013305664,24.681133270263672,5.877536773681641,24.316680908203125,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-11-05,21.46263885498047,8.565583229064941,9.227448463439941,35.62129211425781,45.26736068725586,3.6163198947906494,15.922412872314453,24.024539947509766,5.777618408203125,24.19462776184082,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-11-06,21.39303207397461,8.714241981506348,9.2867431640625,35.535884857177734,46.05736541748047,3.6021106243133545,15.8969087600708,24.56328773498535,5.798189640045166,24.297903060913086,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-11-07,21.586387634277344,8.7637939453125,9.412741661071777,35.7664794921875,47.005374908447266,3.5239577293395996,15.769392013549805,24.80739974975586,5.995087146759033,24.204015731811523,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-11-08,21.300220489501953,8.501872062683105,9.316387176513672,35.5188102722168,47.47937774658203,3.488433599472046,15.318839073181152,24.209733963012695,5.965698719024658,23.959909439086914,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-11-11,21.38529396057129,8.501872062683105,9.39050579071045,35.860416412353516,50.87640380859375,3.6447391510009766,15.20832347869873,24.512779235839844,5.992147445678711,24.59834098815918,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-11-12,20.65827178955078,8.353214263916016,9.264508247375488,34.81850814819336,52.377418518066406,3.5665862560272217,15.03830337524414,24.234989166259766,5.951004981994629,24.08196449279785,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-11-13,20.57319450378418,8.29658031463623,9.279332160949707,35.100337982177734,52.06141662597656,3.623424530029297,14.961793899536133,24.04979133605957,5.848148345947266,23.38719940185547,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-11-14,21.168737411499023,8.424003601074219,9.820378303527832,37.60261917114258,53.56242752075195,3.7228899002075195,14.409228324890137,24.714807510375977,5.9363112449646,24.08196449279785,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-11-18,21.044984817504883,8.636372566223145,9.598029136657715,37.02188491821289,50.79740524291992,3.7228899002075195,14.591858863830566,24.67271614074707,6.027413368225098,24.232181549072266,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-11-19,20.727880477905273,8.44524097442627,9.516502380371094,36.72297286987305,51.90341567993164,3.7299964427948,15.0807466506958,24.167644500732422,6.095004558563232,24.570173263549805,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-11-21,21.292484283447266,8.424003601074219,9.924139976501465,37.50868225097656,50.08639907836914,3.9076156616210938,15.649497985839844,24.87474250793457,6.127330780029297,24.35423469543457,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-11-22,21.075923919677734,8.494791984558105,9.738851547241211,37.40619659423828,48.98038864135742,4.035499572753906,16.164926528930664,24.83265495300293,6.186106204986572,24.316680908203125,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-11-25,21.091392517089844,8.282423973083496,9.635087013244629,36.535091400146484,50.48140335083008,4.014186382293701,16.262680053710938,24.613794326782227,6.28308629989624,24.513105392456055,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-11-26,20.696943283081055,8.402766227722168,9.5090913772583,36.89377975463867,49.37539291381836,4.014186382293701,16.093835830688477,23.990869522094727,6.259575843811035,23.474018096923828,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-11-27,20.37210464477539,8.282423973083496,9.160745620727539,36.227638244628906,49.849395751953125,3.9786622524261475,15.48953628540039,23.990869522094727,6.341861724853516,22.671083450317383,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-11-28,20.882568359375,8.30366039276123,9.331212997436523,36.93647766113281,51.19240951538086,3.964451789855957,15.729477882385254,24.445436477661133,6.435902118682861,22.935579299926758,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
2019-11-29,20.758817672729492,8.600977897644043,9.264508247375488,37.01334762573242,50.00740051269531,4.028395175933838,15.6139497756958,24.34442138671875,6.582840919494629,22.510496139526367,2025-03-21,MATRIZ_PRECO_CT_B3_IMOB
