ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
N1VO34,NOVO NORDISK,DRN,274810240,1.279,95527195.13908592,2.876774928855402,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
NVDC34,NVIDIA CORP,DRN,1185600000,4.399,95527195.13908592,12.411125421130468,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
OXYP34,OCCIDENT PTR,DRN,52822248,0.196,95527195.13908592,0.5529550817763647,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
ORCL34,ORACLE,DRN,164389260,1.053,95527195.13908592,1.7208634646987397,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
PAGS34,PAGSEGURO,DRN,10433670,0.009,95527195.13908592,0.10922198631299453,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
P2LT34,PALANTIRTECH,DRN,62083140,0.139,95527195.13908592,0.6499001662260473,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
P2AN34,PALOALTO NET,DRN,189180000,0.306,95527195.13908592,1.9803784642117592,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
PYPL34,PAYPAL HOLD,DRN,215628000,0.243,95527195.13908592,2.257242031298516,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
P1DD34,PDD HOLDING,DRN,132858700,0.703,95527195.13908592,1.3907945251251235,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
PEPB34,PEPSICO INC,DRN,13830000,0.057,95527195.13908592,0.1447755268001302,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
PFIZ34,PFIZER,DRN,225856520,0.581,95527195.13908592,2.364316461622859,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
PGCO34,PG,DRN,329964040,1.247,95527195.13908592,3.454137217360754,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
P1LD34,PROLOGIS INC,DRN ED,110863440,0.447,95527195.13908592,1.1605432341919468,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
QCOM34,QUALCOMM,DRN,133560000,0.587,95527195.13908592,1.3981358900524503,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
R1IN34,REALTY INCOM,DRN,14478472,0.157,95527195.13908592,0.15156387643246091,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
RIOT34,RIO TINTO,DRN,12513210,0.337,95527195.13908592,0.1309910751779217,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
R2BL34,ROBLOX CORP,DRN,57365070,0.097,95527195.13908592,0.6005103564118832,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
SSFO34,SALESFOR INC,DRN,212960000,0.934,95527195.13908592,2.2293128118116936,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
BCSA34,SANTANDER,DRN,161841500,0.245,95527195.13908592,1.694192944369,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
SCHW34,SCHWAB,DRN,141734560,0.444,95527195.13908592,1.4837090086612192,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
S2EA34,SEA LTD,DRN,130307750,0.074,95527195.13908592,1.3640906111633886,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
S2HO34,SHOPIFY INC,DRN,1447015200,0.342,95527195.13908592,15.147678081547053,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
S1BS34,SIBANYE STIL,DRN,14152836,0.014,95527195.13908592,0.14815504610382121,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
SIMN34,SIMON PROP,DRN,13049896,0.17,95527195.13908592,0.13660922401206882,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
S1LG34,SL GREEN REA,DRN ED,1287960,0.01,95527195.13908592,0.013482652747468958,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
SNEC34,SONY GROUP,DRN,12612320,0.429,95527195.13908592,0.13202858077887333,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
S1PO34,SPOTIFY TECH,DRN,7939744,0.137,95527195.13908592,0.08311501231078618,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
S2TA34,STAG INDUSTR,DRN,9078545,0.026,95527195.13908592,0.0950362353545689,JAN/2024 ATE ABR/2024 - 20231227,2023-12-31,CARTEIRA_TEORICA_B3_PREVIA_QUADRIMESTRE_BDRX
