date,abcb4.sa,b3sa3.sa,bpan4.sa,brsr6.sa,bbse3.sa,bbdc3.sa,bbdc4.sa,bbas3.sa,ciel3.sa,itsa4.sa,itub3.sa,itub4.sa,pssa3.sa,sanb11.sa,sula11.sa,wizs3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2014-09-09,6.594032,3.269806,2.985735,8.171791,19.153151,10.700018,10.583861,22.225355,16.532579,4.766124,12.948162,15.283716,9.187478,9.553519,9.400456,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-09-10,6.508803,3.223408,2.949977,8.144276,19.091204,10.572371,10.322097,21.874966,16.350201,4.716335,12.963217,15.11869,9.152368,9.541426,9.337448,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-09-11,6.683744,3.242944,2.941038,8.199306,19.231995,10.575147,10.273521,22.032982,16.136112,4.711808,12.782493,15.095113,9.216739,9.390264,9.457164,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-09-12,6.535719,3.089099,2.914221,8.023211,18.421038,10.244932,9.984772,21.270382,15.747576,4.548862,12.466228,14.552913,8.871477,9.607941,9.343752,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-09-15,6.463945,3.194105,2.887402,7.979191,18.37599,10.597354,10.322097,21.847488,16.319988,4.634861,12.579179,14.922243,8.935849,9.644217,9.268143,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-09-16,6.481888,3.267364,2.878463,8.160786,18.725145,10.78049,10.583861,22.80933,16.687044,4.7797,12.989573,15.307273,9.102628,9.553519,9.595774,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-09-17,6.378716,3.269806,2.860584,8.270846,18.595623,10.758289,10.637837,22.80933,16.336123,4.788752,13.046044,15.374073,9.184553,9.674449,9.671384,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-09-18,6.459459,3.174567,2.824827,8.270846,18.145088,10.536306,10.497509,22.452068,16.029566,4.79328,12.850266,15.193333,8.970958,9.886078,9.608377,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-09-19,6.302457,3.120845,2.949977,8.281845,18.24646,10.447499,10.254634,22.032982,16.045702,4.630333,12.613063,14.831871,8.853922,9.777241,9.803693,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-09-22,6.091629,3.003631,2.798009,8.001201,17.86351,10.405878,10.170982,20.988701,15.76335,4.585072,12.500106,14.631491,9.108481,9.843753,9.702883,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-09-23,6.109572,3.025608,2.833766,8.281845,17.739613,10.317085,10.087326,20.707018,15.779481,4.526231,12.473752,14.560775,8.830514,9.734917,9.482365,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-09-24,6.109572,3.030492,2.815888,8.116763,18.015566,10.425303,10.165581,20.610836,15.690738,4.553388,12.44363,14.674716,8.798329,9.704681,9.633577,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-09-25,6.006401,3.010957,2.860584,8.045224,18.015566,10.167235,9.922712,20.074951,15.610072,4.422127,12.409746,14.215024,8.90659,9.710726,9.545368,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-09-26,6.208259,3.101309,2.860584,8.226822,17.570671,10.575147,10.35988,20.49404,15.549565,4.585072,12.707186,14.812233,8.915367,9.812879,9.608377,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-09-29,5.997428,2.849786,2.869524,7.698543,17.908566,9.837025,9.631261,18.742115,15.884359,4.281816,12.014412,13.774981,8.558401,9.612615,9.31855,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-09-30,6.078173,2.732571,2.815888,8.089245,18.133829,9.712152,9.401883,17.381807,16.134441,4.195816,11.826162,13.299581,8.312622,9.606546,9.589475,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-01,5.831457,2.659311,2.815888,7.494936,17.857878,9.390266,9.059159,17.65662,15.61814,4.069082,11.402383,12.955626,8.40918,9.703643,9.142133,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-02,5.853884,2.695941,2.833766,7.814103,17.795929,9.575958,9.345578,17.484858,15.428556,4.173184,11.662294,13.388015,8.602288,9.527657,9.381555,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-03,5.903229,2.720361,2.735434,7.582983,17.852251,9.745314,9.539991,17.869593,15.654445,4.26371,11.846881,13.702471,8.698845,9.50338,9.387857,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-06,6.176859,2.94258,2.771191,7.649014,18.049351,10.497734,10.260961,19.999382,16.235283,4.544336,12.434508,14.437519,8.777847,9.527657,9.406755,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-07,6.190317,3.013397,2.798009,7.759071,18.026829,10.442207,10.193458,20.775717,16.578135,4.557913,12.506081,14.461104,8.690067,9.230294,9.261846,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-08,6.199286,3.010957,2.762252,7.593987,17.801563,10.189549,10.107051,20.906254,16.457138,4.503599,12.208503,14.272427,8.455992,9.284913,8.978315,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-09,6.212744,3.098868,2.815888,7.957179,17.784668,10.356134,10.304167,21.710079,16.618475,4.530756,12.321505,14.453232,8.520362,8.951141,8.738896,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-10,6.136486,2.927928,2.806949,7.792091,17.148294,9.947998,9.788421,20.679539,16.142509,4.354235,11.978716,13.855762,8.280435,8.799428,8.392367,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-13,6.37423,3.162357,2.771191,7.907651,17.542509,10.600455,10.574191,23.00169,16.646711,4.639384,12.683125,14.936717,8.0961,8.981485,8.549879,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-14,6.387687,3.162357,2.771191,8.243329,17.576296,10.603236,10.720004,22.864286,15.593935,4.702754,12.882767,15.074291,8.438437,9.04824,8.682191,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-15,6.347317,3.064679,2.717555,8.226822,17.19898,10.103477,10.134048,21.98489,15.247048,4.526231,12.370473,14.398212,8.242397,8.890456,8.625488,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-16,6.167885,2.881531,2.503011,7.973684,16.748447,9.753649,9.774916,21.407784,14.670238,4.363288,12.065351,14.016933,8.368214,8.744808,8.783001,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-17,6.28003,2.976769,2.449375,7.764579,17.120132,10.170114,10.152955,21.97802,15.610072,4.503599,12.212264,14.425722,8.555475,9.042169,8.732597,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-20,6.118544,2.847344,2.404679,7.792091,16.75408,9.975764,9.912632,20.555874,15.186544,4.413077,12.054051,14.071964,8.850996,9.090717,8.644387,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-21,6.010887,2.610472,2.324225,7.263813,16.528816,9.420473,9.483288,19.305471,14.924356,4.141501,11.443825,13.364425,8.48525,9.315254,8.619184,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-22,5.979485,2.58361,2.413618,7.087723,16.540079,9.420473,9.423883,18.858912,15.154275,4.118869,11.372247,13.277953,8.488177,9.242431,8.386063,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-23,5.728284,2.476163,2.324225,6.768556,16.134602,9.026215,8.921635,17.14134,14.896118,3.937822,10.912691,12.676554,8.48525,9.460901,8.190746,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-24,5.858371,2.603146,2.422557,7.142749,16.185287,9.131722,9.156558,17.690969,14.702512,4.055504,11.202735,13.03032,8.631547,9.466969,8.505774,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-27,5.678942,2.568958,2.3868,7.043699,16.669601,8.842976,9.05665,16.777216,15.291418,3.992137,10.871248,12.743375,8.558401,9.163542,8.568781,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-28,5.925656,2.659311,2.368921,7.461918,17.260925,9.234452,9.491391,17.965775,15.844018,4.146029,11.342112,13.325126,8.728105,9.1332,8.839705,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-29,5.880799,2.539655,2.458315,7.478428,17.458033,8.965136,9.116054,17.491728,15.706877,4.019293,11.063363,12.939912,8.461845,8.502066,8.243401,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-30,5.988457,2.561631,2.538769,7.946172,17.998669,9.659245,9.734412,18.721512,15.747212,4.327078,11.948583,13.985482,8.760819,8.65985,8.230769,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-10-31,6.176859,2.661753,2.574526,8.144276,18.618149,10.128466,10.077344,19.051285,16.412762,4.476442,12.310205,14.437519,8.880423,8.101541,8.312887,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-11-03,5.957057,2.588494,2.199074,7.951676,18.477362,9.873035,9.947729,18.803949,16.388559,4.45381,12.232944,14.3923,9.020949,7.458272,8.211817,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-11-04,6.078173,2.590936,2.225892,7.907651,18.5562,10.078267,10.074904,19.752054,16.336123,4.535284,12.425147,14.667556,8.91032,8.526341,8.117064,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-11-05,6.010887,2.522561,2.261649,7.593987,18.370358,9.833812,9.926306,18.185627,15.815783,4.508126,12.474131,14.506328,8.91032,8.344284,8.173915,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-11-06,5.925656,2.454185,2.25271,7.555465,17.638245,9.658803,9.712865,17.416157,15.307551,4.340654,11.991756,13.9794,8.689056,8.556685,8.085482,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-11-07,5.975,2.449301,2.25271,7.979191,17.801563,9.722698,9.753393,17.855852,15.589903,4.413077,12.059585,14.215341,8.635238,8.647714,7.832809,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-11-10,5.898742,2.415113,2.225892,7.951676,18.077511,9.71158,9.804726,17.175694,15.206712,4.413077,12.13496,14.176009,8.748857,8.526341,8.009679,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-11-11,5.885286,2.424881,2.25271,7.82511,17.993036,9.825473,9.864164,16.928362,15.26318,4.390443,12.13496,14.168154,8.760819,8.520274,7.832809,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-11-12,5.907713,2.473721,2.270589,7.709545,18.195776,9.722698,9.891185,17.381807,15.759315,4.435706,12.13496,14.274326,8.823609,8.617371,7.719108,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-11-13,5.858371,2.407787,2.261649,7.979191,17.626982,9.464347,9.629111,17.113863,15.642342,4.277288,11.863622,13.814245,8.82062,8.6113,7.58014,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-11-14,5.773143,2.412672,2.270589,7.924158,17.458033,9.597687,9.661534,16.818438,15.779481,4.322549,11.878694,13.881093,8.644208,8.477793,7.788592,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-11-17,5.831457,2.356506,2.288468,7.720554,17.559402,9.361567,9.445395,17.230659,16.174778,4.277288,11.746792,13.778844,8.686068,8.483862,7.687526,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-11-18,5.831457,2.444103,2.288468,7.665524,18.195776,9.803253,9.86957,17.862724,16.941164,4.399496,12.067127,14.179947,8.94022,8.593094,7.921245,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-11-19,5.943599,2.463853,2.324225,7.676533,18.747677,10.175492,10.293751,18.920748,17.425194,4.571493,12.455291,14.750134,9.071783,8.951141,7.826493,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-11-21,6.167885,2.604574,2.306346,7.973684,19.569893,10.839416,11.07726,20.49404,17.445362,4.838541,13.303243,15.721407,9.418627,9.145336,7.927563,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-11-24,6.154429,2.597168,2.342103,8.237824,18.809622,10.689406,10.898951,19.779531,17.643011,4.743489,13.001747,15.395029,9.409659,9.078581,8.110747,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-11-25,6.185829,2.616919,2.216953,7.676533,18.86594,10.992202,11.055651,20.068079,17.901163,4.834015,13.133651,15.591651,9.325936,9.357735,8.205499,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-11-26,6.190317,2.624324,2.234831,7.936571,18.809622,10.703301,10.942172,19.813885,17.634945,4.761594,12.948992,15.461886,9.254176,9.102854,7.959146,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-11-27,6.271058,2.604574,2.25271,7.96442,18.854677,10.536624,10.736843,20.019983,17.586538,4.725386,12.964055,15.23381,9.4276,9.030033,8.186548,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-11-28,6.257601,2.599637,2.145438,8.17606,18.877205,10.625518,10.707119,20.40473,17.594608,4.752543,12.88868,15.218082,9.278096,8.805496,8.028628,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-01,6.078173,2.436697,2.145438,7.797334,17.998669,10.069933,10.158668,18.913876,16.949232,4.505509,12.441916,14.511951,9.074772,8.708398,7.535922,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-02,6.082658,2.36757,2.163317,7.880876,18.066248,10.022354,10.012873,18.522264,17.271919,4.500977,12.276019,14.390009,9.080753,8.702328,7.693841,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-03,6.0378,2.407071,2.163317,7.797334,17.829723,10.130744,10.123711,18.549751,17.142843,4.541773,12.306184,14.511951,9.003011,8.805496,7.89598,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-04,5.9122,2.370039,2.154378,7.568983,17.846619,9.89728,9.907442,18.302427,17.062166,4.442052,12.272247,14.295594,9.373778,8.593094,7.971778,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-05,6.006401,2.38732,2.163317,7.635818,18.021194,9.977882,10.126408,18.707762,17.259819,4.537238,12.453222,14.567024,9.209322,8.690193,7.839126,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-08,5.835942,2.293506,2.172256,7.50772,17.762142,9.658255,9.618199,17.732189,16.711248,4.364996,12.215695,14.024154,9.074772,8.417107,7.643306,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-09,5.844913,2.271287,2.11862,7.201394,17.86351,9.672152,9.842567,17.285624,16.699142,4.40579,12.245858,14.079226,8.850519,8.411037,7.415904,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-10,5.795571,2.236725,2.047106,7.240382,17.824091,9.563756,9.556026,16.440578,16.779823,4.324202,11.955541,13.866797,8.802679,8.222913,7.618038,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-11,5.840428,2.221912,2.056045,7.452021,17.936722,9.749974,9.785797,17.14134,16.860491,4.378595,12.046027,14.024154,8.659156,8.186502,7.59909,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-12,5.82697,2.177473,1.98453,7.379621,17.626982,9.216338,9.212707,16.180117,16.574106,4.147426,11.442788,13.276725,8.533578,8.089402,7.380761,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-15,5.831457,2.197222,1.877258,6.984183,17.328505,9.038456,8.953196,15.400011,16.15461,4.061306,11.231647,12.993491,8.431914,7.725293,7.25871,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-16,5.719314,2.18488,1.850441,6.722414,16.984978,9.0329,8.999152,14.968172,16.086037,4.056771,11.088376,12.930551,8.192711,7.585713,7.130238,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-17,5.786598,2.295976,1.877258,7.318354,17.503086,9.547082,9.439775,16.14529,16.235283,4.287941,11.616216,13.583562,8.533578,7.858799,7.37434,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-18,5.607169,2.313256,1.877258,7.407466,17.463667,9.452582,9.383009,16.228876,16.090075,4.260744,11.420163,13.48128,8.5664650000000009,7.949829,7.400033,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-19,5.714827,2.313256,1.805744,7.463161,17.486193,9.630462,9.623603,16.960211,16.295784,4.346865,11.62752,13.689783,8.757828,8.059061,7.695521,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-22,5.746228,2.38732,1.796805,7.741637,17.542509,9.791665,9.704703,17.113449,16.134441,4.37671,11.951777,13.784184,8.760819,8.059061,7.868956,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-23,5.652026,2.431759,1.921955,7.908723,17.72835,9.913295,9.861459,17.050762,16.073935,4.381259,12.000786,13.847138,9.203623,7.998375,8.080937,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-26,5.741741,2.392259,2.047106,7.752776,18.426668,9.763481,9.652232,17.099516,16.134441,4.313015,11.948009,13.650443,9.18254,8.083333,8.20299,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-29,5.82697,2.436697,2.011348,8.131505,18.207041,9.839804,9.718302,16.925385,16.420832,4.326665,12.012102,13.689783,9.336136,8.198638,8.286495,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2014-12-30,6.055743,2.42929,2.100741,8.047959,17.947989,9.701291,9.652232,16.556236,16.808054,4.272071,12.177989,13.611107,9.155437,8.059061,8.292916,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-02,5.776156,2.34782,2.056045,7.96442,17.091974,9.664548,9.442986,15.776132,16.021492,4.171978,11.693281,13.313969,9.336136,7.82714,7.811144,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-05,5.730131,2.283631,1.930895,7.908723,16.579496,9.545417,9.462475,15.44877,15.476963,4.185627,11.561257,13.380876,9.318066,7.771759,7.650552,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-06,5.592056,2.30585,1.921955,7.290508,17.283455,9.799964,9.773751,15.664692,15.166378,4.217475,11.674424,13.59733,9.20061,7.82714,7.464267,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-07,5.481596,2.397196,1.913016,7.685942,17.007502,10.232685,10.162169,16.35424,15.307551,4.37671,11.938458,14.089279,9.215666,8.153269,7.444998,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-08,5.486197,2.365102,1.966652,7.463161,16.95682,10.255318,10.214512,16.409967,15.731078,4.422206,12.108206,14.309665,9.155437,8.017894,7.335795,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-09,5.403352,2.303382,1.98453,7.323924,16.404919,9.896123,9.771004,15.699516,16.061832,4.267519,11.961097,13.683906,9.013888,7.9379,7.297253,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-12,5.338917,2.236725,1.98453,7.296077,16.78224,9.729254,9.597457,15.427874,15.662509,4.194726,11.568809,13.35332,8.763921,7.777913,7.252288,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-13,5.430966,2.241661,1.939834,7.179117,16.433079,9.630268,9.627756,15.337326,15.11797,4.208375,11.463189,13.337583,8.634419,7.759452,7.207322,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-14,5.407953,2.2861,1.948773,7.240382,16.151497,9.743402,9.729681,15.44877,15.267209,4.231123,11.493365,13.428098,8.848245,7.864059,7.515659,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-15,5.292892,2.276225,1.948773,7.006461,16.472504,9.672691,9.63051,15.351254,15.077639,4.222023,11.557486,13.310032,8.50793,8.122503,7.265137,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-16,5.430966,2.345351,1.877258,7.329494,17.06382,9.69814,9.724171,15.532353,15.731078,4.299368,11.731002,13.514691,8.658513,8.091735,7.496387,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-19,5.384941,2.216974,1.877258,6.961905,16.669601,9.443603,9.520321,15.4627,15.400324,4.103734,11.391523,13.026673,8.613338,7.864059,7.406457,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-20,5.292892,2.261412,1.948773,6.77254,16.427448,9.367245,9.490016,15.393048,15.56973,4.185627,11.22555,13.069965,8.610329,8.06097,7.60559,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-21,5.315905,2.365102,1.966652,6.995322,17.091974,9.799964,9.721416,15.783101,15.702847,4.353962,11.636703,13.455647,8.794039,8.147115,7.901074,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-22,5.306699,2.466322,1.957713,6.961905,17.131401,9.777339,9.828852,15.915439,15.912589,4.399458,11.617843,13.522554,8.902458,8.116349,7.901074,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-23,5.292892,2.424352,1.913016,6.989752,16.979347,9.684008,9.743453,15.873643,15.557629,4.36761,11.640469,13.392684,8.757898,8.09789,7.881805,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-26,5.260674,2.394727,1.895137,6.850513,16.877974,9.791477,9.900473,15.692555,15.190577,4.363061,11.636703,13.550103,8.932573,8.307105,7.83684,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-27,5.228456,2.439165,1.814683,6.850513,16.658342,9.898954,9.917003,16.019913,15.690738,4.363061,11.625396,13.498943,8.914503,8.153269,7.856109,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-28,5.177828,2.384852,1.805744,6.694568,16.281025,9.675522,9.710401,15.330359,15.759315,4.272071,11.523541,13.223455,8.700674,8.147115,7.612013,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-29,5.200843,2.431759,1.698472,6.644441,16.624556,9.604821,9.578172,15.009966,16.223181,4.244771,11.440561,13.132934,8.541058,8.24557,7.599165,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-01-30,5.223855,2.271287,1.537564,6.79482,16.776609,9.47471,9.291679,14.390064,16.134441,4.15833,11.357569,12.947959000000001,8.282056,7.648691,7.303678,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-02-02,5.177828,2.300913,1.519686,6.455078,16.883604,9.715114,9.388093,14.069669,16.14654,4.199276,11.510415,13.119239,8.07124,7.753299,7.110968,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-02-03,5.223855,2.365102,1.5912,6.349257,17.041296,9.876079,9.735595,14.522403,16.336123,4.335764,11.699107,13.485413,8.16159,7.980975,7.175206,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-02-04,5.338917,2.407071,1.573321,6.844946,17.001873,9.989275,9.980911,15.532353,16.570066,4.495001,12.084052,13.981519,8.309163,8.220958,7.393609,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-02-05,5.430966,2.389789,1.519686,7.167977,16.973711,9.946822,9.821038,15.873643,16.699142,4.495001,12.06518,13.863394,8.522988,8.184036,7.60559,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-02-06,5.476993,2.328069,1.555443,6.973042,16.517551,9.960975,9.862387,15.253739,16.804022,4.549595,12.057631,13.831897,8.32422,8.104043,7.387183,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-02-09,5.476993,2.328069,1.609079,7.056588,16.923031,9.949651,9.964377,15.64379,16.779823,4.517747,12.076497,13.91852,8.456732,8.233266,7.515659,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-02-10,5.449377,2.30585,1.575028,6.934059,16.506287,9.799959,9.75604,15.12141,17.102509,4.458601,11.94819,13.741335,8.432638,7.968669,7.515659,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-02-11,5.592056,2.214506,1.583977,6.683429,16.607656,9.680618,9.493032,15.288572,16.840321,4.374303,11.942101,13.509047,8.438663,8.110196,7.451422,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-02-12,5.56444,2.288568,1.530282,6.650012,17.035662,10.103988,9.869546,16.096537,17.340488,4.430146,12.101066,13.864126,8.580209,8.430173,7.400033,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-02-13,5.569043,2.315725,1.521334,6.91735,17.339209,10.248892,10.132549,17.134348,17.344522,4.583712,12.484924,14.324103,8.571175,8.780919,7.708367,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-02-18,5.523018,2.379915,1.521334,7.067727,17.512659,10.359715,10.24329,16.68161,17.505869,4.653514,12.484924,14.408846,8.565151,8.707078,7.823993,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-02-19,5.476993,2.384852,1.521334,7.012028,18.27006,10.345505,10.221141,16.960211,17.429226,4.644207,12.593487,14.404805,8.733804,8.75015,7.92677,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-02-20,5.555234,2.397196,1.503436,6.934059,18.408817,10.294361,10.246056,16.758303,17.425194,4.653514,12.601242,14.481467,8.727781,8.614777,7.753334,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-02-23,5.513812,2.36757,1.530282,6.956336,18.501326,10.402331,10.345721,16.695385,17.517963,4.686089,12.775717,14.622703,9.065085,8.627083,7.83684,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-02-24,5.541428,2.456446,1.530282,6.861653,18.888695,10.567138,10.459228,16.534573,17.530071,4.727971,12.787354,14.776027,9.312042,8.793224,8.061667,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-02-25,5.50921,2.439165,1.512384,7.15127,19.021677,10.734775,10.51736,16.185011,17.421165,4.746585,12.795117,14.81234,9.709581,8.707078,8.055243,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-02-26,5.476993,2.476197,1.503436,6.895072,19.114182,10.60123,10.539513,16.087133,17.711584,4.774507,12.8649,14.884964,9.571045,8.91014,8.158027,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-02-27,5.500006,2.488541,1.682416,7.090004,18.593832,10.609756,10.409396,16.583525,18.034271,4.695396,12.690423,14.7276,9.432507,8.713228,8.331462,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-03-02,5.633479,2.382383,1.566079,7.02317,18.848223,10.382445,10.268204,16.548569,17.647041,4.655782,12.645812,14.660999,9.411428,8.411715,8.286495,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-03-03,5.587453,2.431759,1.566079,7.073296,18.940731,10.404404,10.290555,16.520594,17.909231,4.665103,12.777697,14.77403,9.215666,8.534782,8.427815,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
2015-03-04,5.555234,2.451509,1.592926,6.77811,18.362564,10.313438,10.077268,15.688626,17.647041,4.62782,12.824244,14.644844,9.272891,8.645544,8.344306,NA,2022-11-11,MATRIZ_PRECO_CT_B3_IFNC
