date,also3.sa,alpa4.sa,abev3.sa,arzz3.sa,b3sa3.sa,bpan4.sa,bbse3.sa,bbdc3.sa,bbdc4.sa,brap4.sa,bbas3.sa,brkm5.sa,brfs3.sa,ccro3.sa,cmig4.sa,ciel3.sa,cogn3.sa,cple6.sa,csan3.sa,cpfe3.sa,cvcb3.sa,cyre3.sa,dxco3.sa,ecor3.sa,elet3.sa,elet6.sa,embr3.sa,enbr3.sa,engi11.sa,enev3.sa,egie3.sa,eqtl3.sa,eztc3.sa,flry3.sa,ggbr4.sa,goau4.sa,goll4.sa,hype3.sa,itsa4.sa,itub4.sa,jbss3.sa,klbn11.sa,rent3.sa,lren3.sa,mglu3.sa,mrfg3.sa,beef3.sa,mrve3.sa,mult3.sa,pcar3.sa,petr3.sa,petr4.sa,prio3.sa,qual3.sa,radl3.sa,rail3.sa,sbsp3.sa,sanb11.sa,smto3.sa,csna3.sa,slce3.sa,suzb3.sa,taee11.sa,vivt3.sa,tims3.sa,tots3.sa,ugpa3.sa,usim5.sa,vale3.sa,viia3.sa,wege3.sa,yduq3.sa,DATE_UPDATE,CARTEIRA_TEORICA
2017-04-18,19.845688,8.891048,14.834113,27.355595,5.331014,1.638871,18.896507,12.629344,12.472093,9.009236,23.573097,21.793056,40.610001,14.211553,3.862525,17.747393,13.2289,1.686203,7.965247,17.770378,29.729479,9.688752,5.734979,8.535714,12.406223,13.903415,15.482932,9.288614,18.640764,3.5775,17.760775,10.357984,12.139729,17.992432,6.879438,2.805376,10.16,24.343479,5.488924,20.498407,8.21,11.824506,12.388398,21.96229,0.734061,4.015332,8.21443,10.226374,19.746561,76.302742,6.784247,6.213272,0.7794,16.092937,12.031647,8.930231,28.944139,17.923759,14.290916,4.966478,5.18154,18.122595,12.53868,23.023258,8.513974,8.837015,32.037056,3.365053,17.759552,4.368381,5.997346,14.337772,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-04-19,19.799728000000002,9.026446,14.785102,27.876656,5.225475,1.572654,18.544518,12.431143,12.347413,8.903753,22.712717,21.366148,40.310001,13.989497,3.821608,17.71154,13.11671,1.678386,7.75397,17.791031,29.593235,9.448357,5.715969,8.472083,12.135831,13.776894,15.355783,9.178691,18.335585,3.575,17.510695,10.171753,12.021565,17.879934,6.828045,2.812218,9.9,24.261543,5.39782,20.318039,8.169756,11.800698,12.354553,21.295645,0.768026,3.969027,8.140128,9.947472,19.317413,76.302742,6.591886,5.992942,0.7672,16.502808,11.879347,8.84033,28.997507,17.866816,14.373524,4.823802,5.310364,18.122595,12.72157,23.246164,8.571891,8.90603,31.720526,3.365053,17.799595,4.328577,5.94418,14.337772,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-04-20,19.790535,8.913615,14.687078,27.789812,5.182179,1.531269,18.916059,12.292403,12.133115,9.373634,22.894997,21.930773,40.650002,14.079967,3.891167,17.740223,13.322389,1.696811,7.654666,17.777262,29.486189,9.615905,5.677946,8.490264,12.469843,14.282983,15.346002,9.247392,18.714998,3.6875,17.57704,10.269302,12.13351,18.12101,7.011592,2.901169,10,23.991423,5.35227,20.020973,8.081216,11.999095,12.379935,21.606993,0.798598,4.207169,8.049315,10.246296,19.553881,76.302742,6.695104,6.116327,0.7746,16.518272,11.837463,8.6805040000000009,27.37863,18.059006,14.373524,5.068389,5.267422,18.122595,12.619368,23.469076,8.697927,8.793096,31.815481,3.433035,18.72061,4.278824,6.004437,14.674744,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-04-24,19.808918,8.921137,14.727922,27.694281,5.146999,1.49816,18.857395,12.526277,12.355212999999999,9.50309,23.551229,22.584904,40.650002,14.178657,3.85025,17.876463,13.387832,1.667219,7.730728,17.811686,29.05801,9.426501,5.715969,8.399362,12.716379,14.550086,15.287318,9.006932,18.203613,3.695,17.60256,10.219642,12.077538,18.088869,7.092355,2.955908,10.14,24.910698,5.48323,20.408226,8.250245,12.2213,12.523758,21.807747,0.782939,4.240244,8.09885,10.193171,19.591835,76.302742,6.751406,6.182424,0.8098,17.090532,12.183946,8.610581,26.996145,18.286791,14.56352,5.014037,5.31895,18.122595,12.162146,23.373539,8.581402,8.923506,32.177231,3.424537,18.931351,4.179316,6.078871,14.674744,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-04-25,20.02953,9.425115,14.964808,27.963499,5.184883,1.514715,19.046427,12.565918,12.468204,9.886666,23.697062,23.018702,39.939999,14.104638,3.833883,17.768906,13.743096,1.676152,7.817353,17.832342,28.853647,9.703324,5.703294,8.481174,13.527554,15.50603,15.131677,9.274872,18.310841,3.6925,17.735256,10.251566,12.668355,18.880405,7.224511,3.017489,10.08,24.623419,5.494617,20.540844,8.427322,12.467314,12.408136,21.859791,0.781075,4.518075,8.263963,10.485353,19.866257,76.302742,6.887465,6.319028,0.846,16.835337,12.545657,8.590604,26.311234,18.64982,14.348742,5.177095,5.29605,18.122595,12.452616,24.277906,8.706253,8.804106,32.489239,3.441532,19.552053,4.179316,6.114319,15.070171,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-04-26,19.99276,9.515377,14.874955,28.137182,5.165941,1.489883,19.137686,12.605555,12.678603,9.68529,23.412689,23.060019,39.450001,14.137536,3.641575,17.467737,13.855284,1.661635,7.570156,17.839226,29.427803,9.557627,5.658935,8.381182,13.646845,15.597409,15.092296,9.178691,18.352083,3.635,17.648493,10.23383,12.562628,18.506733,7.202486,3.044858,9.91,24.828619,5.477536,20.577991,8.403174,12.574553,12.402495,21.383932,0.79103,4.557765,8.3878,10.385745,19.5714,76.302742,6.765481,6.169203,0.86,16.935865,12.688438,8.570624,26.720406,18.913198,14.299176,5.394506,5.439186,18.122595,12.398827,24.182379,8.697927,8.73498,32.113918,3.62848,19.124456,4.179316,6.326989,15.289853,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-04-27,19.99276,9.658298,14.866788,27.920082,5.128056,1.539546,18.916059,12.982137,13.04875,9.397606,23.740799,23.239042,39.200001,14.145761,3.510643,17.388861,13.808542,1.603009,7.54269,17.859882,29.281832,9.441072,5.582891,8.335731,13.646845,15.60444,14.924932,9.281746,18.54179,3.5975,17.526003,10.189488,12.407149,18.99291,7.107039,3.003805,9.89,24.664455,5.545864,20.694696,8.427322,12.58252,12.918561,21.488031,0.831642,4.551151,8.305242,10.345902,19.501335,76.302742,6.662261,6.050228,0.844,17.036398,12.564695,8.670516,25.973228,19.041325,14.290916,5.163506,5.481442,18.122595,12.533302,24.236736,8.614695,8.640717,31.896877,3.526508,18.503754,4.318627,6.241919,15.360151,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-04-28,20.363607,10.004311,14.915798,29.266146,5.144293,1.5561,19.483152,12.902855,13.01758,9.752594,23.952253,23.50758,39.790001,14.556974,3.633392,17.2813,13.976823,1.628693,7.840594,17.901192000000002,30.128464,9.615905,5.658935,8.581166,14.362587,16.096472,15.121831,9.219913,18.764488,3.645,17.352482,10.305648,12.637257,21.102339,7.195144,3.147495,10.04,24.672672,5.631272,20.827314,8.266342,12.58252,13.338745,21.993626,0.834677,4.776063,8.338266,10.584962,19.764078,65.081749,6.737331,6.155985,0.8696,17.477196,12.840735,8.720461,26.035494,19.51825,14.703949,5.265418,5.654541,18.122595,12.377309,24.249836,8.539786,8.73498,31.842609,3.619982,18.945141,4.477839,6.273821,15.667706,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-02,20.729757,9.756084,15.169024,29.925949,5.290422,1.547823,19.44404,13.342863,13.367863,9.973686,24.710556,23.707266,41.799999,14.820153,3.801151,17.424709,14.313391,1.686923,7.966651,17.921846,30.371342,9.905032,5.760327,8.617527,14.306918,16.265972,14.531136,9.522202,19.300613,3.555,17.699532,10.325366,13.46025,21.524223,7.378693,3.215918,10.69,24.935318,5.739456,21.254534,8.922817,12.741792,13.428989,22.380262,0.857868,4.881904,8.495123,10.578322,19.910048,65.081749,6.737331,6.164798,0.8496,17.708372,13.19293,9.259871,26.551399,20.173128,14.695684,5.387712,5.625691,18.122595,12.60861,24.826431,8.656311,8.901511,32.534451,3.747446,19.352045,4.945524,6.443959,15.992834,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-03,20.795477,9.92909,15.160853,30.093927,5.279598,1.5561,19.372339,13.206413,13.358845,9.408674,24.630358,23.707266,42.09,14.565196,3.948449,16.456675,14.481671,1.640263,7.780272,17.901192000000002,30.752695,9.919706,5.855382,8.635708,14.05243,16.014318,15.052917,9.274872,18.970688,3.5,17.750566,10.235737,13.8283,21.648779,7.018935,3.085913,10.7,24.927118,5.682516,20.90427,8.882443,12.821426,13.617788,22.439745,0.861689,4.822367,8.775818,10.658006,19.927561,65.081749,6.779554,6.239709,0.84,17.898104,13.164372,9.369751,27.040619,19.304701,14.58004,5.163506,5.66608,18.122595,12.404202,24.682281,8.481521,8.923506,32.55706,3.602986,18.152027,4.965425,6.610551,16.256454,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-04,20.88936,9.628209,15.544779,29.616526,5.222769,1.506437,18.935614,12.935917,13.161571,8.966491,23.594971,23.225273,41.599998,14.343145,3.731592,16.614428,14.304038,1.603773,7.50937,17.880535,30.263783,9.78764,5.601903,8.617527,13.257162,15.388996,14.915086,9.000063,18.838718,3.475,17.571938,9.939958,13.644276,21.837624,6.864753,2.887483,10.5,24.459265,5.551557,20.219667,8.591744,12.670118,13.324648,22.360928,0.850449,4.723142,8.660238,10.332623,19.98303,65.081749,6.596577,5.992942,0.829,17.78743,12.945444,9.189947,26.506924,18.913479,14.464391000000001,4.810214,5.68339,18.122595,12.264348,23.594608,8.389962,9.693316,33.506638,3.416039,17.483051,4.716656,6.479403,16.168579,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-05,20.65465,9.41759,15.438585,30.093927,5.263361,1.572654,19.013834,13.001364,13.178723,9.202322,24.141834,23.383642,42.099998,14.277349,3.719318,16.736324,14.472321,1.58822,7.64157,17.901192000000002,30.312674,9.574863,5.715969,8.544805,13.121965,15.205975,14.846173,9.103117,19.09441,3.5,17.56683,10.137142,13.473391,23.043015,6.842728,2.901169,10.7,24.541344,5.705292,20.538094,8.640195,12.92863,13.531916,22.164642,0.970337,4.901748,8.676748,10.159968,20.058935,115.531311,6.948459,6.261742,0.8396,17.913916,13.006363,9.219914,26.747087,19.872028,14.299176,5.027625,5.709355,18.122595,12.37832,24.551239,8.40661,9.520499,33.452377,3.552001,17.965815,4.676854,6.557384,16.344326,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-08,20.842417,9.402547,15.430418,29.952475,5.24983,1.572654,19.463598,12.922833,13.170148,9.040189,23.536646,23.383642,42.529999,14.392488,3.645667,16.815208,14.257295,1.525409,7.864794,17.887421,30.860256,9.376763,5.595565,8.508444,12.700472,14.527275,14.865864,9.116857,19.383097,3.5,17.459658,10.038549,13.407668,22.701487,6.747283,2.873799,11.17,24.787579,5.693905,20.585854,8.632117,12.872662,13.762877,22.270966,0.985322,4.795907,8.726283,9.987314,20.155272,115.531311,6.906231,6.204458,0.8262,18.340818,12.897851,9.269859,26.293446,19.635971,14.183528,4.864566,5.697814,18.122595,12.653395,24.583998,8.40661,9.253423,33.416199,3.48402,17.952024,5.064933,6.557384,15.931322,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-09,21.293064,9.485289,15.479429,30.058559,5.271479,1.572654,19.665663,12.975184,13.285933,9.217061,23.624142,23.968924,43.43,14.803701,3.682492,17.173742,14.481671,1.62471,8.016498,17.894308,31.192717,9.596875,5.601903,9.035677,13.129919,14.733173,15.190745,9.281746,19.383097,3.5025,17.377995,9.984773,13.631131,23.179625,7.026277,2.983278,11.25,25.083061,5.710987,20.638914,8.922817,12.880658,13.79841,22.990704,1.016119,4.961284,8.668494,10.060362,20.082287,116.698288,6.981298,6.230897,0.83,19.226234,13.137721,9.689401,27.12957,19.721802,14.332219,5.027625,5.758399,18.122595,12.98348,24.177759000000002,8.53146,9.049188,33.425247,3.560499,18.276169,4.955474,6.66372,16.080708,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-10,21.452669,9.786173,15.675474,30.500595,5.38784,1.67198,19.802549,13.250046,13.483207,9.202322,24.31682,23.817436,44.959999,14.968188,3.637484,17.446222,14.902378,1.680941,8.159533,17.894308,31.495846,9.750955,5.551207,9.217481,12.787951,15.000078,15.486094,9.336707,19.440832,3.475,17.520899,9.572474,13.999183,23.364449,7.202486,3.099598,10.62,25.690441,5.750844,20.739756,9.245815,12.688768,14.346202,24.004869,1.049013,5.225885,8.668494,10.252936,20.380066,116.698288,7.201811,6.490883,0.8392,19.131369,13.335711,9.689401,27.013937,19.886335,14.679171,5.13633,5.870914,18.122595,13.08801,24.826431,8.614695,9.269135,34.248211,3.653972,18.317545,4.975377,6.848035,16.3619,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-11,21.452669,9.628209,15.953206,31.384686,5.414903,1.763029,19.83514,13.245681,13.564693,9.187583,25.075138,23.493811,44.299999,14.927065,3.621117,17.309984,14.677999,1.689914,8.033835,17.894308,30.801588,9.897695,5.487836,9.226571,13.877474,15.953312,15.545164,9.322966,20.32338,3.5,17.393309,9.446994,14.18321,23.464901,7.319958,3.174864,10.35,25.829969,5.847641,21.095329,9.124691,12.608811,14.124125,23.963978,0.987196,5.040664,8.668494,10.000595,20.72747,116.698288,7.187736,6.530544,0.84,19.605696,13.170086,9.899172,26.64035,19.779034,15.034374,5.095565,5.862259,18.122595,13.16503,24.741253,8.473195,9.567632,33.82317,3.636977,18.152027,4.925622,6.96855,16.080708,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-12,21.499611,9.590598,16.083902,31.119457,5.450083,1.738197,20.310972,13.481276,13.701926,8.902619,25.804276,23.397411,45.240002,15.247814,3.756143,17.266962,14.752792,1.746743,8.133527,17.914961,31.280724,9.831661,5.60824,9.444736,13.917237,16.197338,15.564855,9.398539,20.405861,3.5025,17.571938,9.468505,14.419816,23.545258,7.062984,3.031174,10.26,25.641188,5.864721,21.296984,8.858219,12.632799,14.183347,24.004869,0.992816,5.08697,8.585937,9.934193,20.768337,116.698288,7.473932,6.808158,0.846,21.226334,13.269081,9.909161,27.556528,20.494368,14.670907,4.932508,5.971887,18.122595,13.203541,25.357162,8.598048,9.237712,34.230129,3.51801,17.869263,4.726607,7.096152,16.212515,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-15,21.311842,9.282048,16.124744,31.473082,5.515028,1.738197,20.206684,13.455099,13.723378,9.108973,25.337622,22.89476,44.310001,15.62613,3.690534,16.994473,14.696698,1.752725,8.235386,17.935616,30.703804,9.670246,5.766665,9.644721,13.559366,16.174463,15.722375,9.446631,20.372873,3.5025,17.699532,9.669274,14.163491,23.452843,7.327297,3.161179,10.23,25.731476,5.864721,21.387203,8.712868,12.752731,14.127087,23.718615,1.020915,4.868672,8.305242,10.093565,20.733305,116.698288,7.595918,6.909508,0.8092,21.052406,13.364265,10.118932,26.907194,20.72328,14.761776,5.231447,5.969001,18.122595,13.192539,25.186804,8.614695,9.457661,34.338657,3.730451,18.379614,4.577346,7.237934,16.168579,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-16,21.124073,9.191196,16.190092,31.915119,5.585387,1.721643,20.62385,13.437645,13.744811,9.285845,25.337622,22.550478,42.849998,15.650803,3.673947,16.858232,14.88368,1.824509,8.488948,17.990698,31.9652,9.912371,6.077177,9.944699,13.090154,15.526262,15.545164,9.412279,19.795504,3.5025,17.796505,9.825232,14.498685,23.420702,7.598951,3.318554,10.09,25.788927,5.847641,21.36067,7.961898,12.752731,14.14781,23.800402,1.056505,4.742987,8.131871,9.950802,21.247112,116.698288,7.595918,6.918323,0.78,22.206615,13.29954,10.45856,28.739557,20.344151,15.141764,5.292595,6.173835,18.122595,13.4236,25.049215,8.556431,9.53621,34.587357,3.823924,18.800312,4.517642,6.911838,16.317963,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-17,21.124073,9.274478,16.043062,31.826725,5.547501,1.713365,20.271866,13.088617,13.474626,9.064754,24.652231,21.937656,41.700001,15.256036,3.653214,16.492529,14.864982,1.793402,8.356749,18.004469,31.838089,9.699595,6.058166,9.835616,12.628897,15.061087,14.767414,9.274872,19.506821,3.4875,17.612772,9.629838,13.992611,23.243914,7.510846,3.243287,9.65,25.321089,5.733762,20.925493,7.671201,12.66478,13.828019,23.538685,1.051036,4.551151,7.851179,9.869349,20.873438,116.698288,7.553691,6.878663,0.7796,22.317291,13.173892,10.318712,27.921221,19.95787,15.00959,5.081977,5.911304,18.122595,13.302571,24.276051,8.431582,9.573917,34.13065,3.738949,18.510654,4.388282,6.79841,16.124643,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-18,19.546808,8.252393,15.3569,28.290417,5.079347,1.522992,18.199049,11.387096,11.707748,8.991055,19.74511,21.868799,40.939999,13.076603,2.906814,15.703753,13.640257,1.567283,7.656742,17.935616,28.855709,8.122127,5.259705,8.381182,9.980646,12.50642,15.161211,8.553494,17.444788,3.3725,16.694109,9.122531,12.191777,22.524698,6.607783,2.689055,7.71,23.745192,5.181454,18.404675,6.928305,12.872662,12.850879,21.714806,0.880421,4.299779,7.966758,9.054824,18.275204,116.698288,6.695104,5.794645,0.709,20.159086,12.78553,8.570624,25.617432,17.733171,13.630067,4.375392,5.628576,18.122595,12.543364,23.574959,8.04038,9.159161,32.516369,3.135618,18.524448,3.980301,6.610551,14.059635,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-19,18.91778,8.502236,15.209867,29.554646,5.182179,1.564378,18.61622,11.736125,11.900737,9.123713,20.40134,21.634687,40.450001,13.652305,3.03536,16.270239,13.994071,1.651031,7.756433,17.970043,28.797041,8.364249,5.449815,8.999315,10.227182,12.430161,14.915086,8.842046,17.906681,3.3725,17.046261,9.228295,12.290362,22.982744,7.018935,3.024332,8,24.221237,5.215616,18.882305,7.033279,12.760727,12.729476,22.001068,0.930999,4.286549,7.801644,9.265244,18.663479,76.311714,6.760788,6.001755,0.7106,21.163088,12.812182,8.860308,25.528482,18.140919,14.472652,4.687921,5.893993,18.122595,12.873453,24.898508,7.799004,9.237712,33.140369,3.314068,18.793417,4.09971,6.699166,15.316215,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-22,18.476522,8.055547,15.169024,28.202007,5.008989,1.431943,18.446745,11.535438,11.561938,9.172843,19.453453,21.731089,42.900002,13.12595,2.944134,16.133997,13.871564,1.591211,7.544046,17.901192000000002,27.330297,7.843317,4.97454,8.453902,9.861356,12.010738,15.958652,8.690899,17.502523,3.255,16.918669,9.1064,11.580545,21.857714,6.901463,2.914854,7.22,23.950382,5.067575,18.510807,4.82882,13.1605,12.199452,20.839668,0.831267,4.346084,8.296986,8.925858,17.662138,76.311714,6.713872,5.90481,0.724,20.83106,12.488544,7.891368,24.514456,17.904852,14.869162,4.701509,5.640116,18.122595,12.598379,24.282598,7.865589,9.08061,33.153942,3.305571,19.255493,3.980301,6.7098,14.912,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-23,18.176092,8.365958,15.430418,29.17449,5.049425,1.448497,19.000797,11.653236,11.639133,9.207235,19.910801,22.51605,43.98,13.422024,3.068534,16.449501,13.956377,1.627103,7.721757,17.908077,28.102781,7.902015,5.075931,8.499354,10.386235,12.468289,15.732219,8.807695,17.683985,3.35,16.944187,9.339437,11.797434,23.264004,7.224511,3.099598,7.24,24.541344,5.130208,18.802702,5.289092,13.552276,12.548856,21.755703,0.906234,4.313009,8.676748,9.027671,18.479561,76.311714,6.765481,5.944469,0.721,21.566271,12.612289,7.981269,25.208263,18.312595,14.621345,4.749066,5.8161,18.122595,12.748748,23.981197,7.932176,9.159161,33.836731,3.407542,19.489979,3.83104,6.755879,15.210766,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-24,18.54224,8.797504,15.405912,29.439714,5.106465,1.489883,19.437525,11.736125,11.772079,9.064754,20.26321,22.467852,44.75,13.907254,3.143174,16.765009,14.050613,1.692307,7.788941,17.914961,29.08061,8.261531,5.228019,8.890233,11.07812,13.444401,16.116173,8.958841,17.890186,3.3225,17.11261,9.572474,12.382377,23.07114,7.092355,3.051701,7.84,24.623419,5.130208,18.9566,5.410215,13.272435,12.978205,22.41,0.93542,4.141018,8.627213,9.041246,19.034241,76.311714,6.948459,6.191237,0.688,21.993168,12.736033,8.560636,25.910963,18.405594,14.456131,4.674333,6.058437,18.122595,12.771263,24.177759000000002,7.982117,9.212577,33.868389,3.441532,18.979624,3.84099,6.642453,15.377726,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-25,18.307529,9.153341,15.454924,29.17449,5.033128,1.547823,19.333233,11.727402,11.690594,9.123713,20.343964,22.949844,45.970001,13.652305,3.114147,16.851059,14.012918,1.672566,7.866961,17.976931,29.168613,7.924026,5.196334,8.562986,10.887256,13.009726,16.500124,9.123728,18.022156,3.3575,17.046261,9.784001,11.915738,23.055071,7.004251,3.044858,7.92,24.787579,5.010636,18.601036,6.629532,13.952049,12.841997,22.001068,0.93186,4.160863,8.998721,9.06161,18.771494,76.311714,6.784247,6.054634,0.7058,22.016886,12.850256,8.710472,25.56406,17.919161,15.026115,4.72189,6.015161,18.122595,12.681204,24.177759000000002,8.190203,9.159161,34.117081,3.458528,19.103767,3.801188,6.738154,15.465598,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-26,18.213646,9.047348,15.544779,29.616526,5.193384,1.506437,19.398417,12.019711,11.960776,9.236712,21.188267,23.128872,46.549999,13.989497,3.213667,17.051844,14.135425,1.674959,7.923307,18.07332,30.410458,8.026745,5.228019,8.572077,11.28489,13.398647,16.224464,9.206171,18.54179,3.35,17.209574,9.680031,12.034039,23.392578,7.011592,3.038017,7.9,24.623419,5.107431,19.105196,6.225785,13.672208,12.984128,22.197357,0.955351,4.187323,8.957443,9.217729,18.946659,76.311714,6.826474,6.028194,0.7158,22.609798,13.478492,8.770406,26.053284,18.427048,15.447406,4.735479,6.052666,18.122595,13.007663,24.177759000000002,8.323377,9.426237,34.474308,3.45003,19.214115,3.821089,6.823224,15.676493,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-29,18.213646,9.047348,15.544779,29.616526,5.193384,1.506437,19.398417,12.019711,11.960776,9.236712,21.188267,23.128872,46.549999,13.989497,3.213667,17.051844,14.135425,1.674959,7.923307,18.07332,30.410458,8.026745,5.228019,8.572077,11.28489,13.398647,16.224464,9.206171,18.54179,3.35,17.209574,9.680031,12.034039,23.392578,7.011592,3.038017,7.9,24.623419,5.107431,19.105196,6.225785,13.672208,12.984128,22.197357,0.955351,4.187323,8.957443,9.217729,18.946659,76.311714,6.826474,6.028194,0.7158,22.609798,13.478492,8.770406,26.053284,18.427048,15.447406,4.735479,6.052666,18.122595,13.007663,24.177759000000002,8.323377,9.426237,34.474308,3.45003,19.214115,3.821089,6.823224,15.676493,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-30,18.636126,9.085202,15.348733,28.705931,5.144493,1.531269,19.352785,12.085157,12.029394,9.777161,21.291056,23.411186,45.25,13.899031,3.217813,16.929937,13.928105,1.686923,7.931976,18.128399,30.166,8.1368,5.075931,8.581166,11.13379,13.22325,16.391829,9.274872,18.780983,3.3625,17.239519,9.701543,11.928881,23.006853,7.297931,3.10644,8,24.902487,5.141597,19.068052,5.975462,13.728172,12.856801,21.992884,0.974084,4.174093,9.006977,9.048036,18.905787,76.311714,6.648187,5.887184,0.72,22.475405,13.743109,8.550647,25.875383,18.462816,14.803076,4.878155,5.974772,18.122595,13.199036,24.597103,8.173554,9.599052,34.135162,3.475523,19.724466,3.651926,6.926017,15.465598,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-05-31,18.91778,9.009494,15.283383,28.369986,5.00325,1.489883,18.96821,11.801571,11.802099,9.393934,20.806501,22.812134,43.32,13.635854,3.168053,16.356281,13.664244,1.665986,7.808444,18.100861,29.334846,7.843317,5.088606,8.363,10.934971000000001,13.162245,15.761753,9.164948,18.558287,3.4025,17.249918,9.572474,11.692276,22.809973,7.004251,3.051701,7.8,24.213032,5.096045,18.866386,6.516482,13.35239,12.874568,21.567583,0.940365,4.167479,9.015234,8.790101,18.71311,76.311714,6.390141,5.710921,0.736,22.151281,13.70694,8.470734,25.795328,18.198141,14.869162,4.660744,5.818984,18.122595,12.776893,24.741253,8.256791,9.482796,33.845768,3.373551,18.738245,3.671828,6.734609,15.281064,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-06-01,18.410803,8.971638,15.152685,27.892582,5.035844,1.489883,19.457081,11.736125,11.737766,9.020536,20.586248,23.094444,42.849998,13.39735,3.089267,16.155508,13.52289,1.649236,7.92114,18.100861,29.188173,7.843317,5.031573,8.472083,10.497572,12.5598,15.742063,9.274872,18.649014,3.415,17.359133,9.411141,11.468814,22.966673,6.989567,2.955908,7.65,24.37719,4.99053,18.65135,6.330759,13.512298,13.016697,21.624838,0.927702,4.127788,8.751051,8.817253,18.654722,76.311714,6.352608,5.649229,0.7364,22.246145,13.769764,8.250975,26.195601,17.754635,14.613081,4.545245,5.868028,18.122595,12.608032,24.570894,8.082,9.335115,34.591877,3.314068,18.393412,3.691729,6.780689,15.114106,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-06-02,18.138536,9.123058,15.169024,28.369986,5.065722,1.514715,19.750404,11.569032,11.574248,8.941925,20.61561,23.177073,42.5,13.627629,3.1722,16.492529,13.2873,1.667781,7.804111,18.107744,29.970436,7.938699,5.069595,8.662978,10.537334,12.658937,15.988185,9.412279,19.09441,3.375,17.364332,9.441617,11.527967,23.268019,7.018935,2.983278,7.62,24.254066,5.019048,18.837183,6.136961,13.400362,13.081842,21.960167,0.904774,4.127788,9.056513,8.925858,18.710186,76.311714,6.446442,5.750582,0.7322,22.633514,13.76215,8.171062,25.884279,17.869089,14.365265,4.586009,5.8161,18.122595,12.574262,24.570894,8.173554,9.284842,35.224934,3.365053,18.469273,3.801188,6.734609,15.026234,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
2017-06-05,18.166702,9.229053,15.446755,28.378822,5.065722,1.589209,19.789511,11.590858,11.565668,8.799444,20.26321,23.78301,43,13.364453,3.180493,16.334774,12.863236,1.627103,7.483365,18.114628,30.156221,7.696578,5.158313,8.499354,10.346472,12.887712,15.830665,9.343575,18.682005,3.5,17.234316,9.554549,11.534538,23.026943,6.93083,2.942223,7.52,24.221237,4.996234,18.815948,5.886637,13.72018,12.847919,22.001068,0.887877,4.220398,9.295928,8.790101,18.643047,76.311714,6.559043,5.807866,0.739,22.775816,13.809741,7.87139,25.982124,18.369822,14.373524,4.497685,5.908417,18.122595,12.354745,24.15811,8.215171,9.086894,35.306324,3.339561,18.269272,3.990252,6.695621,13.971761,2023-02-01,MATRIZ_PRECO_CT_B3_IBOV
