ATIVO,NOME_EMPRESA,TIPO,QTD_TEORICA,PORC_PART,setor,sub_setor,segmento,REDUTOR,PROPORCAO_QTD,DATA_REF,DATE_UPDATE,CARTEIRA_TEORICA
TRBL11,FII SDI LOG,CI  ER,6395050,0.497,OTHERS,OTHERS,OTHERS,37893243.59344944,0.168764914099502,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
SPXS11,FII SPX SYN,CI  ER,20189040,0.149,OTHERS,OTHERS,OTHERS,37893243.59344944,0.5327873279100883,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
SNCI11,FII SUNO CRI,CI,4200000,0.334,OTHERS,OTHERS,OTHERS,37893243.59344944,0.1108377009120974,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
SNFF11,FII SUNOFOFI,CI,2830000,0.197,OTHERS,OTHERS,OTHERS,37893243.59344944,0.07468349847172276,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
TEPP11,FII TEL PROP,CI  ER,4221967,0.313,OTHERS,OTHERS,OTHERS,37893243.59344944,0.11141740847779645,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
TGAR11,FII TG ATIVO,CI  ER,19160622,1.842,OTHERS,OTHERS,OTHERS,37893243.59344944,0.5056474501251793,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
TVRI11,FII TIVIO RI,CI  ER,15919690,1.248,OTHERS,OTHERS,OTHERS,37893243.59344944,0.42011948543650185,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
TORD11,FII TORDE EI,CI,35051354,0.061,OTHERS,OTHERS,OTHERS,37893243.59344944,0.9250027360038211,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
TRXF11,FII TRX REAL,CI  ER,15372233,1.366,OTHERS,OTHERS,OTHERS,37893243.59344944,0.4056721341916842,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
URPR11,FII URCA REN,CI  ER,11733895,0.828,OTHERS,OTHERS,OTHERS,37893243.59344944,0.30965665346284643,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
VGHF11,FII VALOR HE,CI  ER,94187891,0.705,OTHERS,OTHERS,OTHERS,37893243.59344944,2.485611736237912,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
VGIP11,FII VALORAIP,CI,11787247,0.841,OTHERS,OTHERS,OTHERS,37893243.59344944,0.3110646089435755,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
VGIR11,FII VALREIII,CI,103220707,0.811,OTHERS,OTHERS,OTHERS,37893243.59344944,2.72398710723839,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
CVBI11,FII VBI CRI,CI,11010228,0.821,OTHERS,OTHERS,OTHERS,37893243.59344944,0.2905591328661905,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
LVBI11,FII VBI LOG,CI  ER,14243672,1.341,OTHERS,OTHERS,OTHERS,37893243.59344944,0.37588948976809905,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
PVBI11,FII VBI PRI,CI  ER,18949758,1.558,OTHERS,OTHERS,OTHERS,37893243.59344944,0.5000827641811012,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
VCJR11,FII VECTIS,CI  ER,14723970,1.085,OTHERS,OTHERS,OTHERS,37893243.59344944,0.38856451978540346,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
VSLH11,FII VERS CRI,CI  ER,29864091,0.1,OTHERS,OTHERS,OTHERS,37893243.59344944,0.7881112348261095,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
VCRI11,FII VINCI CR,CI  ER,17773297,0.121,OTHERS,OTHERS,OTHERS,37893243.59344944,0.46903604216854233,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
VIUR11,FII VINCI IU,CI  ER,26946220,0.171,OTHERS,OTHERS,OTHERS,37893243.59344944,0.711108826921804,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
VILG11,FII VINCI LG,CI  ER,14997396,1.148,OTHERS,OTHERS,OTHERS,37893243.59344944,0.39578021245435374,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
VINO11,FII VINCI OF,CI  ER,82826295,0.504,OTHERS,OTHERS,OTHERS,37893243.59344944,2.1857800268731302,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
VISC11,FII VINCI SC,CI  ER,27311650,2.606,OTHERS,OTHERS,OTHERS,37893243.59344944,0.7207524985990201,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
WHGR11,FII WHG REAL,CI  ER,25089531,0.195,OTHERS,OTHERS,OTHERS,37893243.59344944,0.6621109364292371,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
XPCI11,FII XP CRED,CI  ER,8701552,0.603,OTHERS,OTHERS,OTHERS,37893243.59344944,0.22963333763025306,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
XPIN11,FII XP INDL,CI,7150422,0.455,OTHERS,OTHERS,OTHERS,37893243.59344944,0.1886991273884003,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
XPLG11,FII XP LOG,CI  ER,29614675,2.584,OTHERS,OTHERS,OTHERS,37893243.59344944,0.7815291643473733,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
XPML11,FII XP MALLS,CI  ES,37970814,3.455,OTHERS,OTHERS,OTHERS,37893243.59344944,1.0020470775049715,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
XPPR11,FII XP PROP,CI  ER,7316171,0.129,OTHERS,OTHERS,OTHERS,37893243.59344944,0.19307323169518106,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
XPSF11,FII XP SELEC,CI  ER,43302140,0.286,OTHERS,OTHERS,OTHERS,37893243.59344944,1.1427403909937546,2024-01-09,2024-01-09,CARTEIRA_TEORICA_B3_IFIX
